Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro
FNDC8	-0.0196023140216143	0.598575165338204	0.746612861206914
FNDC9	0.326295134542303	0.426037407105104	0.600876725544468
FNIP2	-0.277528077751928	0.0264755748238426	0.0735305365060201
FOCAD	-0.78054493181632	1.30770101414157e-08	2.87587559080628e-07
FOLH1	-0.311523138780668	0.414854938576565	0.590056621861145
FOLR1	-0.0912736612056921	0.0024307039905298	0.00985809882561139
FOLR2	0.00719604231242668	0.958489432106254	0.979190363308913
FOLR3	-0.0531226174585647	0.0173531916630094	0.0523235018584276
FOPNL	-1.51342372626332	2.51776377524493e-12	1.08095456860118e-10
FOS	-0.282847522464012	0.660435263282204	0.795437128947323
FOSB	-0.427148688625667	0.426629157335549	0.601357974701019
FOSL1	0.0862793233442004	0.42297356297638	0.598143984316016
FOSL2	0.314678017021451	0.123991536397336	0.246961475973044
FOXA1	-0.0539686221041892	0.000195409884747422	0.00109014789345438
FOXA2	-0.129821396845218	0.212846280979694	0.367998552429948
FOXA3	-0.0822354050579933	0.00012652945903735	0.00102570272837193
FOXB1	-0.0539686221041892	0.000195409884747422	0.00109014789345438
FOXB2	0.0278096750963432	0.858988151677559	0.922196326572046
FOXC1	-0.268537212717901	0.176962113576812	0.320950659643348
FOXC2	-0.131680829830545	0.172905363138664	0.31558857303985
FOXD2	0.00331775945889532	0.956358368054177	0.978068634218614
FOXD3	-0.0555448884771205	0.000110535397943368	0.000926120385130229
FOXE1	0.0297587767833557	0.889884127298231	0.940418853014796
FOXF2	-0.667952318401436	0.105880542904461	0.21936001212464
FOXG1	-0.528875745578616	0.00327735777437632	0.0127546363038012
FOXH1	-0.117572743122822	0.444696271410924	0.617175269980795
FOXI1	-0.042864190111039	0.177697937072685	0.321592950688262
FOXJ1	-0.201528694064212	0.364814000843578	0.539260695764504
FOXJ2	-0.113650607555943	0.675777727779876	0.806922900637777
FOXJ3	0.176875285422509	0.276927410717243	0.443590592190963
FOXK1	0.129310643396046	0.265705327899719	0.430525664112513
FOXL1	-0.123435221927838	0.264221001522054	0.429195795176372
FOXM1	-0.329022435302192	0.226553447858073	0.385383852438445
FOXN1	-0.0539686221041892	0.000195409884747422	0.00109014789345438
FOXN2	0.230245714193816	0.589743490204084	0.739734850070593
FOXN3	-0.299389284073289	0.0375917207587451	0.0973255209427006
FOXN4	-0.134392542545866	0.0583371580581833	0.137106559934165
FOXO1	-1.1468988096398	0.00432473426500035	0.0161994283485606
FOXO3	-1.0687075378888	7.45998818274529e-11	2.59865893259921e-09
FOXO6	-0.120578749610634	0.7791766021455	0.873995358418671
FOXP1	0.25215104672058	0.0344815944647072	0.0907017317031645
FOXP2	0.280153588902192	0.145654121973341	0.279046216483616
FOXP4	0.210920699864938	0.488022753530096	0.655674181815749
FOXRED1	-0.207646370461857	0.127865616760402	0.252935638965074
FOXRED2	0.87530517548474	0.00317013195045202	0.0123916392877215
FOXS1	0.00474384591559688	0.893200749079588	0.942267728174499
FPGS	-0.523292236931131	0.16511577494403	0.305633085544483
FPR1	-0.220713767880715	0.0751827482747451	0.167610158672373
FPR3	-0.279811024921147	0.113325495024173	0.230887828002366
FRA10AC1	0.736676770699099	8.77545778756872e-05	0.000765213107595174
FRAS1	0.220119683587106	0.150059720170549	0.284843014308529
FRAT1	-0.16577038535492	0.733120676648868	0.845763259312267
FRAT2	-0.0307538326317756	0.952045629229496	0.976475273735702
FREM1	-1.07458731742381	5.17315111792094e-05	0.000484973923648763
FREM2	1.09290078523778	0.0370357198888247	0.0961075148837817
FREM3	0.846230992709615	0.113729461106023	0.231319683942411
FRK	2.29256343372585	1.8105832388926e-08	3.88669946552726e-07
FRMD3	0.673820219226404	0.00358254990301976	0.0138147469229432
FRMD4A	0.753480711939287	2.78381251384019e-09	6.92409160499623e-08
FRMD4B	-0.209086005692167	0.557460339530819	0.714725682275494
FRMD5	0.176839284670365	0.367002748642125	0.54148670837742
FRMD6	-0.0329845716591515	0.901294403397827	0.947617364857753
FRMD8	1.42176754822655	5.56470725054936e-08	1.09037526809093e-06
FRMPD1	0.614042352124675	0.0884764770244004	0.190413695205291
FRMPD2	-3.26304045803975	0	0
FRRS1	-0.599093552387132	0.0294146053687629	0.079915013094779
FRRS1L	0.229343345659824	0.0932400241107985	0.198314986984247
FRS2	-0.331901261677167	0.0638537790242861	0.147348989220541
FRS3	-0.351583555998595	0.247042438463786	0.409600191602454
FRY	-0.263166181647957	0.0222071055858388	0.0638460205593289
FRYL	0.101275467844037	0.375524258535063	0.550325310284942
FRZB	-0.790232142945506	0.118302656606709	0.238569650518332
FSCN1	-0.00144113087109811	0.997080366555326	0.998736288099224
FSCN3	-0.05710817385122	0.891077096888305	0.941132117138142
FSD1	-0.198949002712894	0.0645324185273937	0.1485367482229
FSD2	0.0707343947462422	0.835057283443974	0.90737840299296
FSHB	-0.0539686221041892	0.000195409884747422	0.00109014789345438
FSHR	-0.404489791713125	0.352020698310581	0.526104291575223
FSIP1	0.956332778204699	0.0124076702697087	0.0394872055963038
FSIP2	-2.21108841378835	4.21203178335716e-07	6.7039433850576e-06
FST	-0.0999367541325811	0.783964988832904	0.876483000037848
FSTL1	-0.471366333520056	0.0241895368257135	0.0681645371963719
FSTL4	-0.197015256000952	0.186264479819851	0.332366836856574
FSTL5	0.525241820390812	0.0245825745468065	0.0690268043044153
FTH1	0.185263119641161	0.377300697915586	0.552294545967799
FTO	0.217113961155726	0.0915649811048083	0.195624011136913
FTSJ3	-0.109898836522784	0.697711637547707	0.821867739556595
FUBP3	0.496423400508819	0.00462118324525007	0.0171714915460905
FUCA1	-0.684908626883595	0.0677687595454344	0.154192514334515
FUCA2	0.857936961379851	0.03939659208571	0.101009025847748
FUK	-0.444270092647152	0.318592670117546	0.490011156400986
FUOM	0.534344397804271	0.0864482932568211	0.186884131076845
FURIN	0.105988365378514	0.594712099840728	0.743525542117052
FUS	-0.362707610243609	0.00918329165372334	0.0308728066792629
FUT1	0.889692075687199	0.0766153162560996	0.170100638743162
FUT10	0.340867668310444	0.340773947702057	0.514725288869933
FUT11	-0.497350310907144	0.014548073599866	0.0450132155611185
FUT2	-0.110868940396754	0.678763135474506	0.808920235710129
FUT3	-0.50868664296087	0.00120308051510576	0.00542069800272083
FUT7	0.629281892768039	0.0814373172373104	0.178078908949908
FUT8	0.38330849264632	0.0359628464802451	0.0936659840417665
FUT9	0.0758661768117452	0.649501767600365	0.78641755889596
FUZ	0.599434841323306	0.118014226728469	0.238138569203123
FXN	-0.484159509840115	0.291320535274587	0.46015977831315
FXR2	-0.378564123842571	0.0982466544093272	0.206560066764214
FXYD3	-0.193364960426591	0.0190607497676714	0.0565239699995551
FYCO1	0.519290874733	0.24223270536277	0.403651310382634
FYN	-0.106068242255576	0.57367971565896	0.727696836503858
FYTTD1	0.346277521610928	0.000982081564511184	0.00454651152856293
FZD10	-0.1360644320372	0.266953417584188	0.431821336987334
FZD2	-0.0198826980583746	0.604851522135824	0.750967339280995
FZD3	0.0926619927240826	0.642183313716352	0.780778612212314
FZD4	0.0695776183010777	0.730706381206314	0.844039752709854
FZD5	0.391585716461284	0.430023250149389	0.604498794083828
FZD6	-1.02180013217698	0.0427306922239441	0.107713624134441
FZD7	-2.16084161539405	4.67878542576017e-08	9.35826503333425e-07
FZD9	-0.136025650069281	0.218925214884615	0.376013609613899
FZR1	1.0719277817011	1.52425181365601e-08	3.30892732687547e-07
G0S2	-0.190529102406032	0.265384068268058	0.430056812636337
G2E3	0.476458232429588	0.00829032371708371	0.0283013051481402
G3BP2	0.183392060349933	0.168618977922799	0.310752213448702
G6PC	-0.0822354050579933	0.00012652945903735	0.00102570272837193
GAA	-0.55028456658044	0.0451179402318607	0.112402306072403
GAB1	0.735873021526424	0.000546324746882654	0.00271771362093175
GAB2	0.534315827984437	1.10323966016068e-05	0.000124354296476807
GAB4	-0.0427380901682221	0.502359468792825	0.669068168227235
GABARAPL1	-0.381588551435142	0.111763241795421	0.228561933046735
GABBR1	0.0522436853028197	0.729325898621522	0.842722417015235
GABBR2	0.0179256923665726	0.895788918181229	0.943725985199912
GABPA	-0.158331993980066	0.4477825453981	0.619769660627493
GABPB1	-0.195810283630249	0.599591323003248	0.747258077600702
GABPB2	0.00862399819991164	0.963579609133527	0.981934893849049
GABRA1	0.0544399004656289	0.687431196592906	0.814678071363823
GABRA2	0.0119865925513576	0.91977651437656	0.958491504158355
GABRA4	0.0563967579927964	0.698172674933967	0.822084305319653
GABRA5	-0.49153049487343	0.0294205762040163	0.0799151295197146
GABRA6	0.212995164520813	0.547456110845451	0.706379769363278
GABRB2	-0.182131464897506	0.236469673775634	0.397091140031056
GABRB3	0.00594380273477473	0.964386385883017	0.982243792974982
GABRG1	1.05493536161388	0.000532748746406408	0.00265999475937215
GABRG2	-0.157543292606913	0.270766290506909	0.436418025146299
GABRG3	0.0799574387707852	0.716153448674882	0.833790883632963
GABRP	-0.0606126420147384	0.0418130873540798	0.105816074830177
GABRR1	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GABRR2	0.402874221907003	0.298447194437233	0.468487031696359
GAD1	-0.0994160126634772	0.782903515767012	0.875716911049392
GAD2	-0.218911961372085	0.536766573869764	0.697796546030693
GADD45A	-0.0830245159013436	0.869786845366662	0.929003847021795
GADD45B	0.80899774848818	0.0993743969328671	0.208313830672054
GADD45G	-0.277536758946112	0.087254136062821	0.188233798729859
GADD45GIP1	-0.302742963531537	0.435998232275971	0.609782360132002
GADL1	-0.687140456178335	0.0707818156261213	0.159540153227845
GAK	0.876954332855514	2.86786150383023e-11	1.06213299266855e-09
GAL	-0.0327392382734304	0.251409692541071	0.414993763333682
GAL3ST2	0.548814487444333	0.089600125279246	0.19235924106681
GAL3ST4	0.0883604153008228	0.816869905789297	0.8967608469011
GALC	-0.462115218320622	0.0498054050011438	0.121130554721346
GALE	-0.0386353136626763	0.909343849385195	0.952736802173141
GALK1	-0.826885469398494	0.0223414594501212	0.0641622099256863
GALK2	-0.273436333244024	0.0990782676020152	0.20782233165439
GALM	-0.3344206981074	0.499257230935708	0.666252893510619
GALNS	-0.416441698544546	0.0674996832867745	0.153865950353231
GALNT1	-0.496504557485415	0.0229098555046303	0.0653646057265442
GALNT10	0.444391823218017	0.0526202014434582	0.126560737851786
GALNT11	-0.266830969051278	0.0856950457876811	0.18558311843594
GALNT12	0.523088816801939	0.278965125351405	0.445900978760054
GALNT14	0.0869029128996688	0.785789827817795	0.877744332283605
GALNT15	-0.0806451136161291	0.866881553930985	0.927806494153125
GALNT16	0.669804964003621	0.00723753435048469	0.0252623909505744
GALNT18	0.265591909275622	0.284561972640588	0.452183015494167
GALNT2	-0.327263352663639	0.0826115418432554	0.180266460924073
GALNT3	-0.276849039001268	0.48677368981806	0.654644110448523
GALNT5	-0.218515685618542	0.535111257662874	0.696719612184007
GALNT6	-0.594499824288318	0.135647025919484	0.264409710297942
GALNT7	-0.171419665117901	0.492001307927733	0.659770181256716
GALNTL5	0.278408955423639	0.323323576418629	0.49530130025709
GALNTL6	-0.139012175582954	0.456424471016241	0.626779366472205
GALP	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GAMT	-0.085713120340251	0.867024203993437	0.927806494153125
GAN	0.172558382592432	0.347486379685884	0.520959061893394
GANAB	-0.411026864985536	0.0560527052208917	0.132993596737153
GANC	-1.39493067318412	6.1287619423922e-10	1.74676193964882e-08
GAP43	0.343092619318563	0.0495947692053242	0.120770788232835
GAPDHS	-0.0499378728699424	0.00121834928281706	0.00546029477448694
GAPT	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GAPVD1	-0.0548252223946682	0.737243613671772	0.848525668565624
GAR1	-0.0331874429255984	0.937872464767671	0.968712455184911
GARNL3	0.108660942655191	0.515047564008795	0.679655071495944
GARS	0.443774812036326	0.0787267433122494	0.173559317513072
GART	0.0712371574214642	0.770634868943552	0.869148219545555
GAS1	-0.631191221199532	0.179173765190109	0.323795945050317
GAS2	1.04754363529989	0.00506747363275539	0.018563753272602
GAS2L1	-0.554654125398788	0.239164683462293	0.400220841330086
GAS2L2	1.33612665231329	0.000103567521296588	0.000883666933290699
GAS2L3	0.272961286379626	0.514337822492684	0.678917867915781
GAS7	-0.119392645719631	0.410818551612166	0.587274188409358
GAS8	1.81737758293332	1.79856129989275e-14	1.06812356316538e-12
GATA2	-0.275454621144664	0.111658420887009	0.228486213111379
GATA3	0.0161159663311311	0.921055576212979	0.959340973725347
GATA4	-0.0822354050579933	0.00012652945903735	0.00102570272837193
GATA5	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GATA6	-0.0605978490808025	0.0548507933750599	0.130643735952152
GATAD1	0.857785787882449	8.90102462067777e-05	0.000774659218278612
GATAD2A	1.14248850752963	2.11327566557173e-08	4.50064285111731e-07
GATAD2B	0.0121815277772511	0.909733422749596	0.952996835192113
GATC	-0.305922454848073	0.19390805087613	0.342564503149734
GATM	0.0524004030574204	0.873515718137881	0.930898450293816
GBA	-0.426660905397286	0.28860415474334	0.457027206636317
GBA2	0.52588275077443	0.000184562449689674	0.00109014789345438
GBE1	-0.507418495810346	0.289707976962141	0.458442006043478
GBF1	0.17343685492856	0.171094744605845	0.313429576305394
GBP6	-0.0333669425277273	0.773949564280297	0.871235227920703
GBP7	-0.206528733214685	0.435857675266815	0.609649026797254
GBX2	0.0131838425085821	0.867017816381932	0.927806494153125
GC	-0.214578613325694	0.000516696116345861	0.00258763096855372
GCA	1.34061229001324	1.49781739544608e-05	0.000162577103929216
GCAT	-0.00902467273534101	0.973837209269164	0.987921272669232
GCC1	-0.0152982838680668	0.948908462098952	0.975017909874693
GCC2	-0.579180130440092	3.97487489594006e-05	0.000383848771290602
GCDH	-0.147227607300665	0.731659351484929	0.844550022893084
GCFC2	1.27764121292626	1.38042532960014e-09	3.62052798994933e-08
GCGR	-0.223813901280004	0.00440853552813958	0.0164812721727259
GCH1	-0.266537157402382	0.557746725519177	0.714748865330853
GCHFR	-0.557579359062407	0.00934818107408875	0.0313489624526842
GCK	0.609784793567368	0.0521589452003162	0.125735423768943
GCKR	0.949265609753783	0.0847709743436047	0.184025363144305
GCLC	-0.164936182833138	0.292526864706729	0.461558364128208
GCLM	1.14552466629972	6.0194721827056e-06	7.27789277982549e-05
GCM1	-0.0851449792047981	0.205304943409254	0.357355189425456
GCM2	-0.0263545800994636	0.425035304225908	0.599851388547209
GCNT1	0.0132560988366787	0.978135795394598	0.989468676510221
GCNT2	-1.13811287128275	0.0444590632612791	0.111135292383702
GCNT3	-0.0374562944935232	0.657901618006052	0.79295232117475
GCNT4	-0.288170800971483	0.372102092896438	0.546319790278467
GCOM1	-0.332319527509803	0.281029982009675	0.448085770251026
GCSAM	-0.255898178519029	0.24603500811125	0.408372068991352
GCSAML	-0.083546042094143	0.603102689031137	0.749686727766461
GCSH	-1.45153806327409	0.00270424597303509	0.0108208235135581
GDA	0.613404421649112	1.29794691972052e-06	1.83991823604125e-05
GDAP1	0.391473503831667	0.0102979556756106	0.0339415149651629
GDAP1L1	0.950325104026455	5.86965143156704e-09	1.38337012148523e-07
GDAP2	-0.225133592045507	0.0899247018957228	0.192914529958026
GDE1	0.284262264104699	0.274990927858006	0.441203166838214
GDF10	-0.27058787640164	0.618825234403458	0.761791889781118
GDF11	-0.48165169667778	0.0123324570901775	0.0393212715186004
GDF2	-0.042864190111039	0.177697937072685	0.321592950688262
GDF6	-0.044484778909369	0.894004408618748	0.94245178546992
GDF9	-1.29133145644018	0.000706557403821417	0.00340790710587353
GDI2	-0.737544242027119	0.000235141234466107	0.00128702354114397
GDNF	-0.271907613943702	0.558659268203695	0.715428765658007
GDPD3	0.160345281755489	0.626453977608302	0.768236702641455
GDPD4	-0.0423371062853104	0.313523809253591	0.485027286484935
GDPD5	0.106356565361283	0.794594660247573	0.883014090947177
GDPGP1	-0.498066034677345	0.0563128948204179	0.1334893854535
GEMIN4	-1.03979612661856	0.0278457661340248	0.0765162603450445
GEMIN5	0.455273991294468	0.00851720016692958	0.0289438808798532
GEN1	0.250836773479863	0.417385016753952	0.59272805339303
GET4	-1.04078062231146	0.00498742057926571	0.0183102987007301
GFER	-0.295804647714595	0.428630920477839	0.603233473114286
GFI1B	-0.0542359514457361	0.822972861145235	0.900235081231654
GFM1	-0.405607645639282	0.018568113988096	0.0553063951996293
GFM2	-0.124617319878305	0.5897685756664	0.739734850070593
GFOD1	-0.106930572658861	0.439278955075763	0.612718012765272
GFPT1	0.561675842318242	0.000403924447494264	0.00207915443935478
GFPT2	1.18771898134386	1.84676141046225e-09	4.70627421066949e-08
GFRA1	0.413527138421116	0.32818094420788	0.500792273398667
GFRA2	0.53159280839495	0.0132037944273935	0.0415500356385835
GFRA3	-0.0769327364665875	0.0175281886049259	0.0527449800408495
GGA1	0.0341771154173193	0.808127578486238	0.891634098375528
GGA2	1.12719332186676	1.0547118733939e-13	5.71026938362375e-12
GGA3	0.170942975469253	0.165007604912069	0.305530510024651
GGACT	-0.647135828965327	0.0090597877987435	0.0305337498287153
GGCT	-0.666063714263627	0.0146645059357946	0.045305282821211
GGCX	-0.0262259751939808	0.900794784683521	0.947387618374048
GGN	-0.0550695924599733	0.811203905267934	0.892721620156492
GGNBP2	-0.428449815054618	0.0200705191853527	0.0588837147198564
GGPS1	-0.253145463294194	0.134382187053574	0.262426408261046
GGT7	-0.3205833514945	0.074082779609798	0.165760987870488
GHDC	0.967404118723667	0.0850446156561746	0.184500557396345
GHITM	0.0857677716345014	0.824388904404149	0.901199061001649
GHR	-0.723774167214618	0.0558059713893	0.132520750449032
GHRH	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GHRHR	0.177513414765139	0.509058735936657	0.675122559681463
GHRL	-0.0295387277541682	0.898840177611808	0.946217744368639
GHSR	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GID8	-0.250718276241264	0.428478003769656	0.603207181372049
GIGYF1	0.123702712740789	0.442632531510429	0.615721900849631
GIGYF2	0.597904145011042	6.47392293107174e-07	9.85044639207428e-06
GIMAP2	-0.0556207555044147	0.564712811602823	0.720235895290223
GIMAP4	-0.0359108407500519	0.917697828724051	0.957471126772613
GIMAP6	-0.249832922468502	0.135999464430806	0.26482865520608
GIMAP7	-0.0562171688232691	0.687326116975832	0.814651255754457
GIMAP8	-0.0201087951971867	0.841177181336358	0.911350167179361
GIN1	-1.29208147853128	0.000168926089668009	0.00109014789345438
GINM1	0.436472087669483	0.0359948973048096	0.0936996319530086
GINS1	0.976056386921235	0.0547123339065032	0.130429173013894
GINS2	-0.834458592366766	0.0214452274299584	0.0621176121971612
GINS3	0.0500541445381619	0.875795850877425	0.932296578148971
GINS4	-0.143702765245936	0.786772839574591	0.87816564417164
GIPC1	0.0297723620762519	0.920353502500221	0.958853758645465
GIPC2	0.738523582362084	0.0184385729400767	0.0550056211120101
GIPC3	-0.061908217329126	0.282150729831176	0.449500589559689
GIPR	0.148398318903748	0.740414907604543	0.850723034979703
GIT1	0.0192593388414602	0.913675074632183	0.955418374272142
GIT2	0.211727959949056	0.0392324776707988	0.1007031666946
GJA10	-0.0161634927490481	0.664928399966858	0.799107144668004
GJA3	-0.0148187916258245	0.87594175115493	0.932378266665583
GJA5	0.194906408179255	0.460188363473307	0.630083214298563
GJA8	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GJA9	-0.18706612971856	0.199755246230806	0.350091065319487
GJB2	-0.122925669141601	0.70802889372234	0.828481687029846
GJB4	0.0221103533903588	0.904067510373372	0.949498742628628
GJB5	0.12329860775822	0.558661717682801	0.715428765658007
GJB6	0.0564902591656114	0.820465717969742	0.89890573306303
GJB7	-0.0478690969754183	0.187068562960036	0.333360382982716
GJC1	0.23510811855697	0.404695956559035	0.581244851349449
GJC2	-0.649593707368866	0.0770778842303583	0.170790098177097
GJC3	-0.257867885492867	0.0343377081760667	0.0904291158276139
GJD2	0.548408586020803	0.394773195392113	0.571248985023196
GJD3	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GJE1	-0.000134301742581264	0.996887491937442	0.998736288099224
GK2	-0.138679208344604	0.178222509445378	0.32236920029963
GK5	0.434761218302404	0.0283519373740111	0.0775566826131034
GKN1	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GKN2	-0.177663368609954	0.14055781377316	0.271742418969737
GLB1	-1.19467872172997	5.85111331474764e-05	0.000540565653245803
GLB1L	-0.67480275509762	0.0613625945046068	0.142798055673503
GLB1L2	2.02038263799913	6.46577123619707e-07	9.84915955199692e-06
GLB1L3	4.51706005736603	0	0
GLCCI1	0.460183430997492	0.00471711659704654	0.0174749790724882
GLCE	-0.646885684548568	0.00091385319614723	0.00426876470452557
GLDC	1.61105426860373	0.000206737463534612	0.00114692499831692
GLDN	-2.01996485611818	0	0
GLE1	-0.101060591101699	0.651931558304169	0.788572116136317
GLG1	0.277156773185159	0.0640900016148842	0.147792903142363
GLI1	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GLI2	0.123013024667623	0.603378725106151	0.749829331964973
GLI3	0.193755728911653	0.657181110449332	0.79222557005879
GLIPR1	0.0680779549943595	0.797691514803318	0.884928487823616
GLIPR1L1	-0.0822354050579933	0.00012652945903735	0.00102570272837193
GLIPR1L2	1.26192451310501	0.00315376168934778	0.0123413240447307
GLIPR2	-0.74427456407941	0.123052301923026	0.245721831169355
GLIS2	0.373519074823442	0.409508044922043	0.586048615031217
GLMN	-0.00176189250837918	0.996853843047173	0.998736288099224
GLO1	1.41550229694044	8.06977937806153e-07	1.19548017357854e-05
GLP1R	-0.0693295169618837	0.767355743576871	0.867385270338919
GLP2R	-0.0724702910021258	0.862825636358892	0.92478292640793
GLRA1	0.0275910662590274	0.934799970443091	0.966858861557719
GLRA3	-0.18081745059909	0.380539285158808	0.555485149830651
GLRB	-0.212579219961957	0.359056995504037	0.533265104813256
GLRX	0.487083811032608	0.0892884536654139	0.19182432571529
GLRX2	0.159936571974606	0.731805317038349	0.844646188270033
GLRX3	0.421737845338123	0.144624709112174	0.27749436165916
GLS	0.0488825802557261	0.768972958254161	0.868315882174364
GLS2	0.106220323873463	0.402596727824171	0.578923358698416
GLT6D1	-0.0556342100461764	0.000601325710636758	0.00295425360972818
GLT8D1	0.10102291419256	0.597440096976083	0.74568002475091
GLT8D2	-0.671111856490656	0.164581857125945	0.305010989401991
GLTP	0.808964982241521	0.0143175598863428	0.0443845208540902
GLTPD2	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GLUD1	-0.6602393275817	0.0231913122358092	0.0659860870094857
GLYAT	-0.0694951002708636	0.780432747584872	0.874637448681657
GLYATL1	-0.914161930465808	0.000160503353648478	0.00109014789345438
GLYATL3	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GLYCTK	0.150028780749081	0.653434962231125	0.789616056457314
GLYR1	0.112119829417483	0.333173760673728	0.506198227546285
GM2A	-0.265710317748361	0.369508042307787	0.543814183226123
GMDS	0.187149527883118	0.479716047672769	0.648911502977785
GMEB1	0.401037793995404	0.213700542555959	0.368738910101618
GMEB2	0.77877588507987	0.0534187647078503	0.128001842699348
GMFB	0.429970827100148	0.0928296833308995	0.197824369425206
GMFG	-0.506438417439722	0.28655979764734	0.454430376671425
GMIP	0.838561234016681	0.0122269675767235	0.0390226680638753
GML	0.127600990874659	0.351752613235834	0.525892977601451
GMNC	0.489595918029106	0.217992537609162	0.374932527371422
GMNN	1.4292073310687	0.000281882403032174	0.00150855763210669
GMPPA	-0.192855344316156	0.62410262418	0.766259333021
GMPPB	-0.109472944497991	0.809370330200885	0.892087435323206
GMPR	-0.931137959607019	0.00439450763794502	0.0164425083172736
GMPR2	-0.354637950372735	0.0679566692972187	0.154541811537754
GNA11	0.41707538210433	0.0314158441818742	0.0841982098242238
GNA12	0.365732792829238	0.149758945771583	0.284432283452623
GNA13	0.0462905840759255	0.843318106132746	0.912833784502296
GNA14	1.06164786587622	0.0332289703264341	0.0880424034926608
GNA15	0.544088442700637	0.196780976323904	0.346228705536747
GNAI1	0.70430509858447	0.0199476776309913	0.0585615509894149
GNAI2	1.22619619474698	3.37180283693783e-10	1.03307441010816e-08
GNAI3	0.617094912272661	0.00180409488941469	0.00762677094669854
GNAO1	0.273060970380814	0.0146914566693015	0.0453631533116934
GNAQ	0.725595903846875	1.77386007660374e-07	3.11778457531878e-06
GNAS	-0.129415704479819	0.4788295278435	0.648102496471709
GNAT2	-0.0452505399322363	0.675080079325386	0.806375558159271
GNAZ	-0.368364005677632	0.258583487044812	0.423275717239359
GNB1	0.481511131828371	0.00937746766004111	0.031423723968435
GNB1L	-0.373260170583852	0.464904135263312	0.634670647846553
GNB2	1.42146172553569	0.00081565796735994	0.00386770490959527
GNB3	0.703996997852084	0.0492930014550244	0.120231400871211
GNB4	-0.219102146762214	0.57993353100763	0.732441814831728
GNB5	0.438949014550261	0.0226550058860737	0.0647883186996521
GNE	-0.53663860076651	0.0675957662478335	0.15397725689945
GNG11	-0.138709729628717	0.16836885704127	0.310376119482204
GNG13	-0.337216921977261	0.256672001773772	0.420845932365875
GNG3	-0.637948758753648	0.249435012409529	0.41284633545646
GNG4	0.288209194678192	0.482569276983387	0.650890745490346
GNG7	0.986322156585527	4.27538888736478e-07	6.78875354423612e-06
GNG8	-0.0539686221041892	0.000195409884747422	0.00109014789345438
GNGT1	-0.106898264735865	0.0462148020518607	0.114420890075507
GNL1	-0.244690040853567	0.1240422906025	0.246961475973044
GNL2	-0.310089970102968	0.155656764881956	0.292773178210561
GNL3	-0.633854853048897	0.00512773645497133	0.0187488514102166
GNLY	0.266907401173731	0.305891755451104	0.476180918618515
GNMT	0.0543742571455705	0.916975962223874	0.956940156892711
GNPAT	-0.962760252899211	0.0209458757821246	0.0608614510974518
GNPDA1	0.495294778117318	0.110994660770961	0.227404106664639
GNPDA2	0.0608330760536631	0.836868769346245	0.908579196227489
GNPNAT1	-0.602611325365621	0.0214436712218449	0.0621176121971612
GNPTAB	0.394456758275524	0.0076409526117065	0.0264190002971057
GNPTG	1.28626474372739	3.05057024085897e-09	7.53200318993037e-08
GNRH1	0.0179510146001209	0.948673134783723	0.974899911721826
GNRHR	-0.0508613688664424	0.0685890761527763	0.155560117028193
GNS	-0.311498264743255	0.0657605017727909	0.150588979853745
GOLGA1	1.052724773934	3.75919047002071e-08	7.63217571179958e-07
GOLGA2	0.138882759561448	0.247229554652988	0.409799781910357
GOLGA3	1.60118061790659	0	0
GOLGA4	0.643045534372425	3.10522436139937e-05	0.000308031858837564
GOLGA5	0.701044383378277	0.0011792024779762	0.00532914133610366
GOLGA6L6	-0.391662426724873	0.0608237562187586	0.141900241786946
GOLGA7	0.595982066852332	0.0308184967610965	0.082910428025612
GOLGA7B	0.0149040560724424	0.940529262003863	0.970402187438702
GOLGA8R	0.857794622123069	0.0472170305908208	0.116304182239148
GOLGB1	0.255638814589668	0.175981551511369	0.319602222271961
GOLIM4	1.03870776909117	3.76366909333736e-05	0.000365284543176969
GOLM1	0.237146920549591	0.199144573965379	0.34924782120818
GOLPH3	-0.164439757293977	0.449492539237046	0.621052467095892
GOLPH3L	0.510877826929954	0.0291231780602894	0.0792350279375906
GOLT1A	0.140191545204583	0.566170742645506	0.721328312342564
GOLT1B	-0.267888409562684	0.346850185527236	0.520526255270252
GON4L	0.734841906392628	4.2789249172559e-05	0.000409107707868984
GORAB	-0.324731438705403	0.327405944296389	0.500142723519504
GORASP1	-0.185433963587667	0.644559990542972	0.782468548627627
GORASP2	0.100966403447133	0.648677340803161	0.785768643307343
GOSR1	0.530428383446567	0.000256572015641998	0.00138798047466684
GOT1	0.354932514996142	0.189029704237826	0.336410487502327
GOT1L1	-0.0468789750959616	0.86171153612423	0.924236869957097
GOT2	-0.490243592542715	0.00915884712065096	0.0308059925233272
