Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac
ENDOU	-2.3692086544913	2.23844451454625e-05	0.000200001617530364
ENDOV	1.9263756673255	2.44249065417534e-15	1.36627454393933e-13
ENG	-0.667953516217989	0.0602120367627463	0.152092648978562
ENGASE	1.62733773899219	2.5754947366341e-05	0.000226929702905649
ENHO	-1.32267523412125	0.00158240858674441	0.00803830857885294
ENKD1	-0.373194725344878	0.529023883945158	0.674973592605023
ENO2	0.613128178467117	0.000410963600490755	0.00252285988079047
ENO3	0.0818338868572245	0.791322485463318	0.873051675794336
ENO4	1.63737592668056	0.00409886905627532	0.0178018214393195
ENOSF1	4.88044959542771	0	0
ENOX1	0.128870957520728	0.576338323235821	0.713005133113893
ENPEP	1.91773473446644	0.00406934370159773	0.017690687662444
ENPP1	-0.222011495592608	0.749687627823823	0.843547192278855
ENPP2	-1.88004646206198	0.000277264596303395	0.0018030892536257
ENPP3	0.922137315048863	0.183429575576781	0.350753774234126
ENPP4	0.963891033152483	0.0133496982254731	0.0466357299242296
ENPP6	0.0391034888280956	0.956631400437314	0.974431387838505
ENTHD1	0.406679207713127	0.181579413341668	0.347758498545109
ENTPD1	-0.871975214790172	0.188129380032241	0.357106754747203
ENTPD2	-0.605912554920159	0.0414295057934952	0.113772900305991
ENTPD3	-0.236336807889321	0.656379406831911	0.777736613927516
ENTPD5	0.183626166741856	0.796592301208549	0.876069571919762
ENTPD6	1.29136697318765	5.132043745526e-07	7.23693323571507e-06
ENTPD7	-0.594808911476625	0.221414802228461	0.38239487449774
EOGT	-0.0360666578780828	0.922044489518715	0.954764710285106
EP300	-0.350618207827684	0.072372401742161	0.174754137181815
EP400	0.0255606284622155	0.841236920087894	0.905094160180497
EPAS1	0.214431774907026	0.737189110928758	0.835410760291743
EPB41	-0.223234596628262	0.289140448241619	0.449585049912949
EPB41L1	0.643766424675622	9.67129860440785e-06	9.44773742652335e-05
EPB41L2	0.209014990499618	0.285588342910879	0.445913417973311
EPB41L3	0.950672084299614	1.79376513642637e-11	5.94146137694446e-10
EPB41L4A	0.783966622475614	0.0771614643313665	0.183588722317535
EPB41L4B	0.649052790149124	5.49207184856737e-05	0.000440443905952033
EPB41L5	2.82336123649893	0	0
EPB42	0.125248878177353	0.691477628190937	0.802842985586256
EPC1	-0.680424428507021	3.85906429389848e-06	4.21247333976077e-05
EPC2	-0.559762955260476	0.000307484984757966	0.00196921856509366
EPCAM	0.60950924152282	0.253652175719249	0.409225105417807
EPG5	-0.154278902044519	0.312879736560661	0.475152836383267
EPGN	-1.58339433545588	4.34342414412647e-06	4.69180295568662e-05
EPHA10	1.2285950156032	4.92062857126996e-09	1.08924456107209e-07
EPHA2	-0.15261576032036	0.201392893532802	0.373188022620192
EPHA3	-0.258405319630473	0.309255483818933	0.47130100239473
EPHA4	-0.269788811503971	0.120909534674951	0.256770862784028
EPHA5	-0.76955717293319	0.000141018364397283	0.00101715814362749
EPHA6	0.0559919017758937	0.820057675153265	0.890908958333347
EPHA7	-0.506526556067487	0.0216126843494489	0.0684748760787121
EPHA8	1.25121183709664	0.0045455562084824	0.0194411939233983
EPHB2	0.931246534437094	0.00123266016894497	0.00645841109115705
EPHB3	-0.435472846587053	0.415824781072419	0.575892117694399
EPHB4	0.881749628764556	0.000183769972544878	0.00127898967469154
EPHB6	0.619382586721571	0.00536642470002735	0.0222667809729359
EPHX1	0.652267081037907	0.331526280205293	0.493516027806331
EPHX2	0.235381590575835	0.726801298471703	0.828876169710145
EPHX3	-0.0871589419121401	0.518607889151541	0.666223837778914
EPHX4	-0.169915973287195	0.684171721741743	0.797672464139306
EPM2A	-0.123147502323516	0.813459923918844	0.886663424510829
EPM2AIP1	-0.261228188270727	0.270484778808056	0.427881401444661
EPN1	-0.0837518502280604	0.855717393702205	0.913664358031002
EPN2	-0.530144340464257	0.0236158952666081	0.0733224053636905
EPN3	-1.34878105946628	0.00496005554047141	0.0208112383258933
EPO	0.0114705944204413	0.851081706107686	0.910445364230894
EPOR	0.245609856656391	0.704103263025182	0.811769100217436
EPPIN	0.693981052839574	0.195917023522121	0.366780234035602
EPRS	-0.29635847753457	0.189631501765375	0.358896851789838
EPS15	0.83262727707031	2.0847146906533e-06	2.45664674341758e-05
EPS15L1	0.646608432622903	2.94808688572346e-09	6.74756524727299e-08
EPS8	1.97683662985954	0.00279256582923826	0.0129015010088968
EPS8L1	-0.448183363529585	0.336725154814448	0.498341399940013
EPS8L3	-0.159491442915673	0.430081558852907	0.588682048420757
EPSTI1	-0.366238726420694	0.495618732267011	0.647878837973807
EPX	0.107926227583559	0.151038413331378	0.304448093618466
EPYC	0.0109236581911055	0.231108019141137	0.38239487449774
EQTN	0.0848351647409409	0.887682036107552	0.933534241725955
ERAP1	1.65811469201569	0.000739680158042155	0.00415484508773596
ERAP2	0.807119115499865	0.203115483432438	0.374531504876582
ERBB2	2.33948988993109	6.88893733835627e-07	9.43798417259968e-06
ERBB3	-0.586368844359409	0.406809100363793	0.567898258465807
ERBB4	-0.277096801483327	0.515304938481909	0.663942069738565
ERC1	0.200207020454056	0.350638243083328	0.512295887613129
ERC2	0.135554096575392	0.401922694980001	0.563410611523905
ERCC1	1.66876463645712	1.67719171884073e-11	5.58642005123649e-10
ERCC2	0.889880860591199	0.0121070317321319	0.0431101148391099
ERCC4	-1.42517717650244	1.24480425967022e-11	4.21638347352116e-10
ERCC6	0.329573901826242	0.023254016197126	0.0725665260077443
ERCC8	2.63006408768251	2.17963424198331e-07	3.37355329692043e-06
EREG	-0.0690862302136174	0.873338219454365	0.925141445248973
ERF	-0.600662505105011	0.226278622338284	0.38239487449774
ERG	-1.90351868260316	0.0125483737771244	0.0444510791836511
ERGIC1	0.222338629772236	0.155055697727497	0.310134400751394
ERGIC2	-0.376769617035514	0.305379947079353	0.467053760120954
ERGIC3	-0.628232379779535	0.0987138586329757	0.221387710569147
ERH	-0.0419634564279144	0.954264679025414	0.973104549012224
ERI2	-1.20121956498759	0.000996929015034675	0.00539093463765843
ERI3	-0.0229237801837978	0.959350376370931	0.976444124111477
ERICH1	1.08930011565623	0.000344035830825318	0.00216322156499818
ERICH2	-2.38486149574548	0.000355365345869663	0.00222534686209244
ERLEC1	-1.72880334022377	6.27055687374423e-08	1.08098947845199e-06
ERLIN2	0.281785921927747	0.387537525295336	0.548867088571581
ERMAP	-1.12187943168789	0.0953671559915592	0.215675998980408
ERMARD	1.05235990640537	0.0243958072927033	0.075189729792623
ERMN	-1.59874758512908	0.0703126344031961	0.170896095838361
ERMP1	0.0427267869339724	0.868784186826139	0.922283614662822
ERN1	0.0616544627530553	0.902239077360185	0.942071489574212
ERN2	-2.5695783347754	1.12212514280507e-06	1.42576522621633e-05
ERP27	0.0109236581911055	0.231108019141137	0.38239487449774
ERP29	0.624610249735972	0.0730724361270614	0.175783281839564
ERP44	-0.262106599196443	0.235827573909541	0.387579149186798
ERRFI1	1.64236511537004	1.26456853541956e-05	0.000120392997358694
ERVFRD-1	-0.377842682297066	0.0309627241355646	0.0908847782566397
ERVMER34-1	-0.639254942961749	0.350085892035967	0.511877213724172
ERVV-1	0.206507196183184	0.0290451741601128	0.0862274868372225
ERVV-2	0.0276180085400649	0.20177787232984	0.373188022620192
ESAM	-2.58032123770914	0.000108559696844646	0.000806332381907806
ESCO1	-1.72224994128282	4.21636237035727e-09	9.45770068465664e-08
ESCO2	0.385198267399647	0.384720575493423	0.546111201245323
ESD	0.142250911900287	0.746255750431728	0.841230351331225
ESM1	0.0634020582493074	0.555310626112237	0.696061603962721
ESPL1	-2.28666621208155	1.4210854715202e-14	7.14837807521038e-13
ESPNL	-0.266041361615612	0.360722610755981	0.52227489159074
ESR1	-0.169006733600767	0.74365945207271	0.83977640359701
ESR2	1.90829469216026	0.00151925284397469	0.00776679847918955
ESRP1	0.336840900395896	0.548499363260596	0.690348232295406
ESRP2	-0.182105264152734	0.552944053469397	0.693869383302704
ESRRA	0.0376887832039923	0.932195699022337	0.960140953865314
ESRRB	0.616466032957502	0.0408075178571645	0.112525523179778
ESRRG	-0.480878649688628	0.0743503327829225	0.178253038635351
ESYT1	-0.0221835967680236	0.943299141552793	0.966687337106211
ESYT2	0.748863514161377	3.80195703808539e-08	6.87975608462136e-07
ESYT3	0.655960581999309	0.0208860647884945	0.0666110810063153
ETF1	0.546131052838261	0.172731107655172	0.335773332703586
ETFA	1.71736925019966	8.97908786050561e-05	0.000681187864082589
ETFB	1.06430911823993	0.073377855441944	0.176375425685384
ETFDH	2.27261210622882	1.65095492832279e-10	4.71536512472871e-09
ETHE1	-0.384155160289016	0.485028045211614	0.638853256228409
ETNK1	-0.182568144045861	0.489523865936291	0.642765290414643
ETNK2	-1.18061487049953	0.0370132075896485	0.104388086091224
ETNPPL	-0.826758948035214	0.115189216215101	0.248299620050491
ETS1	0.8423021111442	0.158055313784226	0.31456796811599
ETS2	0.107699143516535	0.687428944089469	0.799588403388277
ETV2	-0.503357873385923	0.00241738079928822	0.0114731049892143
ETV3	-0.605903798906941	0.000239786398535058	0.00159869457895703
ETV4	-1.04978714794019	0.161909939049114	0.320092079237588
ETV5	-0.101719935538554	0.831908048047762	0.898485127782694
ETV6	0.0235389249226247	0.944511661183721	0.967403259718717
ETV7	-1.46848119780193	0.000250294636900739	0.00165646637214475
EVA1A	0.00669154558026367	0.882661582927916	0.930494275840729
EVA1B	-0.000331644926427449	0.993794722117505	0.996254578187402
EVC	0.72149254941946	0.217169614964762	0.38239487449774
EVC2	-0.274441542478035	0.135994730942644	0.281560530752886
EVI2A	-0.94470880136959	0.21757430001887	0.38239487449774
EVI2B	-0.0142156727530467	0.937773957945081	0.964017898967335
EVI5	-0.231948578984152	0.290567727607075	0.450995541274214
EVI5L	-0.223478770390108	0.336113130650175	0.49765415862658
EVL	1.59303178902496	4.44089209850063e-16	2.66078517243942e-14
EVPL	-2.03506791885165	1.87158155862122e-07	2.91685444991591e-06
EWSR1	-0.0788271317898414	0.639085819878372	0.764419796036712
EXD1	0.283967957641156	0.436053051147828	0.59475042542993
EXD2	-0.0678792073390014	0.750587177897968	0.843936637029866
EXO1	0.174878117761173	0.755399103590447	0.847356907597172
EXO5	-2.26616772371278	0.00072294739735379	0.00407443723399935
EXOC1	-0.309928231620388	0.212242338378245	0.38239487449774
EXOC2	-0.889297590848397	0.00254019736557165	0.0119651994008635
EXOC3	0.690725676347329	0.0257217443182074	0.0783185547402819
EXOC3L1	-1.05148393897257	0.0116536046248321	0.0417936270144618
EXOC3L4	-0.876544183546675	2.75695325946401e-06	3.13281390478729e-05
EXOC5	-0.227167726647997	0.416803386798544	0.576714200701136
EXOC6	1.03244312262465	1.1219176905275e-06	1.42576522621633e-05
EXOC7	0.874229873543313	6.21631706110293e-08	1.07301114341522e-06
EXOC8	-0.351934827454052	0.0532768829719288	0.138752565667607
EXOG	-0.36148604284434	0.17673044503229	0.341183828816773
EXOSC1	0.921092172689199	0.0825124230707794	0.19328409651037
EXOSC10	2.01488817140008	0	0
EXOSC2	0.23085628794638	0.462777399560564	0.618244190216626
EXOSC3	0.252314145278903	0.63378519022625	0.760147522192178
EXOSC4	-2.7648787400391	2.38734156443599e-07	3.66140519114466e-06
EXOSC5	-1.55307583470805	8.24985843304038e-05	0.000632989991666576
EXOSC6	3.08285797459788	1.08597929087129e-05	0.000104796612886441
EXOSC7	1.28236622184671	7.27943807781184e-05	0.000567249160271569
EXOSC8	-0.119200869446743	0.842603851907321	0.905774089963091
EXOSC9	1.1891722025853	1.61698611593764e-05	0.000149921525646185
EXPH5	-1.04034049649426	0.0219570956545652	0.0692390569726697
EXT1	-0.745561221045748	4.2622240619572e-05	0.000354029837210382
EXT2	-0.708397897819194	0.0105956232989146	0.0388409097328813
EXTL2	-0.241687491340368	0.493927409120459	0.646227250199638
EXTL3	-0.0978617670707701	0.587477019559382	0.723069268755595
EYA1	0.613711142007837	0.312776389033989	0.475063202820623
EYA2	-0.216209365876367	0.538064178271207	0.682830510782037
EYA3	0.453703863920781	0.144485350797647	0.294497583021331
EYA4	-0.454686781153895	0.542493607707005	0.685670009891069
EYS	0.31034065398683	0.579387233421095	0.715594987975243
EZH1	0.983125907187457	6.45010711508576e-11	1.95842103645205e-09
EZH2	-1.23248101742454	0.0077798768040207	0.030216225639586
EZR	0.787611267275782	0.0220247155265152	0.06938892031151
F10	-2.25760868332763	2.38399022367553e-06	2.7610457221108e-05
F11	0.237826804749725	0.441650602829498	0.599344853708926
F11R	-0.913827793099465	0.0101191789246624	0.0374977050806415
F12	0.0678344999760876	0.873457874843421	0.925141445248973
F13A1	-0.509239704582383	0.349978332467498	0.511775452868461
F13B	0.0109236581911055	0.231108019141137	0.38239487449774
F2	-1.39846066706144	0.0184429687074561	0.0603218664750409
F2R	-0.678308017145753	0.237597423262023	0.38971296544535
F2RL2	0.128850288160164	0.589062305869704	0.724425191153939
F5	0.521530324689322	0.528050805995268	0.674114859433922
F7	-1.56850069593654	0.002097227979317	0.0102252189472595
FA2H	0.21112149207422	0.650990527179389	0.773693317191691
FAAH	-0.825039821700433	0.0725465799454923	0.175080638067523
FABP1	-1.39425341285996	0.00456145275883935	0.0195029954462142
FABP12	0.033255907846872	0.451262664057311	0.608103955833328
FABP3	1.67491544121801	0.000163701201213229	0.00116150310187134
FABP4	0.0394390865650952	0.624432352187706	0.753083963127792
FABP5	-2.32914890824474	4.10267709902712e-05	0.000342465572581948
FABP6	0.392942987086314	0.0564366435839767	0.144780664539598
FABP9	0.0109236581911055	0.231108019141137	0.38239487449774
FADS1	-2.3287236549829	0	0
FADS2	0.426732071425143	0.326119220761065	0.487515326577945
FADS3	1.87087093727349	0	0
FAF1	0.569973272343477	0.00211873397705276	0.0103151508648061
FAF2	-0.171180078349335	0.541067383170134	0.68458679539872
FAH	-1.10676581901309	0.0934733932452316	0.212462453943512
FAHD1	-0.144375031247124	0.848622450700174	0.908896421537225
FAHD2A	2.85052310027913	0	0
FAIM	-2.94794001639381	3.99680288865056e-15	2.13813094213882e-13
FAIM2	-0.348796504870548	0.195965701478977	0.366816665042778
FAM102A	-0.219679651366941	0.531004390927881	0.676859889759717
FAM102B	0.350664098745215	0.0414842231227295	0.11385952292455
FAM107A	-0.451972435302824	0.424247105605281	0.583897420180173
FAM107B	0.120463077683843	0.862681212800741	0.918988971139217
FAM110A	-0.0299301125009772	0.93207203278602	0.96013319125761
FAM110B	0.980531153091149	0.0394832234440725	0.109801724798045
FAM110D	0.293372938361415	0.289045577707032	0.449489379751816
FAM111A	-1.73098207973239	0.00708190429905553	0.0279794760692582
FAM111B	0.535192070312862	0.0420099329387917	0.11492205883682
FAM114A1	0.127815381132517	0.851866380013237	0.910862269513581
FAM114A2	-0.471183195446533	0.0737513367783076	0.177163537260935
FAM117B	-0.358874325199352	0.20134674164578	0.373188022620192
FAM118A	1.07811095388787	0.0190061175091063	0.0617847769810133
FAM118B	0.740913065551143	0.164860596132843	0.324497838584735
FAM120A	-0.375970505465451	0.0655633906063353	0.162205921960728
FAM120AOS	0.510225495968853	0.20234832340059	0.373986529718036
FAM120B	0.209202338645367	0.290582840405595	0.450995541274214
FAM124A	0.292640856092633	0.662563375635761	0.782412129199868
FAM124B	-0.157157631693316	0.710162232321254	0.816311140341305
FAM126A	-0.182503357857181	0.745431272761431	0.840906202056194
FAM126B	0.0140271739254918	0.939384893292667	0.964886601098581
FAM129A	-0.346227385786703	0.599258439907174	0.73328519818359
FAM129B	1.08576929924982	0.130858784490287	0.273166192894635
FAM129C	0.252142430435286	0.737901160674913	0.835866359722587
FAM131A	0.518632575080066	0.0537430877722775	0.139709243688554
FAM131B	-0.00553142172820075	0.979103826119611	0.987823580296249
FAM133B	0.242212201595312	0.468264715222298	0.623104987258098
FAM135A	-0.252562344659169	0.262475297702649	0.419132670127158
FAM135B	-0.285752924833253	0.0768443087926176	0.182930977720868
FAM13A	1.11890934242228	1.0494658164717e-07	1.73380498429595e-06
FAM13B	0.307032342876774	0.035881969484906	0.101622863576894
FAM13C	0.0640064214952284	0.712789287785526	0.81815875055804
FAM149B1	2.10312314807759	2.1991429399737e-06	2.56497272597232e-05
FAM151A	0.0109236581911055	0.231108019141137	0.38239487449774
FAM151B	0.113701252183944	0.849636862327465	0.909602548801185
FAM155A	0.339506006316473	0.196032642167441	0.366840095649538
FAM160A1	1.39117823911705	0.00433535081365588	0.0186546008039882
FAM160A2	0.476709311948025	0.16294976995154	0.321723176437713
FAM160B1	0.00523843337355638	0.985650598617478	0.991904726781294
FAM160B2	1.93851367601497	1.20241061551951e-09	2.9579739977771e-08
FAM161A	0.963377063690604	0.0038405367493104	0.0168865870572255
FAM161B	-0.0340689193876036	0.908179908753283	0.945491802448298
FAM162A	0.247753188592206	0.509859372534222	0.660143109031282
FAM163A	2.05868140829848	0.000935859639456194	0.00510989218287118
FAM163B	0.465072867402224	0.409049625528491	0.569492719379281
FAM166B	-0.567973167772701	0.120681346617578	0.256407444247686
FAM167A	-0.915076995914893	0.209641477082605	0.38239487449774
FAM167B	0.0179877401177765	0.197661278097823	0.368868546890836
FAM169A	0.313062761964992	0.0591514311464505	0.150324992280973
FAM169B	0.786212206248215	0.0549805485310364	0.141936571188606
FAM170A	-1.88081231630167	7.16072272588519e-08	1.21426041594539e-06
FAM171A1	-0.285211791926643	0.241632702403651	0.394890345630212
FAM171A2	-0.175375039409533	0.723875133063252	0.826985995199476
FAM171B	-0.373802283451286	0.0162156823511606	0.0544046082885767
FAM172A	0.191399477485185	0.49291366344141	0.645644101909604
FAM173A	1.01008154786848	0.0319218096035421	0.0931669009017863
FAM173B	0.432806611701615	0.210243521125891	0.38239487449774
FAM174A	-0.092939543047031	0.888194991173944	0.933771868986659
FAM177B	0.532313948013533	0.0984385898058773	0.221027753026821
FAM178B	0.153592376208918	0.785486967383791	0.869174243396609
FAM181A	0.210024711563205	0.00141026617184403	0.00728142407607407
FAM181B	-0.0366043159940369	0.912755253214559	0.948218655471676
FAM183A	0.0109236581911055	0.231108019141137	0.38239487449774
FAM184A	0.657932217674467	0.000133123749478159	0.000967504756505713
FAM184B	0.12516387187993	0.753209790004417	0.845816008250691
FAM185A	-0.510338730169349	0.401819855857052	0.563325028786286
FAM186B	-0.520115309969588	0.0788870233035237	0.186738535760281
FAM187B	0.0524038840266651	0.499384907702155	0.650697058567659
FAM189A1	0.244707382816972	0.554543744749957	0.695423648648761
FAM189A2	0.1895347830538	0.707332774055369	0.814457261673324
FAM189B	0.470343179245419	0.121148268170166	0.257196819401891
FAM192A	2.87476796395215	0	0
FAM193A	0.0200361265885964	0.926721137421036	0.9569611377689
FAM193B	-0.000403783732077405	0.998760389619754	0.999294457976141
FAM198A	2.74158818163742	1.79584212278705e-06	2.15581012086307e-05
FAM198B	0.178059622684068	0.788872539165267	0.871089504928642
FAM19A1	1.34021543221744	0.00566547458294631	0.023320581179632
FAM19A2	0.132524658139492	0.554990162519696	0.695724603024737
FAM19A4	1.25676248966839	0.00996471353561446	0.0370577388065154
FAM200A	-1.57908049919034	0.00415928450620351	0.0180077450307208
FAM200B	-1.30493024547686	3.46901600778438e-08	6.33682991882672e-07
FAM204A	0.203646499070405	0.447284821579206	0.604253600532046
FAM205A	0.0602864974279491	0.40251245133656	0.563947061053978
FAM206A	-0.535143562788556	0.0684707407217582	0.167493024073675
FAM207A	-0.143147386888505	0.762368403441531	0.852073277852185
FAM208A	-0.786313086125676	3.39104047333283e-05	0.0002884202941388
FAM208B	-1.0543197200782	5.08814577138139e-08	8.97817973088908e-07
FAM209A	-0.19252012222221	0.688106161106371	0.799961983259312
FAM209B	0.0200226470664922	0.892322712890939	0.936213128841369
FAM20B	-0.228959728080733	0.32619554075922	0.487521295451779
FAM210A	-1.12613424749967	0.000656408660759888	0.00374959540495935
FAM210B	-0.160835894593434	0.709248556827359	0.815678194385739
FAM214A	-1.61222422740142	2.22044604925031e-16	1.37943931750892e-14
FAM214B	0.0274537982300606	0.962039291978711	0.977852046683631
FAM216A	0.0413733916189815	0.896868605577403	0.939009449502094
FAM216B	0.328451794705506	0.556750992087278	0.697089265749846
FAM217B	0.135893320259486	0.569478897373562	0.708581787416183
FAM219A	-0.107922173957165	0.57988708184208	0.71588440936933
FAM219B	1.32059119498777	0	0
FAM221A	0.0719802495819182	0.849686588313428	0.909602548801185
FAM221B	-3.74858139696664	2.5615120469169e-08	4.82286926040318e-07
FAM222B	-0.0883067257967765	0.717034338208372	0.821758047554796
FAM227A	2.6709639850866	0	0
FAM227B	-0.964475949956028	0.0955161606479626	0.215831941283135
FAM228A	1.4032028037343	0.0142474831874371	0.0492109456443349
FAM228B	-0.401532545760487	0.130763029496195	0.273050867509016
FAM24B	0.347616255911269	0.544998263264356	0.687739547605241
FAM25A	-0.0685794387240474	0.426999941242886	0.586410532743589
FAM32A	-1.10434608386133	0.0336208229733175	0.0968463531475408
FAM3B	-0.16396185294112	0.315402049818573	0.477466880386702
FAM3C	-1.8995214166495	3.1711239175003e-05	0.000272119169521461
FAM43A	-2.44055477938288	2.976883482253e-05	0.000258411888114956
FAM47E	3.31438748558589	3.27293747659496e-12	1.19573089761454e-10
FAM47E-STBD1	1.93187395945237	1.78648318360786e-09	4.26258049525974e-08
FAM49A	-0.224029279931122	0.184154390646824	0.351638675644859
FAM49B	-0.0960354598891352	0.513504045416368	0.662268157335201
FAM53A	-0.539594449116252	0.216769100622053	0.38239487449774
FAM53C	-0.0843337024909165	0.704979765084913	0.812571153651652
FAM57A	0.410860739137771	0.495310703806892	0.64765117342587
FAM57B	-0.342733802764578	0.51672792183506	0.664557102453955
FAM69A	0.102484157938658	0.763750057395783	0.853316303974188
FAM69B	1.30790839560623	0.000841892894328566	0.0046590961036303
FAM69C	-0.41687333588008	0.332207411594024	0.494259807493548
FAM71B	-0.0620695451495491	0.746006645777027	0.841215460251563
FAM71C	0.0109236581911055	0.231108019141137	0.38239487449774
FAM71D	-0.47156371518304	0.514640345681979	0.663339372802252
FAM71E1	-1.40124492278164	0.00346203627715336	0.0154907187348487
FAM71E2	0.0202901935491945	0.6261041753899	0.753886244054238
FAM71F2	5.30473835265855	0	0
FAM72A	-1.74881201534506	1.83862432612258e-07	2.87418653538969e-06
FAM72B	0.0616551558860723	0.861267554926648	0.917773133188376
FAM72C	0.0173875343571294	0.0992053753870505	0.221875868966961
FAM72D	-0.0967676824923334	0.604486106448289	0.737621200246314
FAM76A	0.676668600381792	0.114137851632718	0.246786984624081
FAM76B	-0.27187576460648	0.343592405445829	0.505232244526093
FAM78A	0.0283246609605632	0.937939396277402	0.964114449196772
FAM81A	-0.874670986723179	0.00023736894936377	0.00158414396355098
FAM81B	0.0391448155668149	0.0524170717195993	0.136865106304846
FAM83A	0.285704209802563	0.0884739257304528	0.203570061917091
FAM83B	-0.278793234502706	0.0477201831094276	0.127313633187848
FAM83C	-0.250105730939687	0.641364749483403	0.766102976057572
FAM83E	-0.318479532344411	0.293149983184352	0.45367408142673
FAM83F	-2.50309950436745	9.50305567763987e-05	0.000715702198828285
FAM83G	-0.794499376497427	0.0434591240238555	0.118024264900402
FAM83H	0.639080205386782	0.278184813075701	0.436731042864042
FAM84A	1.21963776431336	3.89467739836391e-07	5.69056119469195e-06
FAM84B	0.834952050241463	0.112859057926891	0.244882176068311
FAM89A	0.562279572821826	0.305391551282774	0.467053760120954
FAM8A1	0.518765716056696	0.0739485961916297	0.177479263888083
FAM91A1	-0.256905378899585	0.417712071429503	0.577675054877013
FAM92B	-1.48937388163043	5.8330271723861e-09	1.26830708566027e-07
FAM98A	-0.186046315326938	0.574736711039826	0.711723030777563
FAM98B	0.4629642375569	0.0917980272125543	0.20946669005627
FAM98C	1.88267597985136	1.82802124548687e-08	3.55094443954012e-07
FAN1	0.300887301273222	0.151369778361228	0.304689193954052
FANCA	-0.1716664090222	0.798413734553454	0.877142494948669
FANCC	-3.36781399994113	7.9948490050441e-09	1.68931911343259e-07
FANCD2	-0.286398467884541	0.610808308161005	0.741562212024362
FANCD2OS	-0.0720635025142515	0.635678656037455	0.761441087955216
FANCE	-2.23235084880534	0.000132654525295317	0.00096509209687327
FANCF	-0.312170696894698	0.520863044136194	0.668038692607747
FANCG	-0.279058538074285	0.588735356767404	0.724089165640121
FANCI	1.27927295263673	0.00617623547928803	0.0249960463813515
FANCL	1.82964767976513	0.000450359686281931	0.00273437199733085
FANCM	-1.41318805013749	2.80813876152308e-07	4.23925180784912e-06
FANK1	-0.174751215658839	0.779145869852116	0.864499215759372
FAP	0.433356698890596	0.53754627091393	0.682359819038671
FAR1	0.925070878155544	0.000895143215995597	0.0049134079122631
FAR2	0.842833744168859	0.150563764380422	0.303809326090775
FARP1	0.614312739603054	0.00045466822293494	0.00275601722724187
FARP2	0.99692370328141	0.000232796048156958	0.00156057858040972
FARS2	-0.469300573697121	0.392471105859862	0.553905253150838
FARSA	0.00589065884194112	0.991568538835482	0.995704690654832
FARSB	0.178483887329383	0.677572130390526	0.792981151991899
FAS	2.22794726454093	0.00105225069098958	0.00564255829961435
FASLG	0.0173875343571294	0.0992053753870505	0.221875868966961
FASN	0.537655320052668	0.0130806586993799	0.0459100129982662
FASTKD1	0.234874418271794	0.418292407719662	0.578240355667428
FASTKD2	1.45934990023054	1.51988535090908e-08	2.9868184279308e-07
FASTKD3	0.315279493737099	0.556523464781945	0.696933843820288
FAT1	-0.94351012942216	0.007625246558286	0.029735594114045
FAT2	-3.05178565834419	5.55111512312578e-14	2.63502052728376e-12
FAT4	-3.0272697805298	2.07278638697517e-12	7.82723621367289e-11
FAU	-0.256579815998838	0.743603635037493	0.83977640359701
FAXC	-0.208931337883191	0.209330027458743	0.38239487449774
FAXDC2	1.40229577396379	0.0195677739706352	0.063229424951614
FBF1	-0.776678131544647	0.0144814341199511	0.0498020952477195
FBL	-1.09885630810477	0.0417373782524526	0.114385362110452
FBLIM1	-0.167904588438555	0.793829917019077	0.87424402510695
FBLL1	0.164808713469174	0.771833279287116	0.859521833676408
FBLN1	-0.429879436024583	0.322053788875186	0.483690633670497
FBLN2	1.42126052578773	0.0039734034583252	0.017363193524046
FBLN5	0.446305343036829	0.512541497233544	0.661329625211084
FBLN7	-0.582016096097445	0.17030903336561	0.332317125261479
FBN1	0.987198252038444	1.8413612967727e-07	2.87418653538969e-06
FBN2	-2.38295131632343	2.74218785101255e-06	3.11961471894516e-05
FBP1	-1.37102208510179	0.000305078268598713	0.00195752505425
FBP2	-0.569278248748424	0.0032827296400364	0.0148036068502865
FBRS	0.273929618760218	0.358160465592688	0.520017365283256
FBRSL1	-0.385601987809173	0.0553472937319044	0.142646324063919
FBXL12	0.644753707464667	0.211647394917704	0.38239487449774
FBXL13	-2.67732029794813	0.000428111800014452	0.00261740370793416
FBXL14	-0.43652304221398	0.409506664690553	0.569893604489868
FBXL16	0.865482624864103	0.0114535235248758	0.0412004367750668
FBXL17	-0.393223430402764	0.0741809235344968	0.17791016370193
FBXL18	-0.404947460227016	0.181560658035958	0.347758498545109
FBXL19	0.540168612403829	0.0378872069808074	0.106230748192235
FBXL2	1.3071059492682	8.57506243789885e-09	1.80062954400801e-07
FBXL20	-0.0261558633734186	0.925444911434677	0.956159576219942
FBXL22	0.906541596803289	0.141804915084864	0.290536904067442
FBXL3	-0.583522355195913	0.0190559975115183	0.0619170649440295
FBXL4	-0.405997183633223	0.177318185222534	0.341937916838279
FBXL5	0.0896103542082519	0.694692372023441	0.805050104637498
FBXL6	-1.94500792903228	5.67400938433771e-06	5.92955972947726e-05
FBXL7	-0.561007181623719	0.426149846663394	0.585738793114724
FBXO10	0.307547586407217	0.1522900184201	0.306192652993492
FBXO11	-0.584255471208647	0.00586786811372342	0.0240002214930538
FBXO15	-1.00523929800037	0.0328654465907579	0.0952797887542915
