Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac
CPSF3	-2.13571467427986	3.31468867909024e-08	5.25709624503712e-07
CPSF4	0.0126924000522371	0.964302753951925	0.97853922382539
CPSF4L	0.0532598195804044	0.775031584622549	0.854239292968406
CPSF6	0.770921907525974	3.2088664498664e-05	0.000249042766900685
CPSF7	-0.120410653729205	0.369810001057137	0.510610893998954
CPT1A	-0.173669637567729	0.703343993124876	0.800352863283233
CPT1B	-0.241916838473801	0.528425975558453	0.657350796023208
CPT1C	0.306153047065297	0.071524765449982	0.165248562644594
CPT2	-0.400138813424062	0.513366431681821	0.646780553100633
CPVL	-0.250770923359047	0.571116993028976	0.694007707334356
CPXM1	-0.0172795809081722	0.874238837247317	0.922858520908659
CPXM2	-0.12039016289388	0.696907751022506	0.79571554091085
CPZ	-0.443332437909609	0.096930536729867	0.207448891197863
CR1	-1.32247276105557	0.0170715322327586	0.0531013673349835
CR1L	-0.129059005802373	0.162189110456128	0.304925975404552
CR2	-0.107326748003628	0.334635941502626	0.472676773616607
CRABP1	0.0918271041831176	0.0868116246453567	0.190639060854267
CRABP2	-3.94534343965663	0	0
CRADD	-0.227956366324603	0.542745851695129	0.669971323752589
CRAT	-0.254661186293187	0.212872054132604	0.363714829115687
CRB1	1.02701643912807	0.0292435123306651	0.0817569037183112
CRB2	0.60977484908774	0.192169489737789	0.344724021991733
CRBN	0.300390249473719	0.021711263002459	0.0645401403607826
CRCP	0.223316841306306	0.0844322595724598	0.186595293655136
CRCT1	0.00851419189675924	0.234697373969095	0.363714829115687
CREB1	-0.230574690472592	0.314563487595875	0.451340607488286
CREB3	-1.04263839943174	0.000785953109925464	0.00405024230692094
CREB3L1	0.691479789140873	0.23290142996502	0.363714829115687
CREB3L2	0.0906520357160576	0.63670921162977	0.746340011152383
CREB3L3	-0.803407096800252	0.0144133533085986	0.046451450144207
CREB3L4	-0.979243234209989	0.00112559773187249	0.00551350206569368
CREB5	-1.04624556756011	0.0107491131682442	0.0365469847720304
CREBBP	0.00151745644809517	0.992732578368887	0.99655859815527
CREBRF	0.023300317592314	0.846576291545978	0.905338329869215
CREBZF	0.887403212311041	9.06572594772115e-11	2.21149860489768e-09
CREG1	0.887942002489273	0.0023146812245245	0.0102308202923948
CREG2	1.15373638894913	0.000211304300663073	0.00131332101301931
CRELD1	0.369165110432276	0.0731636384718346	0.168170334226565
CRELD2	3.08265478984163	0	0
CREM	-1.19631274986029	7.67693299263961e-06	7.09826705581444e-05
CRH	-0.561697854687965	0.237959892446066	0.367523399245315
CRHBP	-0.969382857069477	0.0989653473369072	0.210866421281626
CRHR1	0.792889911614187	0.0207217253470997	0.0620914824192601
CRHR2	1.64081784062025	0.00241088625297192	0.0105970517040478
CRIM1	-0.413948680821863	0.0509823000343881	0.126189944151974
CRIP2	0.366684377641174	0.219599124982966	0.363714829115687
CRIP3	0.79488636580487	0.108953552073662	0.226276234556276
CRIPT	-0.697294428601242	0.300490035901733	0.436708298187932
CRISP1	0.0233284168923655	0.305742547146801	0.44162812365649
CRISPLD1	0.261054893983687	0.558349912034089	0.682793465541686
CRISPLD2	3.11438761595509	0	0
CRK	0.250965614893732	0.358909334447611	0.499601787609855
CRLF3	-1.81675974608484	0.000118685004582675	0.000785465167785488
CRMP1	-0.481134972039712	0.011566034001943	0.0387961444091052
CRNKL1	-0.287485047838211	0.320546620706615	0.457763664591724
CRNN	0.00851419189675924	0.234697373969095	0.363714829115687
CROCC	0.533065709567005	0.00627507353939549	0.0235441876940135
CROT	1.38739711620589	0.00898140082432097	0.0315390113343764
CRP	0.00851419189675924	0.234697373969095	0.363714829115687
CRTAC1	0.474147085674485	0.178746327095948	0.327317276526604
CRTAP	0.352602322618978	0.115107321024503	0.236657281490214
CRTC1	0.238457758370748	0.0933913351800912	0.201776561387487
CRTC2	0.293027710679139	0.273163278921657	0.406682955620415
CRTC3	-0.43953372780188	0.00569240936476878	0.0217638600812388
CRY1	-0.460551872812227	0.31065637049926	0.446906256610876
CRY2	0.545763281655471	0.000377937466095712	0.00216899743739306
CRYAA	0.50284418710659	0.0276086064746048	0.0779807943808455
CRYAB	1.16493049222493	0.0107192344590554	0.0364729933726719
CRYBA1	0.00851419189675924	0.234697373969095	0.363714829115687
CRYBA4	-0.0281861716484819	0.921310102143374	0.952175826969857
CRYBB1	0.00879470206225415	0.872312411496587	0.921746638923459
CRYBB3	0.204079005437816	0.362920529343136	0.503761496712811
CRYGA	0.00466652258812235	0.991581691100702	0.996385865960686
CRYGB	0.00851419189675924	0.234697373969095	0.363714829115687
CRYGC	0.00851419189675924	0.234697373969095	0.363714829115687
CRYGD	0.00851419189675924	0.234697373969095	0.363714829115687
CRYGN	0.0117196766348657	0.979059135673705	0.988148252453187
CRYGS	1.72447625411477	0.000159167193594989	0.00102121995301797
CRYL1	0.0506294034714947	0.834231956197649	0.897834983354663
CRYM	1.39183584471227	0.0237337477930639	0.0691196055299837
CRYZL1	-0.0173679620512951	0.93425839959415	0.960990194180432
CS	-0.097092556210962	0.610964282757295	0.726065855341107
CSAD	0.0235206668181095	0.962293202201314	0.977209834515111
CSDC2	-0.200494690053688	0.438111221515768	0.577096879218784
CSDE1	0.220739266205753	0.229069518232829	0.363714829115687
CSE1L	-0.142367565138183	0.687651662764421	0.787609983043833
CSF1	0.379114354762738	0.542150716790427	0.669666993778759
CSF1R	-0.339007688975936	0.67123864316061	0.774432992262656
CSF2	0.00851419189675924	0.234697373969095	0.363714829115687
CSF2RB	-0.0125726619904454	0.908437636201135	0.945281353792856
CSF3	0.0255433901352394	0.859254103581707	0.913614013071253
CSF3R	0.0345332574706749	0.773547602860035	0.853161681596673
CSGALNACT1	0.0147938746656501	0.929820534688121	0.957960307843374
CSGALNACT2	0.0424851518558519	0.871746866887751	0.92151019466116
CSHL1	0.00851419189675924	0.234697373969095	0.363714829115687
CSK	0.213750280625546	0.288439087512326	0.423255397709118
CSMD1	0.469004560280849	0.000363121229713492	0.00209377129930179
CSMD2	-0.0928532305826461	0.528352950787427	0.657320609963575
CSMD3	0.351456819224852	2.45186030360944e-05	0.000195319099529597
CSN1S1	0.0578364982337508	0.155309378470072	0.295140362440801
CSN2	0.00851419189675924	0.234697373969095	0.363714829115687
CSN3	0.00851419189675924	0.234697373969095	0.363714829115687
CSNK1A1	0.0882690406916123	0.64194735646874	0.750832232565946
CSNK1A1L	0.00851419189675924	0.234697373969095	0.363714829115687
CSNK1D	-0.0212376648778369	0.876496320156519	0.924428641216557
CSNK1E	1.00504898539971	1.36059685740264e-08	2.33361402476399e-07
CSNK1G1	-0.910153798852176	4.9647351762383e-05	0.000366336042205082
CSNK1G2	0.170512567747831	0.441298467054973	0.579895178318363
CSNK1G3	-0.0236215195875094	0.924906833463039	0.95433162851156
CSNK2A2	0.376832148020826	0.0245467290614583	0.0710726921128692
CSNK2A3	0.042504797846126	0.213994254643977	0.363714829115687
CSPG4	-0.711825753615195	0.0331559653358846	0.0899890414119308
CSPG5	-0.551006388485764	0.0120144393376902	0.0399621654851719
CSPP1	-0.699633534811306	2.91992422196685e-06	2.9775717425367e-05
CSRNP1	-0.714976126884675	0.0441630838791862	0.112758055639263
CSRNP2	0.357707041791906	0.0276558955472297	0.07807450607162
CSRNP3	0.655507980272981	4.57274298426569e-08	7.00513047396429e-07
CSRP1	-0.689952411400888	9.33327935415118e-05	0.00063933912079935
CSRP3	0.00851419189675924	0.234697373969095	0.363714829115687
CST11	0.00851419189675924	0.234697373969095	0.363714829115687
CST3	-1.87452827681496	1.44232461294358e-05	0.000122829931188202
CST5	0.00851419189675924	0.234697373969095	0.363714829115687
CST6	0.0348643828114745	0.228248202919741	0.363714829115687
CST7	-0.0800096045712957	0.524321692395324	0.654904172628682
CST8	0.00851419189675924	0.234697373969095	0.363714829115687
CST9	0.0380133037761244	0.0317098658906261	0.0869039849708335
CSTA	0.00851419189675924	0.234697373969095	0.363714829115687
CSTB	0.440724677975538	0.301760939890815	0.438130234859244
CSTF1	-0.415862439927723	0.296064029610991	0.432147613034503
CSTF3	-0.369515223979287	0.101677031674506	0.215080505884828
CSTL1	-0.039941352244477	0.894536195366714	0.936205769357419
CTAGE1	-1.08743553083838	0.0270433662758465	0.0765745895325953
CTBP1	-0.599992293191267	0.000509175795696093	0.00279029332960716
CTBP2	-1.23641188324243	0.000563090275388589	0.00303762305022552
CTBS	0.158938489205177	0.745760265840699	0.832230661262139
CTC1	0.757972800480207	0.000617433728332006	0.00329387577825239
CTCF	-0.583355474815201	2.19101107479247e-07	2.93316984104045e-06
CTCFL	-0.611060445285656	0.00494412261279376	0.0194489982325861
CTDP1	-1.03219281853747	2.78044676171874e-09	5.40103786667583e-08
CTDSP1	-0.942253861991734	0.0429026321888408	0.110249787368998
CTDSP2	0.403120330026332	0.114327633031406	0.235305468839143
CTDSPL	0.220240855846447	0.26014034570818	0.393111983016699
CTDSPL2	0.04629775479986	0.765130883099075	0.847553774450175
CTF1	0.746200456626412	0.0318849703483906	0.0872242867830059
CTGF	-1.20938056679327	0.0134272698453421	0.0438076052238765
CTH	1.19155383113071	0.00531221513507463	0.0206142694979681
CTHRC1	-0.630259438752631	0.22129953622374	0.363714829115687
CTIF	0.548319804418563	0.000266061485388658	0.00160914081853948
CTLA4	0.00851419189675924	0.234697373969095	0.363714829115687
CTNNA1	0.761372775876974	0.00335006084633593	0.014025518717222
CTNNA2	-0.212470021248617	0.202494885387181	0.357683610734185
CTNNA3	-1.40985464851715	0.0545371898152174	0.132998526754513
CTNNAL1	-0.152021857771509	0.603928434278824	0.720364468458045
CTNNB1	0.00188385380152152	0.990084768557858	0.99547529571364
CTNNBL1	-0.438506072773248	0.0511557273220988	0.126424626839008
CTNND1	0.745386483797976	3.36003326564249e-05	0.000259430747159945
CTNND2	-0.0374860576369357	0.808542578485324	0.878816616992716
CTNS	-0.350114103266248	0.476349856177358	0.612462795529515
CTPS1	1.02116790709613	0.000256470850112489	0.00156094064576364
CTR9	-0.35357199753871	0.151740939785844	0.290447197111027
CTRC	-0.22934864356684	0.466925088866905	0.603856041288607
CTRL	-0.184556958123414	0.426842717004837	0.566532112625992
CTSA	0.886594715738514	0.000951592694995895	0.00478952681369183
CTSB	-0.07075129483894	0.730869853101131	0.821071374138029
CTSC	-0.173431763532451	0.724522894492942	0.816390265852503
CTSE	0.00851419189675924	0.234697373969095	0.363714829115687
CTSF	-0.0390523934098503	0.860561165385466	0.914323158190818
CTSG	0.00851419189675924	0.234697373969095	0.363714829115687
CTSH	0.90301695766307	0.0503650425974111	0.124994686902743
CTSK	-2.16595635706745	5.21092058392014e-10	1.12397472626924e-08
CTSL	-0.31543090634849	0.243133414493521	0.373439849696611
CTSO	-0.16719928718438	0.608504825462852	0.72403898468645
CTSS	-2.41408965017377	2.86869424881431e-07	3.74012255012241e-06
CTSV	0.00377039601827629	0.99084523670065	0.995735403995568
CTSW	-0.064242205737815	0.681082623306779	0.782018128336487
CTSZ	2.41037165412712	1.29944943694227e-11	3.56054428036966e-10
CTTN	-0.141110454016852	0.265237238216701	0.398535801203671
CTTNBP2	0.0519760484118457	0.754616299513698	0.838663011850302
CTTNBP2NL	-0.458733061363598	0.0658013332171805	0.154353188289683
CTU2	0.048670241479604	0.834769511998374	0.898126719173989
CTXN1	1.85100922472494	7.67854492211839e-07	8.95453841652924e-06
CTXN2	-0.383713309253232	0.51176362141835	0.645377491145068
CTXN3	0.0818218066621116	0.879824460551304	0.926561483688159
CUBN	1.27851052801642	0.0150930028349634	0.0481241180743003
CUEDC1	1.50558253473951	4.75385687488394e-05	0.000351738444183921
CUEDC2	-0.40433508562472	0.325950884462163	0.463493497803538
CUL2	0.181876894463707	0.437872753111053	0.577012083566865
CUL3	-0.185896788902908	0.288298771367913	0.423141615330521
CUL4A	-0.0849814317887546	0.658630961325267	0.764640371135543
CUL5	0.510063392459036	0.0364676160945174	0.0969473343660401
CUL7	-0.914549160649006	0	0
CUL9	1.09140901897995	3.96678601077838e-09	7.43758584301854e-08
CUX1	0.625482277066535	2.73338170986293e-07	3.57754551754001e-06
CUX2	0.568830434050888	0.0136109724800826	0.0442676767199019
CUZD1	2.18449763048316	0.000102303382325308	0.000690266214778519
CWC15	-0.44588568348719	0.0602307586292887	0.143877640398925
CWC22	-0.182832528961543	0.385319122029725	0.526077282163533
CWC25	-0.113728336871159	0.692368270152122	0.791936369217457
CWC27	0.271686672763925	0.510648261031459	0.644211978941147
CWF19L1	-0.507667991559323	0.199250132403294	0.353732158302057
CWF19L2	-0.799134152742289	4.6040852350604e-06	4.47202435819612e-05
CWH43	-0.14477680619289	0.649633921674632	0.757391239133072
CX3CR1	0.198351418507355	0.725236185717286	0.816716148997973
CXADR	-1.04159225750392	1.64223977949796e-06	1.78109690003314e-05
CXCL1	-0.264075675290686	0.189211488626255	0.340600891730611
CXCL10	0.00851419189675924	0.234697373969095	0.363714829115687
CXCL13	0.0729980471328449	0.664459733145403	0.76908917854668
CXCL14	-0.671994917622564	0.290843268228982	0.42618022815162
CXCL16	0.745423203777054	0.0820170886619718	0.183284765660362
CXCL2	0.30580137009116	0.131962888765613	0.263164453172963
CXCL5	0.211460191867082	0.271579753414918	0.405175592716523
CXCL9	0.00851419189675924	0.234697373969095	0.363714829115687
CXCR1	0.00851419189675924	0.234697373969095	0.363714829115687
CXCR2	0.00851419189675924	0.234697373969095	0.363714829115687
CXCR4	-0.689076544474629	0.0134820319820634	0.0439233650702723
CXCR5	0.00851419189675924	0.234697373969095	0.363714829115687
CXCR6	0.00727161314725877	0.772725743037653	0.852604259833094
CXXC1	-0.336218442993269	0.0535186916328787	0.130774964999608
CXXC4	-0.24395522450564	0.337785445793257	0.47566647772373
CXXC5	-0.206667491036713	0.425577767115812	0.56531712687973
CYB561A3	2.2282022886554	0.00489265991240573	0.0193085328686012
CYB561D1	0.00136582379679434	0.996681367080554	0.997664348492704
CYB561D2	-0.47781661135348	0.244477829422377	0.37486415132428
CYB5B	0.9170484475029	0.000866250666176516	0.00441175868180038
CYB5D1	-0.131676111919653	0.604731272963846	0.721003121148458
CYB5D2	0.259393895850335	0.42357699745955	0.563473603981862
CYB5R1	0.718042659975669	0.0166084143204495	0.0520088347163715
CYB5R2	-0.360285449969007	0.278120266989943	0.412559344112172
CYB5R3	0.599915383941017	0.0108703663587852	0.0369313026418306
CYB5R4	0.429713167507852	0.0168314326353947	0.0525153756322623
CYB5RL	-0.288224029888984	0.472387308215503	0.609052534626358
CYBRD1	-0.179355641390918	0.750448422637925	0.83561536182224
CYC1	-0.651003385351434	0.063195701708415	0.149310948645574
CYCS	0.495403904051323	0.0361328254868418	0.0962661305114851
CYFIP1	0.403160320874613	0.123263379788706	0.2497690700333
CYFIP2	0.496108272309277	0.000481420646642583	0.0026631234047553
CYGB	-0.753952557235503	0.208220287910675	0.363714829115687
CYHR1	0.340114916890188	0.162612967914258	0.305658870670958
CYLC2	-0.0728695771328913	0.504630031200035	0.638651657022875
CYLD	0.40074027060512	0.000557913131391974	0.00301572851816167
CYP11A1	0.0130860488968219	0.0831108028559115	0.184492566808777
CYP11B1	0.0380133037761244	0.0317098658906261	0.0869039849708335
CYP17A1	-0.0701567348232254	0.711213284932764	0.806180137167261
CYP19A1	-0.603760216123622	0.0394336498354102	0.102944429401852
CYP1A1	0.888724801730012	3.03815883562208e-08	4.870085524735e-07
CYP1A2	0.213776208022766	0.0983794471438557	0.209850209959861
CYP21A2	0.928315430293227	0.000123536572399052	0.000815571269594331
CYP24A1	0.00851419189675924	0.234697373969095	0.363714829115687
CYP26A1	0.169461921577925	0.53445102167249	0.663002615058286
CYP26B1	1.2676758082105	0.00178874125981698	0.00820763135588589
CYP26C1	-0.0131256647040939	0.940293086373723	0.964327964808228
CYP27A1	-1.51332500368832	0.0235069154733138	0.0686220717834006
CYP27B1	1.38813719315652	6.15767403815415e-05	0.000442728553111232
CYP2A7	-1.161465324216	0.0120912336842598	0.0401680436908591
CYP2B6	0.468217247644681	0.387796881855217	0.528817495882074
CYP2C8	0.845381594426281	0.0908971335484641	0.198057904859681
CYP2C9	-2.49536089126292	5.6423244654269e-07	6.77933833497504e-06
CYP2D6	-1.93627434790137	6.77868342546795e-06	6.37592083331428e-05
CYP2F1	-1.75844959540876	0.000250042519392313	0.00152456951783255
CYP2J2	-1.30957178828922	0.00145418804571817	0.00692228426706452
CYP2R1	1.38812474417233	0.00231435263041835	0.0102308202923948
CYP2S1	-1.565030965514	0.00104860749873303	0.00520481505538293
CYP2W1	0.0986695316315431	0.146486172067825	0.283000872118996
CYP39A1	-3.18385113472857	1.98339469070774e-07	2.6711432393038e-06
CYP3A4	-0.0258473922530471	0.772980047108011	0.852745009415965
CYP3A43	1.11730161082871	0.00608492283189199	0.0229836098451987
CYP3A5	0.178796381516526	0.303241949054015	0.439664951085952
CYP46A1	0.730567917756236	0.0432934167913714	0.111042342420943
CYP4B1	0.0516581373462153	0.0371704378374074	0.0983415395557687
CYP4F11	0.0368250954894969	0.40448694664077	0.545234329333488
CYP4F12	-0.359667498595202	0.314975895921197	0.451626255362014
CYP4F2	0.222973651852386	0.138215891837014	0.271379032603377
CYP4F22	0.00851419189675924	0.234697373969095	0.363714829115687
CYP4V2	1.53197077964947	1.09346975918356e-10	2.62296544903089e-09
CYP4X1	0.675707861454681	0.0027778270364216	0.0119412902672192
CYP51A1	0.0938508483114575	0.867774930618597	0.918824524007956
CYP7A1	-0.432475487700861	0.233465858755768	0.363714829115687
CYP7B1	-1.01591159516145	0.0314467377943835	0.0865170351440986
CYP8B1	0.00727161314725877	0.772725743037653	0.852604259833094
CYR61	0.103344681087377	0.853044993022612	0.909874163378261
CYS1	-0.869586162119312	0.00379892978400109	0.0155758431928585
CYTH1	1.63295189354945	9.56527776985183e-08	1.37180329378056e-06
CYTH2	0.781921606803722	0.00117621587725236	0.00572439214485166
CYTH3	-0.203875933221571	0.326014262861378	0.463509626411541
CYTH4	-0.854555319107794	0.0029750841751004	0.0126441077441767
CYTIP	0.0470766548461887	0.158774287167578	0.299979251882609
CYTL1	0.00851419189675924	0.234697373969095	0.363714829115687
CYYR1	-0.247082992911585	0.305217996092251	0.44162812365649
D2HGDH	0.136641273202905	0.622966903497893	0.736169076617733
DAAM1	0.209106893358194	0.26557176079471	0.398905059306238
DAAM2	-0.735245925828123	0.187332634835817	0.338302913626477
DAB1	-0.198070309705195	0.181038438751411	0.329920115564465
DAB2	-1.06556167922782	0.0113167439970778	0.0380926406553324
DAB2IP	0.44682449818401	0.000236332859883559	0.00144686797642609
DACH1	0.14182373711472	0.749571389977782	0.834914641683093
DACT1	0.681722560416908	0.0309847300757617	0.0854902059253672
DACT2	-3.42666375787721	0	0
DAD1	0.122853071915356	0.763014233061193	0.845834625104674
DAG1	-0.744789066563537	3.13209828473049e-06	3.16520367139818e-05
DALRD3	-0.00176498140667632	0.994340902291117	0.99655859815527
DAND5	0.0402344957092857	0.0867045661588204	0.190554981478164
DAO	-0.0151133116315831	0.912401962441424	0.947578188022458
DAP3	-0.973087269173201	0.000825829289127666	0.0042282585061641
DAPK1	0.893961282251665	1.02140518265514e-14	4.35745673018164e-13
DAPK3	-0.617015252094484	0.0460601883724208	0.116651775211085
DAPP1	0.0517416750281424	0.724002482112472	0.816213201317798
DARS	0.660227801275819	0.0473615546288133	0.119164075765404
DARS2	0.540588776279164	0.314421399157557	0.451215124765065
DAW1	0.66937509803431	0.000370145007462463	0.00212880752798698
DAXX	0.444211181113243	0.328020136417047	0.465670374201577
DAZAP1	0.245307995320888	0.030116954081681	0.0836437284662427
DAZL	0.00285352459334747	0.981072002422501	0.989217028022268
DBF4	-0.983131196831718	0.0109618346904923	0.0371951909042352
DBF4B	0.214238189503287	0.668298900797797	0.772140682349597
DBH	0.0489868975915378	0.86170038643997	0.914826193279783
DBI	0.487705076340739	0.226377984296626	0.363714829115687
DBN1	0.147634744719708	0.467350198004313	0.604021308017587
DBNDD2	-0.558916957200744	0.142634408898028	0.277548277476084
DBR1	-0.961601373283934	0.00377338871045185	0.0154899674803902
DBT	-0.768738124604725	2.91198310620189e-06	2.9717217452466e-05
DBX1	0.105609644438468	0.465466470001601	0.60249193299007
DCAF10	-0.675069411979737	9.68725836081319e-06	8.72370941630746e-05
DCAF11	-0.157039269880997	0.40990040736626	0.550714310514705
DCAF12	-0.82214513555883	2.28256407419636e-06	2.40212695427331e-05
DCAF15	0.102567268196726	0.845474744338405	0.904595447255814
DCAF16	0.458528770857844	0.0203650432138538	0.0611995424801523
DCAF17	-0.394028021667739	0.0412366452673127	0.106659864706186
DCAF4	2.11501800873072	3.65985740602426e-07	4.63272654371953e-06
DCAF5	-0.0125241370128064	0.92227259157195	0.952659321659754
DCAF6	-0.383158395501263	0.01370313657281	0.0445137311176027
DCAF7	-0.111542961864605	0.455273480264623	0.593515306783424
DCAF8	-0.101302960204309	0.599829354680986	0.71757028400518
DCBLD2	-0.0062434168346031	0.978484860845278	0.987790505395776
DCC	-0.417187765075521	0.0357174007361962	0.0954233609442452
DCD	0.00851419189675924	0.234697373969095	0.363714829115687
DCDC2	1.27635823570703	0.000270083664980714	0.00162969039405828
DCDC2B	-3.63568068030658	0	0
DCDC2C	0.0472306209669298	0.678842626367245	0.779778241824883
DCHS1	-1.80733062474224	4.91565166349517e-09	9.11525448082233e-08
DCLK1	0.0454386602953859	0.720987564966443	0.813698900235464
DCLK2	0.38621736410274	0.0632216151141689	0.149315100447462
DCLRE1A	-1.08925916019751	0.018028578468998	0.0554387012638142
DCLRE1B	-0.938997892879014	0.0336387760837928	0.0910846084531787
DCN	-0.679287294638136	0.31458841122393	0.451340607488286
DCP1A	-0.57599749469353	0.00184569726921446	0.00843738382037307
DCP1B	-0.558961250177411	0.0466990068871607	0.117738790320893
DCP2	-1.42963796576726	0	0
DCPS	-0.944523331032083	0.0191182059099373	0.0581002105211597
DCST1	-0.092282599974897	0.574480541484275	0.696454332711287
DCST2	0.820678749672644	0.000478936936271435	0.00265047160832316
DCSTAMP	-0.13978226814906	0.503610929411251	0.637840937560417
DCT	3.70989466692371	5.06330133376309e-09	9.32491328968036e-08
DCTD	-0.370300218122138	0.184013759906051	0.333916217855
DCTN1	0.442624858706578	0.00628787280734144	0.0235790857623839
DCTN2	-0.061273576317868	0.573699424669915	0.696005894256133
DCTN4	0.808161415301755	0.00146289949814715	0.00695393093600908
DCTN5	0.572332165164822	0.0216328045156025	0.064377889111443
DCTN6	-0.0525534394141937	0.868769058576421	0.919516030357912
DCTPP1	0.723420233567506	0.100116317801453	0.212594051514992
DCUN1D1	-0.797117565803463	0.0157982652427986	0.0499827302835409
DCUN1D2	-0.989376981241635	0.000105390754354007	0.000707908699275717
DCUN1D4	0.184214860233413	0.19425974098474	0.34713886111019
DCUN1D5	0.777063412321688	0.17332118158514	0.320601378834971
DCXR	-0.911033447757911	0.00713995102273901	0.0261133151756768
DDAH1	1.53029112677045	6.0985528522739e-05	0.000439650219259382
DDAH2	-0.968877291328174	0.0249859895554261	0.0720659232342103
DDB1	-0.30713499767265	0.181051035898369	0.329920115564465
DDB2	-0.668822981836599	0.153795181228987	0.293357356684024
DDC	-0.316557140256212	0.344140871591928	0.482513061875277
DDHD1	0.376910853344055	0.00916505346782004	0.0320836369253913
DDHD2	0.0625304601263772	0.719187326477789	0.812476596973046
DDIT3	0.978124650245268	0.0129105383081429	0.0423471939007481
DDIT4	0.918340387105157	0.0903889918778971	0.197179191584878
DDOST	0.850430454845924	0.00131600003347621	0.00634967661105681
DDR1	-0.985030705216796	6.38218589088524e-10	1.35707015765022e-08
DDR2	-0.298821059804895	0.573674333818737	0.696005894256133
DDRGK1	2.96008040717314	0	0
DDX1	1.31102414297525	0.00278219769739119	0.0119524560734642
DDX10	-0.192960847470735	0.438545212389728	0.57751567922496
DDX11	3.82238364353293	0	0
DDX17	0.116632724219451	0.540306878600008	0.668250904918372
DDX18	-0.554560518279228	0.0175442452024399	0.0543460408028705
DDX21	0.38240570113692	0.176024993294335	0.323913859486887
DDX23	-0.296051803602324	0.189625238148351	0.341122538078854
DDX24	-0.0824139777294145	0.755169376795729	0.839070169668114
DDX25	0.710112202816638	0.0383368696266626	0.100646414690757
DDX27	0.86818085605673	6.44434420420392e-05	0.00046112634934646
DDX28	-0.578772057988869	0.163160740213354	0.306432145279496
DDX31	-0.0819749276937048	0.788345234645476	0.863547745856477
DDX39A	0.203265907728431	0.618028710921469	0.732001849581121
DDX39B	0.427306187280516	0.0196338438640364	0.0593594638105125
DDX4	-0.475609889137122	0.378864756696353	0.519210713126313
DDX41	1.00193352057584	0.000762779843627825	0.00394893819967232
DDX42	0.276044389267055	0.156202990495685	0.296402088678626
DDX43	0.00851419189675924	0.234697373969095	0.363714829115687
DDX46	0.0805575530303854	0.589625495777186	0.70872796622211
DDX47	0.182584685821565	0.715697048571854	0.809557972125957
DDX49	-0.280763663686751	0.608512847451782	0.72403898468645
DDX5	0.478595862562194	0.0453531488912313	0.11525085771964
DDX50	-0.855831912278889	0.00303069696915137	0.012845338033006
DDX52	0.110068489176711	0.590470776068488	0.70926993960432
DDX54	-0.618378082677824	0.0119685256570186	0.0398389368845104
DDX55	-0.166780177841066	0.551125032324224	0.676905663334809
DDX56	1.15805330931345	8.97485441520018e-09	1.57950407795449e-07
DDX58	-1.04859120893828	1.04162012877218e-05	9.26258638257109e-05
DDX59	-0.417450256698911	0.417254371041441	0.557870294159444
DDX6	-0.112501399724161	0.523917012954281	0.654823405491996
DDX60	-0.565717505353297	0.43645536835191	0.575607006530239
DDX60L	1.65302782972849	0.00503817522876293	0.0197728210360853
DEAF1	0.0776558800600837	0.749712111999252	0.835002394403662
DECR1	-0.440590477106561	0.378317674745465	0.518786460663933
DECR2	-0.658804537449826	0.326441182657686	0.463969803205932
DEDD	0.383658362649694	0.263398382492054	0.396758242157392
DEF6	0.17042679395108	0.725230660587665	0.816716148997973
DEF8	0.455422389707593	0.0127781787624472	0.0419947898333865
DEFB112	0.00851419189675924	0.234697373969095	0.363714829115687
DEFB113	0.00851419189675924	0.234697373969095	0.363714829115687
DEFB114	0.00851419189675924	0.234697373969095	0.363714829115687
DEFB115	0.00851419189675924	0.234697373969095	0.363714829115687
DEFB116	0.00851419189675924	0.234697373969095	0.363714829115687
DEFB123	0.00851419189675924	0.234697373969095	0.363714829115687
DEFB124	0.00851419189675924	0.234697373969095	0.363714829115687
DEFB126	0.00851419189675924	0.234697373969095	0.363714829115687
DEFB134	0.91737587241121	6.56126003248936e-05	0.000467260150544052
DEFB135	0.00851419189675924	0.234697373969095	0.363714829115687
DEFB136	0.140159514352307	0.356045644473057	0.49626254478301
DEGS1	-0.400440892466451	0.317843579415735	0.454914852127555
DEK	1.1148186070229	8.12857839127545e-05	0.000566019448826366
DENND1A	-0.115005260167426	0.504049484236655	0.638276450966968
DENND1B	-0.360817387539611	0.0636922326017442	0.150204559433872
DENND1C	-1.40717030877842	1.99523051482853e-05	0.000163710910349381
DENND2A	-0.659181915422002	0.314833756056748	0.451470467546114
DENND2C	0.593830145510433	0.254663175763417	0.386611967620115
DENND3	1.54334479734574	0	0
DENND4A	0.330752725144937	0.0590850295450338	0.141654860981078
DENND4B	0.240739450152091	0.278347320641857	0.412714499513074
DENND4C	-0.112006011689743	0.373546699413008	0.514170211842634
DENND5A	0.566945614253615	2.16353220892085e-05	0.000175596494331499
DENND5B	-0.415754979869536	0.00100314572870674	0.00500311045826697
DENND6A	-1.10330188113413	9.67962818787527e-08	1.38525549470007e-06
DENND6B	-0.24140632962372	0.179958996880109	0.328640915326572
DENR	-0.200424837362309	0.483192964514658	0.619076635109495
DEPDC1	1.0292371046192	0.00501767193827218	0.019703826216093
DEPDC1B	-0.861341664317174	0.0572492241627418	0.138348825888183
