Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac
CLEC4D	0.196480713178533	0.294400314143468	0.432994057657694
CLEC4E	0.268223171122938	0.481985026173566	0.618032427808263
CLEC4F	0.0156148310144181	0.629228343964316	0.745987802742322
CLEC4G	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CLEC5A	0.621013220917743	0.200822080155429	0.32225716731048
CLEC6A	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CLEC7A	1.53090780258036	0.040893759680015	0.0875478440918345
CLEC9A	0.216676490344391	0.181850708203375	0.297949610754703
CLGN	-2.3842243363144	2.55258036929717e-10	3.28980267289629e-09
CLHC1	1.97319193934195	0.000182739493419959	0.000872348127051864
CLIC1	0.236408680293563	0.624157711707591	0.742064565793283
CLIC3	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CLIC4	0.348052415186025	0.311720450692137	0.451909172575621
CLIC5	0.166143259532923	0.68843500158018	0.794316351960151
CLIC6	-0.124057856619184	0.750413073665952	0.838922057583778
CLINT1	-0.35504928839794	0.102216267298771	0.187888941840023
CLIP1	1.37057561123067	3.46939477147146e-09	3.77794110777114e-08
CLIP2	0.491137941650784	0.000115168599752025	0.000576327840891659
CLIP4	-1.24149638825606	7.49711404068876e-12	1.15375107742609e-10
CLK1	-1.23793083609737	2.06249562295646e-06	1.43544158456769e-05
CLK2	-0.0871656318263867	0.750493287920805	0.838922057583778
CLK3	0.41461638603041	0.00741727719004892	0.0231785613813281
CLK4	-1.21135811191521	1.11022302462516e-15	2.52393197217061e-14
CLLU1OS	0.0218633051652186	0.928578277116703	0.960129142031774
CLMN	-0.352337427917567	0.0388333932051617	0.0839840651202021
CLMP	-0.293712332321676	0.328207677440567	0.469350556866053
CLN3	0.0610299909094377	0.887329869824457	0.935198461545161
CLN8	-0.516028805842676	0.0309639838392883	0.0697253385769606
CLNK	0.208245439097837	0.614623940376563	0.734161380490559
CLNS1A	2.44483144711188	7.05435709846824e-13	1.19172666722369e-11
CLOCK	-0.157974741249736	0.5786186192924	0.703856642299812
CLP1	-1.15117411596414	5.959053250848e-10	7.2503607287619e-09
CLPB	-0.109366600471962	0.763994036515449	0.849785776094453
CLPP	0.166992688550006	0.781687904412285	0.862296441075887
CLPS	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CLPSL1	-0.00662197624413022	0.885143532772983	0.933840973964047
CLPTM1	-0.28335929743463	0.301415848790351	0.440618852476981
CLPX	1.05775457373263	0.00227376515650746	0.00825548830457232
CLRN1	0.0433329967574671	0.714732011518545	0.813543077909344
CLRN2	-0.435207958021643	0.034990845386744	0.0769011390053303
CLRN3	-0.1434674905313	0.369586097085758	0.510957821205961
CLSPN	1.43845044217799	0.0280020930341123	0.0697253385769606
CLSTN1	0.000866553160449598	0.995180115490699	0.997458425476148
CLSTN2	-0.119884624196539	0.792238422707868	0.870642062160656
CLSTN3	-0.543984918669641	0.311103484009193	0.451451675772651
CLTA	0.207559345873159	0.326513208567976	0.467572186605575
CLTB	0.678002987156095	0.230599639322348	0.359388871410933
CLTC	-1.64643354201703	1.57261070832249e-09	1.80428637948046e-08
CLTCL1	1.61356959662032	0.00227732899370037	0.00826620144428504
CLU	0.677523659156683	0.109202238900541	0.19795016574132
CLUAP1	1.78863792129669	5.51575252139003e-09	5.84115159001249e-08
CLUH	-0.0758851884319621	0.835771569795744	0.900837856875504
CLUL1	-0.324958037644224	0.478602989998841	0.615007807470629
CLVS1	1.47481355899013	0.0640454234744579	0.127574774965733
CLVS2	-1.11731276777051	0.0100098072233394	0.0300941594955038
CLYBL	-1.98464035821278	1.45974507881341e-05	8.77735209968047e-05
CMA1	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CMAS	-1.24409544617498	0.0353606549669914	0.077587400652671
CMBL	0.497640181256955	0.342409416467133	0.483454267217576
CMC1	1.20098471385985	0.0404651247903578	0.0869339198882571
CMIP	1.09375900154246	2.09986486021663e-06	1.45994214443426e-05
CMKLR1	-0.0740721921609947	0.935986318641194	0.964328195740425
CMPK1	1.6191033310866	6.08189054673858e-10	7.39314395496689e-09
CMPK2	0.348789367181172	0.535043125683865	0.664539927892407
CMSS1	0.575027521317793	0.216171800042171	0.341242627209427
CMTM1	-0.735621097022091	0.0865722777592337	0.163823817584535
CMTM2	-0.179305280866067	0.300910398790855	0.44002311379754
CMTM3	-0.378354911280496	0.509678140220914	0.642745866082039
CMTM4	-1.12056780683686	7.91463066196485e-08	7.07071808839948e-07
CMTM5	-1.93788073646046	0.000149454810317362	0.000727890281029031
CMTM6	-0.768529951703783	0.0780696274238466	0.150243632733887
CMTM7	0.0932599263333848	0.859948198983604	0.918108946740949
CMTM8	-0.312590544748936	0.0640570915913541	0.127574774965733
CMTR1	1.53822145572242	4.87908591306763e-08	4.51751079629565e-07
CMYA5	1.5076465408229	9.66051583952687e-05	0.000491076221842616
CNBD1	-0.0144029875731399	0.158005699517665	0.266859788924785
CNBD2	-0.240040104026809	0.531440739416376	0.661101098834749
CNBP	-1.15701769437068	0.000238875820501638	0.00110891354551742
CNDP1	0.960538148532869	0.000514848815295954	0.00222272946231709
CNDP2	1.50038751416823	1.49125156667651e-11	2.22138810722277e-10
CNEP1R1	-1.25800728365843	0.0583222110167581	0.118214062053363
CNGA1	-0.0196693263844812	0.964734611296187	0.979041500668767
CNGA3	-3.51073383909963	0	0
CNGB3	-0.410045329921522	0.22389535196002	0.350439247622551
CNIH1	-0.725054916153839	0.166380711296036	0.278209669036196
CNIH2	-0.606240217241472	0.179386063570539	0.294951033418031
CNIH3	0.2118808754469	0.767635123173569	0.852556252346419
CNIH4	-0.311305821563604	0.409415747962755	0.550817426147335
CNKSR1	2.7199783952396	8.27755308741018e-09	8.51179963168396e-08
CNN1	-0.0464328028113988	0.700524744545796	0.80338358836426
CNN3	-1.13696285936695	0.0448651719037452	0.0945972557669585
CNNM2	0.11550103667647	0.633755580513825	0.749860345243813
CNNM4	-0.733590386641778	0.0726839615962853	0.141515379300913
CNOT1	-0.572160601404093	0.000888725430117532	0.00358657959502413
CNOT10	-0.876323998916084	0.000364969479965449	0.00162649704443445
CNOT11	-0.563679930091029	0.448736139564143	0.588922497806096
CNOT2	0.109301271591658	0.4296199207394	0.571109035189126
CNOT3	0.877376643216827	2.39936614201408e-05	0.000137994261776842
CNOT4	-1.45032398841858	3.4432248163796e-09	3.75551082116613e-08
CNOT6	-2.06870628176771	0.000828092093474675	0.00337727469914115
CNOT6L	-0.675938602155533	0.0500595914299211	0.103839567943802
CNOT7	-0.252384943926932	0.431271399266809	0.572522868883885
CNOT8	0.626906703123084	0.16754315832285	0.279564812275879
CNP	-0.200687298550022	0.425042557317944	0.566541300692427
CNPPD1	-1.06075521467365	0.0413724060776681	0.0883480764031433
CNPY3	1.5769000180562	4.78268961812134e-05	0.000258833555768341
CNPY4	-0.573410766836378	0.0341589389021513	0.0753307141076233
CNR2	0.421665858924106	0.376404000329458	0.517627494485507
CNRIP1	-0.289741151603941	0.631845470019955	0.748222560780598
CNST	0.861467790049796	5.69522421889346e-06	3.67179902892887e-05
CNTD1	-1.55195669834117	0.000530494165362771	0.00228412387200751
CNTD2	0.475248144347388	0.295994629085881	0.434578914692525
CNTFR	-0.220907122374361	0.689792739508002	0.795406374245776
CNTLN	0.008396500170018	0.983063306803747	0.990065937253645
CNTN1	-0.613696567301671	0.0670422040496104	0.132560274683602
CNTN2	-0.60604799568877	3.85745677711213e-06	2.54913602020827e-05
CNTN3	2.65560165963613	7.23065407548518e-09	7.51553181122711e-08
CNTN4	-0.705178494756743	0.240779855038316	0.371986388467973
CNTN5	0.746670825571375	0.122734513565681	0.217251047449966
CNTN6	-0.959957766155974	0.0677189346163736	0.133565319321629
CNTNAP1	1.12171998299594	0.0031852076416734	0.0110984192859651
CNTNAP2	0.870930958857662	0.0313477047647457	0.0702107339979293
CNTNAP3	-0.731649681882514	0.235601863842712	0.365662989461617
CNTNAP3B	-1.10790752288529	0.0585322688265133	0.118532900112697
CNTNAP4	2.17051843259611	0	0
CNTNAP5	1.0194665787521	0.0172501357845114	0.0479965839872376
CNTRL	0.436611068385716	0.00121005349889303	0.00473244305731851
CNTROB	-0.168635154241825	0.642524757039284	0.756927218560178
COA1	0.838863371150126	0.000270005207065882	0.0012417416443312
COA3	-0.0377436212529595	0.949671972585008	0.971719869636122
COA4	1.28438459954638	0.000812401194088208	0.0033228096169609
COA6	-1.03142657771992	0.0178217664560549	0.0492932362728922
COASY	0.00585249512747726	0.991694852355917	0.995861805368661
COBL	-0.656677840492043	0.000117936925236872	0.000588418833870568
COBLL1	-0.42865800755312	0.525081020096041	0.656217412803813
COCH	-0.285151113381481	0.0722359914378756	0.140765163424978
COG1	-0.045214736532172	0.874116789799136	0.926421990727831
COG2	-0.463354847690282	0.0676937335740921	0.133535151055361
COG3	-0.105456184036708	0.686071289261269	0.791995808403079
COG4	0.906674469219088	1.05610219938157e-05	6.51959235104487e-05
COG5	1.35307797022769	6.40585584577025e-10	7.73811314129289e-09
COG6	-0.839124486780307	0.00157802082847947	0.0059622474183665
COG7	0.953185278808348	0.0289851759408999	0.0697253385769606
COG8	-0.181774582174923	0.710451871702134	0.810314804682626
COIL	0.328618530624621	0.26795126482734	0.403648564212467
COL11A1	1.00966121510576	0.00529254380656252	0.0172841044225459
COL11A2	0.434399912154754	0.35614268888423	0.49756593981953
COL12A1	-2.7849767247078	7.33307858880039e-10	8.78730955161049e-09
COL14A1	-2.3747529717374	0.00430783937517143	0.0144319042287987
COL16A1	5.47796614257075	0	0
COL17A1	-0.119128427527732	0.774041576689072	0.85693146878093
COL18A1	2.78474893151777	3.08687454908529e-06	2.08487754490074e-05
COL19A1	0.280535374210349	0.578322676219012	0.703706832575909
COL1A1	0.746117940435653	0.169692206427967	0.282433392896625
COL1A2	0.966461678379262	0.0306387926566738	0.0697253385769606
COL25A1	0.799473827196412	0.20413591683688	0.326641696721422
COL26A1	0.681241054466538	0.0767323737674042	0.148156564130389
COL28A1	5.31287667547163	0	0
COL2A1	-2.02313272130819	1.13203602047918e-09	1.31787371261483e-08
COL3A1	0.546201033842438	0.21087124959228	0.334875169720053
COL4A1	0.1725146647434	0.816194228629542	0.887489390825703
COL4A2	-2.94398261038245	7.34044196029071e-05	0.000383701039421012
COL4A3	1.27416465888953	0.00123330051120796	0.00481217100563044
COL4A3BP	-0.595143637235371	0.00157585683640149	0.00595574040132562
COL4A4	1.23521759731252	0.0889665600553329	0.167484736224821
COL5A1	1.67502619962457	0.00117507783606752	0.00460634612039145
COL5A2	-2.14452739123092	5.58878630303461e-05	0.000298456694801646
COL5A3	4.30438910601783	0	0
COL6A3	1.14828884256591	0.030603738474436	0.0697253385769606
COL6A5	-0.00445822778928407	0.956442011679644	0.975485683645118
COL6A6	-0.0206280671239822	0.932241858770898	0.962219776287457
COL8A1	0.898113011777299	0.156405253460143	0.265654431384174
COL9A1	-0.467012603065516	0.298895894355278	0.437742047996034
COL9A2	0.0914159641554006	0.661666756359975	0.772957499349118
COLCA2	-0.722865590758417	0.0325030260260535	0.0723416367603148
COLEC10	-0.37585543501677	0.12222656324492	0.216607900500166
COLEC11	-0.017081294213804	0.936010961187832	0.964328195740425
COLEC12	3.39595603537195	1.51768286826837e-09	1.74721458130878e-08
COLGALT1	2.72666899295639	1.72634736284039e-07	1.45820105253454e-06
COLGALT2	2.53953143185929	0	0
COLQ	0.89388649936432	0.078243108154421	0.150534514204331
COMMD1	-0.267816685239749	0.4488157161662	0.588962420230039
COMMD10	1.38872255308172	0.000116244060493376	0.000580832535030095
COMMD2	1.63006562812914	3.22420440923565e-06	2.17001995211712e-05
COMMD4	0.453021136862086	0.321435861842838	0.462640334523355
COMMD5	-0.78604530527433	0.12029428693536	0.213933106583045
COMMD7	-1.49396496997749	0.00134380786103683	0.00518040428213825
COMMD8	-1.04382973928619	0.136535385422047	0.237672987485477
COMMD9	-1.73491637333269	0.00674657833007908	0.0213298833179634
COMP	-0.0776628300524378	0.456287718219543	0.595315624658172
COMT	0.729258351957892	0.204940799472118	0.327567944062784
COMTD1	-0.686355524236122	0.00681213573899853	0.0215068856902668
COPA	-1.02613125875618	2.91776380834108e-10	3.7425664985962e-09
COPB1	0.438718985865091	0.219908682268497	0.34560374745414
COPB2	-0.471065080562766	0.0316791448057474	0.0708471385411879
COPE	2.35405748504334	5.44857287152478e-05	0.000291824437350121
COPG2	-0.0647508430387143	0.921145877473787	0.955963631579994
COPRS	-0.279482081765848	0.436817147404587	0.577553154586234
COPS2	0.499702955579924	0.0511719899192302	0.105951404715273
COPS3	-2.08458010246837	5.08788780015923e-05	0.000273266196947994
COPS4	-1.59630643640656	0.0175538061911442	0.0486873991619444
COPS5	-0.325830996067691	0.368767466928994	0.510387325576258
COPS6	0.82589079133383	0.0259586808339438	0.0675707619854019
COPS7A	0.365432361892293	0.394554665500239	0.535918533562592
COPS7B	0.896842181816014	1.44092665241846e-05	8.67968373603811e-05
COPS8	-1.53733882115407	5.8320595516248e-05	0.000310636091724433
COPZ1	-2.21020519661995	3.62166522140939e-05	0.000200672703862803
COPZ2	-1.5146569635235	0.00636817709390813	0.0202809816685508
COQ10A	-0.372882517029489	0.466748357926958	0.604615606150987
COQ10B	-0.291286964431197	0.623690599919584	0.741640026242913
COQ2	1.31055164956431	0.0495851488001053	0.103029807486779
COQ5	0.850514029065712	0.147647199962541	0.253574046494377
COQ6	-1.7244184833433	1.0818461146922e-05	6.65952852610297e-05
COQ7	-1.5385192897432	0.000185125516541707	0.000882800526529447
COQ9	-0.0607262400012041	0.850909551865134	0.911193383682986
CORIN	-1.92242667269507	1.55226185816204e-06	1.10778412439822e-05
CORO1A	-0.0751367923354834	0.901311606529389	0.943368149660147
CORO1B	-2.42501668596049	2.48744580488847e-10	3.21199778694458e-09
CORO1C	-0.533172799340762	0.00846908043009842	0.0260072148697396
CORO2A	-1.10586470423696	0.0202582185766849	0.0549406689969644
CORO2B	-1.71846107250755	3.10862446895044e-15	6.83643824892673e-14
CORO6	-1.04472851597111	0.0240465954235511	0.0634164365662236
CORO7	-1.24824654856875	0.000232794358360211	0.0010844162906199
CORO7-PAM16	-0.0175704087202202	0.0310947804706392	0.0697253385769606
COTL1	-0.263078221042383	0.718654384260757	0.815815138416527
COX10	-0.294747936534967	0.606827976441163	0.728437667464976
COX11	1.26696544581638	0.000398891848364391	0.00176425886082689
COX15	2.45805170353518	4.66293670342566e-15	1.00256857573973e-13
COX18	0.333628417983916	0.318637546061561	0.459468293323344
COX20	0.941354253842035	0.00177777888332398	0.00664436848519283
COX4I1	0.185766762241093	0.778427594301448	0.860162491703101
COX4I2	0.0561904648816872	0.400847187614723	0.542008117977341
COX6B1	0.663214650309752	0.135514401113095	0.236262883171626
COX6C	-0.771156137113813	0.178082920424733	0.29356026537611
COX7A1	-0.521148172375659	0.000328320236688828	0.00147683854214284
COX7A2	0.432202024552108	0.512978659629956	0.645400402283849
COX7A2L	0.0954411764481057	0.834251004916751	0.900010930284892
COX7B2	-0.0175704087202202	0.0310947804706392	0.0697253385769606
COX7C	-0.660814938864721	0.216057491237121	0.341142075353435
CP	0.727095332666497	0.217010766085384	0.342286432385289
CPA1	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CPA3	0.0262872996502191	0.92049392967104	0.955802100122875
CPA4	0.715556922735803	0.145874365155531	0.251089417347002
CPA5	-0.599548604132199	0.100105270110118	0.184511778281993
CPA6	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CPAMD8	0.902598113807408	0.122590494309743	0.217081630604182
CPB2	0.0749958406512094	0.52837597867025	0.658382158097203
CPD	-1.44238646118008	1.77635683940025e-15	3.97791803188618e-14
CPE	0.461249782486069	0.284834915505034	0.422705800960301
CPEB1	-2.77632277118751	1.75415237890775e-14	3.5137783387898e-13
CPEB2	-0.135038367465715	0.326887158542841	0.467958562633114
CPEB3	-0.270045639753923	0.199848034646302	0.321038054702908
CPEB4	-0.605707514698497	1.03745520907417e-06	7.63424327157688e-06
CPED1	1.92054356883574	0.0335385322284933	0.074205309859235
CPLX1	-1.21574927072094	0.0206235946705249	0.0556832925602535
CPLX2	-0.126346862792605	0.703468798233684	0.80545803201871
CPLX3	0.262802235877526	0.642161254740683	0.756927155299391
CPLX4	0.170669793870889	0.0806288658752057	0.154353555930652
CPM	0.65686653293222	0.00269988172278213	0.00959586224751539
CPN1	-0.324946834224399	0.0249197670500418	0.0652951175124614
CPN2	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CPNE2	0.559397419152059	0.0039512491759246	0.013403822380634
CPNE3	-0.907906727088009	0.00248149766668759	0.00890656816949293
CPNE4	0.382517026171079	0.458463642083602	0.597154430814399
CPNE5	2.94549132448331	2.72474896867436e-07	2.21012881147407e-06
CPNE6	0.742829198708337	0.169850578966816	0.282616101586231
CPNE8	0.539666124730953	0.407540024695281	0.549020393016596
CPNE9	-0.370057642437332	0.374449533936012	0.516119142291755
CPPED1	-1.45352195045584	6.81472767105618e-09	7.11613816680932e-08
CPQ	-0.252471465305848	0.654324135247096	0.767410460765714
CPS1	3.50162673781693	1.26482548878926e-08	1.2724710756991e-07
CPSF1	-0.665177447370427	0.0608096154698685	0.122336132838277
CPSF2	-0.241468590511486	0.397766044397568	0.538977188111731
CPSF3	-1.29339299574506	0.00152062053458946	0.00579081509231651
CPSF4	-1.03854096060824	0.0100358186881673	0.0301589103288415
CPSF4L	-0.37776731001331	0.0588868099461375	0.119089871719754
CPSF6	0.467911430990346	7.82574550139969e-05	0.000405297253570378
CPSF7	-0.135823335253529	0.375295852429521	0.516630591912833
CPT1A	3.09209571232895	5.74487502014165e-09	6.06948747229855e-08
CPT1B	0.718237884460355	0.257341551146119	0.391339137168734
CPT1C	-0.496644290188023	0.0361703876652071	0.0790809270377322
CPT2	-0.833324646088118	0.076139364605786	0.147361426289865
CPVL	0.0437439109693718	0.902248601554713	0.943909157035472
CPXM1	0.530100604119994	0.174525221137023	0.28868695236194
CPXM2	1.1019202974624	0.0143892129795984	0.0410965427934312
CPZ	-0.106902665648852	0.0637627907786413	0.12708674094972
CR1	-0.983298710959353	0.0334118634048202	0.073961466430276
CR1L	-0.0853531814153627	0.00976524023026681	0.0294508285333841
CR2	-0.926408510291525	0.069424883141171	0.136394005342868
CRABP1	-0.0176241084159975	0.0331595896763228	0.0734995771829181
CRABP2	-3.335044673056	3.06510372638513e-12	4.89581319139786e-11
CRADD	-0.753754094838669	0.100016919523341	0.184374140857946
CRAT	-0.186153278526041	0.620711589755889	0.7394673861346
CRB1	0.541884839487158	0.155233566362033	0.264011817430053
CRB2	-0.358613862309565	0.317433527249761	0.458324095025281
CRBN	0.303216972680671	0.132479963973626	0.23182274069684
CRCP	1.16415780190825	0.00485887984034572	0.0160192123080706
CRCT1	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CREB1	-0.689293164355633	0.0247615234681107	0.0649562362081339
CREB3	-1.45314901471427	0.00654005673507196	0.0207353021743897
CREB3L1	0.183956698874538	0.677127413568823	0.784682665258133
CREB3L2	0.740662419523155	0.00337585998597167	0.01169020510426
CREB3L3	0.151853635654511	0.566827321474243	0.693254719696163
CREB3L4	0.444797898796573	0.376739607454928	0.517884723403543
CREB5	-0.00935053838156817	0.959586108308531	0.976265856671853
CREBBP	0.280016240704546	0.0139757356643531	0.0400524856486275
CREBRF	-0.102780202974095	0.433007668316682	0.574149343619277
CREBZF	0.869716491338264	1.32383659590118e-10	1.77932613652481e-09
CREG1	0.365620512142684	0.51905803954922	0.650741321599836
CREG2	0.851315071604024	0.222053692004769	0.348319608643013
CRELD1	0.134281209873642	0.816893520938511	0.887893377067811
CRELD2	3.63704862796081	0	0
CREM	-0.65770146546522	0.271653906028105	0.407904467271651
CRH	-0.0904898142742884	0.771113821015334	0.854778541704057
CRHBP	0.647496159365562	0.174525948539366	0.28868695236194
CRHR1	0.994232089881895	0.0711382753907215	0.138947419667099
CRHR2	0.0600972742655306	0.843669348798778	0.906688974103661
CRIM1	0.358932740106676	0.335604373363537	0.476763083046018
CRIP2	0.869344458255185	0.0278845314775735	0.0697253385769606
CRIP3	0.671024293508101	0.245213702424041	0.377279835925416
CRIPT	2.07980938382107	0.000549742737394832	0.00234750771074429
CRISP1	-0.0125238017427368	0.69946911206402	0.802924310263543
CRISPLD1	0.157604859532155	0.794178190758173	0.871636911960509
CRISPLD2	4.5556621703006	0	0
CRK	-0.838233043383951	0.00209480909211979	0.00766353361488924
CRLF3	-0.587892937221524	0.0682004934050415	0.1343774995021
CRMP1	0.788190439370424	0.115615258584093	0.207317012632637
CRNKL1	0.335525463020466	0.112059305784224	0.202123561851368
CRNN	-0.00430854875864234	0.938418115000436	0.965318946167273
CROCC	1.88392812847749	1.47778961290257e-07	1.26248933913432e-06
CROT	-0.716194873257443	0.169465357297992	0.282249785672553
CRP	-0.0327620236643416	0.638883245744995	0.753920258743722
CRTAC1	1.28019801976361	0.0605859430190558	0.1219589514469
CRTAP	0.0905560243879438	0.70393201673165	0.805806252761687
CRTC1	1.15752359544297	0.000227723359236487	0.00106263018548532
CRTC2	-0.838471014635929	0.0241757613285427	0.0636425382679329
CRTC3	-0.119544198137894	0.634810025191535	0.750559020312847
CRY1	-1.6093087187577	0.00386644158015703	0.0131492176947772
CRY2	0.266151114903732	0.389285247308707	0.530257089923076
CRYAA	-0.0147837400470692	0.18470280485638	0.30181557724471
CRYAB	0.121778018916061	0.775458596721118	0.858147869183828
CRYBA1	-0.0155238072686142	0.188757708935165	0.307005689448167
CRYBA4	-0.0658960280174156	0.222255854369986	0.348319608643013
CRYBB1	-0.0181690956818986	0.116299282934214	0.208017862974145
CRYBB3	-0.00357463405541012	0.872802410611339	0.925741403056684
CRYGA	-0.0971995623788852	0.716397936708111	0.814409083907043
CRYGB	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CRYGC	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CRYGD	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CRYGN	0.0191316399978243	0.941330364080764	0.966822028427602
CRYGS	0.0556927935261116	0.918366888955328	0.95447567882251
CRYL1	-0.0575461389627817	0.919954318053816	0.95560981366031
CRYM	0.000919439431867395	0.998705766857946	0.999331910753175
CRYZL1	1.00053573577585	2.55140118632369e-06	1.75129528476729e-05
CS	0.151646921789405	0.410526500687968	0.551940536129899
CSAD	-0.745424682088558	0.00103632454472424	0.00411386666296452
CSDC2	-0.267802956199349	0.343793337412489	0.484670322924284
CSDE1	-0.460761704604188	0.000749250632246845	0.00308888311110695
CSE1L	-1.25365507959757	0.00389755144167858	0.0132449939463748
CSF1	-1.6872592416564	2.63111280074391e-06	1.80050922166643e-05
CSF1R	-0.415879351790536	0.592437594119102	0.716291588010727
CSF2	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CSF2RB	-0.99198692459308	0.0610291502757188	0.122722848279678
CSF3	0.0117193762077432	0.948464237161348	0.971156492569659
CSF3R	3.17497601664971	7.50638491808786e-07	5.66593365513676e-06
CSGALNACT1	2.02817897138539	1.18351501332548e-06	8.60105978147749e-06
CSGALNACT2	-0.360558744485676	0.122000460621609	0.216264064383947
CSHL1	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CSK	-0.985522679560311	0.00157338090826231	0.00594971894089319
CSMD1	-0.419194780088176	0.367083477197675	0.508608635417403
CSMD2	-1.19223329665742	4.88842522017308e-10	6.01285222565267e-09
CSMD3	-0.952125847970499	0.0109487613477095	0.0325828370261527
CSN1S1	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CSN2	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CSN3	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CSNK1A1	0.181264336095948	0.333389704802113	0.474546152511592
CSNK1A1L	-0.0232241690663645	0.0125326116847557	0.0365380921544533
CSNK1D	-0.100835045025699	0.719620908893227	0.816462672343848
CSNK1E	1.95568840334342	0	0
CSNK1G1	-0.615216322346594	0.0136672218638314	0.0393439713743991
CSNK1G2	0.58745152273633	0.0377684862639587	0.0819932734016653
CSNK1G3	0.399528478067514	0.115126166084343	0.206577378541598
CSNK2A2	0.109556429656917	0.588356850365104	0.712571979136822
CSNK2A3	-0.0193262168534857	0.896315090772072	0.940572220038006
CSPG4	-0.301001342274877	0.562011321720438	0.689271709253387
CSPG5	-0.834420525506227	0.0895711374934203	0.16843471956323
CSPP1	0.171411323455663	0.422875818266947	0.564378666078281
CSRNP1	-0.284160819509617	0.667571488247817	0.777161591802144
CSRNP2	-0.922417235554679	0.00171070930462291	0.00641504092785021
CSRNP3	0.158171307678334	0.566801384805992	0.693254719696163
CSRP1	-0.0318211517116982	0.892193183719583	0.938093155278533
CSRP3	-0.00445822778928407	0.956442011679644	0.975485683645118
CST11	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CST3	-1.84434251448755	0.00418980324338247	0.0140960163523931
CST5	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CST6	0.180270747260677	0.292700701810194	0.431245700667019
CST7	0.0712656757924753	0.396427872289743	0.537650316533001
CST8	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CST9	0.402337053867014	0.257232296225893	0.391267439655756
CSTA	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CSTB	-1.2318101911491	0.0119808484757635	0.0352573277235905
CSTF1	-0.989092801277945	0.032153771296475	0.0716945072523618
CSTF3	-0.874036809597138	0.00132792663898562	0.00512944957597856
CSTL1	-0.0144029875731399	0.158005699517665	0.266859788924785
CTAGE1	-0.199631571494896	0.0733843807357073	0.142673036731767
CTBP1	0.106812224115575	0.477178685682651	0.613938333812542
CTBP2	-1.39776494418339	6.26959639760116e-09	6.59257725983471e-08
CTBS	1.8339431710225	0.000187860921746719	0.000894578977770228
CTC1	0.149681834090506	0.669018372631375	0.778034200657195
CTCF	-0.72539041053171	2.17305937577628e-06	1.50694513605144e-05
CTCFL	0.0398253871524697	0.889715579447468	0.936685335925913
CTDP1	-0.879099842305957	0.0271553956104262	0.0697253385769606
CTDSP1	-0.0168741100454832	0.958831690855872	0.976265856671853
CTDSP2	-0.755857334293038	0.00319416527475425	0.0111267550565793
CTDSPL	2.30865776171654	3.19196098441665e-08	3.03575731972167e-07
CTDSPL2	0.0192830535165187	0.929519957657196	0.960439836680973
CTF1	-0.289092084980911	0.253808969104706	0.387497022933244
CTGF	-1.2948537679351	0.0238360597631806	0.0629959130109067
CTH	0.0592856398723339	0.910025424690433	0.948619208321114
CTHRC1	-0.463750733993183	0.253383648003271	0.387022995550883
CTIF	1.84299627247436	0	0
CTLA4	-0.0175704087202202	0.0310947804706392	0.0697253385769606
CTNNA1	1.55719421645029	0	0
CTNNA2	2.03288306342245	2.71097637671858e-07	2.20028130852156e-06
CTNNA3	0.0140661702417736	0.948127838265416	0.9710333045397
CTNNAL1	-5.0014475867499	5.31596988651017e-12	8.24678826697856e-11
CTNNB1	-0.462972915276279	0.00707635539263674	0.0222628581209185
CTNNBL1	-0.0254561337416484	0.897117266090853	0.941110605122237
CTNND1	-0.266942560229522	0.199043075959729	0.320050060473892
CTNND2	0.576756874625835	0.00802176467801741	0.0248600941665179
CTNS	-0.542751359518003	0.237248870985115	0.367626670086246
CTPS1	2.43310720583274	2.32971419933392e-11	3.38801263443588e-10
CTR9	0.813080968434905	0.000372952412255545	0.00165768924154863
CTRC	0.162865246914823	0.380708726169208	0.522003085586564
CTRL	0.135310234882933	0.54833472330073	0.677118293012471
CTSA	-0.326831333332038	0.287638396077659	0.426209410587264
CTSB	0.389054970414051	0.1818225253659	0.297949610754703
CTSC	-0.0839740634853067	0.877699985506982	0.92896863504904
CTSE	-0.0615495490956234	0.714346893791241	0.813285235638858
CTSF	0.408206813077386	0.214553133756028	0.339362993800893
