Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac
CCDC136	0.27604937027543	0.401245116739553	0.578076541450015
CCDC137	1.3901785333375	0.0595517166070743	0.137798951524196
CCDC14	0.175690981245669	0.461834873282754	0.640732317250674
CCDC142	-0.563171404103473	0.0434272442945094	0.106949704116602
CCDC146	3.12696058952666	3.8931722290414e-09	4.31610648188381e-08
CCDC148	1.41324312106177	0.0124409057254777	0.0375371195356234
CCDC149	-0.542858144796758	0.00110763222531718	0.00457615385519488
CCDC15	0.314951449326434	0.173109389713935	0.311823581337996
CCDC150	-0.866703875851894	0.00754775264296748	0.0243773965931587
CCDC151	-1.29568713627864	0.0168600040054443	0.0485765578109413
CCDC152	0.0290814352394885	0.942813654571933	0.960482949995029
CCDC153	0.0272546268547435	0.116804147202448	0.231905258974404
CCDC155	0.00422776104330407	0.557215890457543	0.665647090762795
CCDC157	-0.329326477083872	0.653487729838759	0.746898523607996
CCDC158	2.78169118033875	1.24322774297525e-11	1.84988445949772e-10
CCDC159	-0.834662335987958	5.02399504520579e-05	0.000283360935872788
CCDC167	-0.376338485335406	0.176736709456876	0.316612209709261
CCDC17	-1.79352402474011	0.0144299287131766	0.042650705762406
CCDC170	0.10232716601387	0.766975193684488	0.833672757524318
CCDC171	-1.87752628591514	6.4837468727319e-11	8.91002972388366e-10
CCDC172	-0.0541136126689347	0.22164784180093	0.375612511870118
CCDC173	-1.38929740561436	1.22976694161281e-07	1.09864069846801e-06
CCDC174	0.225123601618505	0.363853417670132	0.539675203389927
CCDC175	0.459357732945917	0.328592221704893	0.501557035869979
CCDC177	-0.67003329587943	0.00188063316988241	0.00732638970132605
CCDC178	-0.0110341761079627	0.975983926994532	0.985118247964457
CCDC179	0.00422776104330407	0.557215890457543	0.665647090762795
CCDC18	1.14946284462954	0.00026264733309822	0.00126913482070742
CCDC180	1.81080715806303	1.97153248837623e-06	1.44055444313279e-05
CCDC181	-0.573089792301123	0.130773890740857	0.252877769403945
CCDC24	0.886457698002801	0.0181891637122507	0.0518380793231276
CCDC27	-0.232043281693712	0.0157386214913779	0.0459108603800498
CCDC28A	0.835531112409753	0.17985131952527	0.321008293197428
CCDC28B	-0.15237961489987	0.732314562436424	0.805970496873658
CCDC3	1.92888313829105	0.000479531769489006	0.0021700462519239
CCDC30	0.645617799019023	0.00442902952775737	0.0153687894629851
CCDC33	0.00422776104330407	0.557215890457543	0.665647090762795
CCDC34	0.0011439539996713	0.997677851705762	0.998754915117441
CCDC38	-0.136209265331882	0.173302008976687	0.312043482077629
CCDC39	-0.217509775902747	0.685747814451127	0.771731053227786
CCDC40	3.55835180546579	2.22044604925031e-16	5.20588403303365e-15
CCDC42	-0.0667810075857548	0.647515286979241	0.74189653101104
CCDC43	0.0295742556535788	0.949845282195965	0.965166522143952
CCDC47	-0.661816444023597	1.40170552596075e-05	8.83421795019957e-05
CCDC50	-1.24494839600342	9.99200722162641e-15	2.05338794748088e-13
CCDC51	-1.46065256807697	0.00188911604634101	0.00735459429055802
CCDC54	0.365061515639978	0.169254431514285	0.306394385825712
CCDC57	-1.1807163198761	0.0161132678680014	0.0468657959284847
CCDC58	0.879210556521978	0.0154411834513031	0.0451705924859555
CCDC6	-0.536392672429511	0.163015310395704	0.297698374349023
CCDC60	0.135849655224589	0.277140238930892	0.442407052815555
CCDC61	1.17500926883091	0.0641360483767275	0.146421349393169
CCDC62	-1.15598863645143	0.00817687314354387	0.0260781705342122
CCDC63	0.00422776104330407	0.557215890457543	0.665647090762795
CCDC65	0.334804136004904	0.0939966560424643	0.197774256793319
CCDC66	-0.958231395877618	1.41459365998742e-07	1.25050079542888e-06
CCDC68	0.892732518301031	0.0125570556336694	0.0378452195388994
CCDC70	0.192898522165586	0.156602900506857	0.288529244103597
CCDC71	-1.55044772429303	0.00138306812936229	0.00558237768021945
CCDC73	-0.409396420016582	0.284372922554168	0.450644336305718
CCDC74A	0.309760227427506	0.252840579175168	0.414261527450223
CCDC77	-0.837966568518369	0.000304464806469396	0.00144779190688322
CCDC78	0.211121711543109	0.576384614324235	0.682737983103858
CCDC8	0.0697814426628525	0.326568597994516	0.499712970438601
CCDC80	1.15257374235026	0.00210854030596974	0.00806618384358061
CCDC81	4.07350600804716	0	0
CCDC82	1.56183000462165	0	0
CCDC83	0.00422776104330407	0.557215890457543	0.665647090762795
CCDC84	1.23907600321964	1.00087494587786e-05	6.47136457811964e-05
CCDC85A	-0.00570999285060956	0.987045424499652	0.992263634998569
CCDC85B	0.0585478485810699	0.879013124710435	0.91540949665673
CCDC85C	1.60506499014996	1.38341305346845e-05	8.73526528047222e-05
CCDC86	0.725015880283811	0.0809209246339708	0.176069940599419
CCDC87	0.695364205577528	0.350191466729767	0.525365141663031
CCDC88A	1.1082834767354	1.21840315614463e-11	1.814949497015e-10
CCDC88B	0.402887442726488	0.303873125724612	0.473311797561351
CCDC88C	-2.08617207839951	0.000119054169757549	0.000619440085874764
CCDC89	0.419300665412976	0.0157688028102285	0.0459730170165854
CCDC9	-0.995916300572331	0.0750121208109837	0.165831157863705
CCDC90B	-0.692894334020975	0.00085881316010239	0.00364421158682415
CCDC91	0.587879550925354	0.221720734091185	0.375646250632558
CCDC92	2.41042211835935	2.22044604925031e-16	5.20588403303365e-15
CCDC93	0.310307082852813	0.107317022078281	0.217620453465298
CCDC97	-1.89687199061235	8.92619311798626e-14	1.64390723256247e-12
CCER1	-0.0528207295638516	0.659018431741349	0.750610635206584
CCHCR1	-1.26912899455898	1.34201262014244e-06	1.00509289623001e-05
CCIN	-0.786540156891311	0.009394424812466	0.0294320801526503
CCK	0.492290903993968	0.0335846327801113	0.0866349855546651
CCL1	0.00422776104330407	0.557215890457543	0.665647090762795
CCL11	0.00422776104330407	0.557215890457543	0.665647090762795
CCL13	0.00422776104330407	0.557215890457543	0.665647090762795
CCL14	0.00422776104330407	0.557215890457543	0.665647090762795
CCL15	0.00422776104330407	0.557215890457543	0.665647090762795
CCL15-CCL14	0.00422776104330407	0.557215890457543	0.665647090762795
CCL16	-0.379053016372186	0.197972776565605	0.345932728565251
CCL17	0.00422776104330407	0.557215890457543	0.665647090762795
CCL18	0.00422776104330407	0.557215890457543	0.665647090762795
CCL19	0.00422776104330407	0.557215890457543	0.665647090762795
CCL20	0.00422776104330407	0.557215890457543	0.665647090762795
CCL21	0.00422776104330407	0.557215890457543	0.665647090762795
CCL23	0.00422776104330407	0.557215890457543	0.665647090762795
CCL24	0.00422776104330407	0.557215890457543	0.665647090762795
CCL25	-3.4857210657426	1.08023812117608e-10	1.44327949569621e-09
CCL26	0.00422776104330407	0.557215890457543	0.665647090762795
CCL27	-0.513373615827893	0.17168240692666	0.309756150644579
CCL28	0.777392228903224	0.00781104103789132	0.0250775528058616
CCL3	0.525814751511455	0.174849476732636	0.313909414813246
CCL3L1	-0.0462078598860012	0.174302230666589	0.313135443978716
CCL5	0.0439660013476431	0.152617923327725	0.283936392979427
CCL8	-0.0381605445581194	0.289050716541605	0.456447547112261
CCM2	0.164043027076134	0.527213735732785	0.665647090762795
CCM2L	0.207724508125718	0.388207734156611	0.563432471872533
CCNA1	-2.42734255546916	0.000576750465332232	0.00255594116474156
CCNA2	0.71718669434712	0.00198890735410928	0.00767605497874241
CCNB1	-0.320058932273062	0.0180423885626615	0.051531661062127
CCNB1IP1	1.81157507603025	2.58391845697759e-08	2.52968806960892e-07
CCNB2	0.313192686382544	0.272593344079553	0.437375728580869
CCNC	-0.147126740319155	0.378414157721219	0.553057378603616
CCND1	-1.31397318801341	0.0033865829429538	0.0121680502809062
CCND2	0.299568006546241	0.39093026598759	0.566193695292082
CCND3	-1.28010627933826	0.0102620357882497	0.0318908493456418
CCNDBP1	0.660419181964161	0.000696943096487601	0.00303080318830624
CCNE1	-0.531649014583283	0.15031412308557	0.280662699905342
CCNE2	-0.442851830903058	0.314133443424259	0.484701035916497
CCNF	-0.330950563763571	0.586785884169913	0.69195943179543
CCNG1	-1.11573487703635	0.00184939088199942	0.00722446782968248
CCNG2	0.441712661568837	0.0785306685670539	0.171767611765286
CCNH	0.352798743058011	0.00769144149968559	0.0247720298278631
CCNI	0.725362047926545	0.00491239651703146	0.0167740672355879
CCNI2	-0.45493328124771	0.367375010116208	0.54304632800182
CCNJ	-1.02043642135617	0.000349977364618947	0.00163333275082499
CCNJL	-0.395647941166869	0.451077990635694	0.630453394633941
CCNK	0.467222809686604	0.0509066715672657	0.12133536764468
CCNL1	0.480275161358045	0.00673824384044663	0.0220910178047328
CCNL2	0.927137609878122	7.40600536452973e-09	7.81223461026802e-08
CCNO	0.00422776104330407	0.557215890457543	0.665647090762795
CCNT2	-0.406418934201786	0.012721661014589	0.0382557912419529
CCNYL1	-0.21729927870393	0.481853729544382	0.659479200810945
CCP110	0.111381773635073	0.457767469948869	0.636596169009769
CCPG1	-0.269041310006787	0.213469437156972	0.366129959581824
CCR1	-0.0942252046030092	0.927821239442759	0.949442699933796
CCR10	0.217904697047334	0.538151631952292	0.665647090762795
CCR2	-1.55620690203167	0.000142506711540591	0.000729636528020777
CCR3	0.00422776104330407	0.557215890457543	0.665647090762795
CCR4	-0.0187415715524079	0.731551404258917	0.805327819762736
CCR5	-0.521593906727794	0.156127083102753	0.288231491889545
CCR7	0.0122750763711859	0.0995705224098817	0.205655004229756
CCR9	0.904721706020794	0.0621907166563354	0.142802427396365
CCRL2	-0.51947170721853	0.175151723660365	0.314200982922872
CCS	0.950546730566464	1.30816277965629e-06	9.82470330503977e-06
CCSAP	0.424901040333527	0.0743790159046678	0.164647539147919
CCSER1	-1.34129525937002	0.000267371736878186	0.00128868015189661
CCSER2	0.115037587237545	0.500678258758794	0.665647090762795
CCT2	-0.368272731706256	0.249640554487572	0.410662484490551
CCT3	1.22455041728164	0.000415854112184588	0.00190879444547512
CCT4	-0.0202227153482931	0.920337784599022	0.944509262650687
CCT5	-0.75151625110736	0.00419670693000906	0.0146645428002727
CCT6A	0.469848121262207	0.0274202400410872	0.07299610110464
CCT6B	-0.496219000398289	0.506090641763413	0.665647090762795
CCT7	-0.789402390177117	9.06046171422759e-09	9.41743133149592e-08
CCT8	0.0058769068011682	0.984027608178393	0.990493256615613
CCZ1	3.8899377136557	0	0
CD101	-1.3730920010429	0.000235889570805004	0.00115218380580516
CD109	-0.368345478629139	0.551679308410503	0.665647090762795
CD14	0.544849256232147	0.373011240218185	0.547173121512151
CD151	0.592657965345635	0.104318184501271	0.212884263587894
CD163	-1.71958122301778	0.0883564743328216	0.188918894604404
CD163L1	0.817409308255309	0.214829320359989	0.367667140760825
CD164	1.83467897559891	0	0
CD164L2	0.123939608960032	0.115636880061624	0.230799875534295
CD180	-1.41772363097702	0.0337774654370864	0.0870324945637159
CD19	0.189704615407431	0.105496201001526	0.214930374142598
CD1B	0.00422776104330407	0.557215890457543	0.665647090762795
CD1D	0.0657759226262713	0.868709639184356	0.908474540741478
CD1E	0.00422776104330407	0.557215890457543	0.665647090762795
CD2	0.0272546268547435	0.116804147202448	0.231905258974404
CD200	-0.19356987801457	0.354165428438339	0.529735286894181
CD200R1	-0.271747983272711	0.0809234739228546	0.176069940599419
CD200R1L	0.00422776104330407	0.557215890457543	0.665647090762795
CD207	-0.0504041519443328	0.784854147918684	0.84638179090407
CD22	-0.383342994532714	0.303009345123643	0.472457666159129
CD244	-0.88842497352198	0.00127375626654258	0.0051877668366346
CD247	0.00367147271718355	0.927556775213713	0.949424068769396
CD248	-0.418221830690779	0.0674487785395261	0.152435370241635
CD27	-0.0462018504058958	0.66540415090324	0.755458426673958
CD274	-0.316602361475014	0.397472838489642	0.574250491445597
CD276	-1.41632776358443	2.84023902741293e-05	0.00016786173752106
CD28	-0.407818793106777	0.0746764822402533	0.165246541011335
CD2AP	1.06691022329872	0.00536037956218949	0.0181020232660011
CD2BP2	-0.347485323916407	0.350741969228859	0.525839911829877
CD300A	3.69339534611789	0	0
CD300C	-0.358627677195092	0.355052656167014	0.530877851355147
CD300E	-0.912856917947875	0.131779330302132	0.254268854610319
CD300LB	0.229786172416735	0.157074492659594	0.289120867769524
CD300LD	-0.779905353634011	0.0851881697224566	0.183366073132434
CD300LF	-0.484839008157633	0.293804969045273	0.46195297267312
CD300LG	0.529507818376054	0.247388009150495	0.407756174514956
CD320	1.91849242442856	0.00012467265459315	0.00064543473754618
CD33	0.598280865135822	0.0267934058440953	0.0716244109030832
CD34	0.519628907779737	0.452960837802654	0.632161851441746
CD36	1.37290677723758	1.33616229192057e-10	1.77117048745145e-09
CD37	-0.916965675257937	0.0555708857769921	0.130355161155321
CD38	1.6129205158276	9.02408502987395e-05	0.000480275129442285
CD3D	0.00422776104330407	0.557215890457543	0.665647090762795
CD3E	-0.383260692362855	0.222820941922966	0.377251855112655
CD3G	-0.358599072887851	0.0114523710463943	0.0349930675603902
CD4	-1.59974082593901	0.00908802144330334	0.0285984166846807
CD40	1.63007194182623	0.000379297713637872	0.00175715205414163
CD44	2.41054116569153	1.58972814912062e-08	1.61015215464275e-07
CD46	0.353828005960035	9.40510627267521e-06	6.11626809753664e-05
CD47	-0.112563749489628	0.408509539038357	0.585873273398611
CD48	-0.748759907269235	0.132375648201507	0.255082348971485
CD5	0.00422776104330407	0.557215890457543	0.665647090762795
CD52	-0.369206260496922	0.0570185549691005	0.133056454827496
CD53	0.374245933209526	0.534023010192035	0.665647090762795
CD58	-3.25269051407864	5.32764943272923e-11	7.37392628363683e-10
CD5L	1.56325747579439	3.83509042301e-08	3.65377060018359e-07
CD6	-0.0271087933026294	0.896798554923887	0.927838934683723
CD63	-0.222731488977546	0.579980172461072	0.685731687857193
CD69	0.208044189295687	0.0039725366573895	0.0139863584952384
CD70	0.00422776104330407	0.557215890457543	0.665647090762795
CD72	-1.00438526417357	0.233105144125596	0.390419983595125
CD74	0.749582736377875	0.106717470331871	0.216665394208427
CD79A	0.0178132997582012	0.0367164808250355	0.0928658307696631
CD79B	0.400192327260415	0.145523618738136	0.273708896045752
CD80	0.511625362094247	0.274554469873443	0.439998669562992
CD82	-0.874505540987273	0.0019563125728681	0.00756811993107755
CD83	0.488668121872866	0.504173478061436	0.665647090762795
CD84	0.287333095996464	0.780084163528031	0.843414769121491
CD86	0.211957992436254	0.524550773041677	0.665647090762795
CD8A	-0.680419953331562	0.0391477992507507	0.0978767584754026
CD8B	0.00422776104330407	0.557215890457543	0.665647090762795
CD9	0.0391543843019624	0.902434333186419	0.932297478929
CD93	1.95874356970686	2.29548245176403e-05	0.000138272560018905
CD96	-0.554621514392907	0.0753528764343052	0.166395191800827
CDA	0.00422776104330407	0.557215890457543	0.665647090762795
CDADC1	-0.505237554841869	0.192570416209323	0.338511120213571
CDAN1	-1.23524138339383	7.86081422399221e-07	6.13972401817143e-06
CDC123	0.879477818487083	0.0236944285399712	0.064660848410395
CDC14A	0.729355194771418	0.26788844239327	0.432089506090413
CDC16	0.902862950698596	0.000433629906962052	0.00198161517822218
CDC20	-1.89763453088209	4.20595534422752e-06	2.9017647899453e-05
CDC20B	0.188789123955287	0.139460140319049	0.264984094664003
CDC23	-1.32594654077799	0.00534402354870034	0.0180558349523883
CDC25A	-0.482135412216215	0.113431925693798	0.227962997954397
CDC25B	1.26889541706271	1.96411822139808e-07	1.68974331478414e-06
CDC25C	-0.189858759081056	0.0914438147923271	0.194077554657209
CDC26	-0.616960249888575	0.240568086771183	0.399396351941171
CDC27	-0.715696887273645	0.00142873980984781	0.00574090705161994
CDC34	-0.285454662076269	0.260789301952518	0.423370632627717
CDC37	-0.381649351405104	0.226102000521371	0.381725869634139
CDC37L1	0.409008400118625	0.0804597663506603	0.175315679678883
CDC40	0.397955420821568	0.191512951276048	0.337267942018603
CDC42BPA	0.657003981319883	2.80784692918701e-06	2.00113403169405e-05
CDC42BPB	1.07438215314142	4.43898251489827e-11	6.19481607488029e-10
CDC42BPG	0.199226553252056	0.607401869714754	0.71088932977738
CDC42EP2	-0.669743222342389	0.0379383871117875	0.0953462872265197
CDC42EP3	-0.211569328767058	0.642625660782971	0.73874422122739
CDC42SE1	1.86120245337367	2.90212298637016e-09	3.26573622531353e-08
CDC42SE2	-0.304446546227264	0.171320147329266	0.309275821372643
CDC45	-0.266921673793838	0.496937815954546	0.665647090762795
CDC5L	-0.823330885119204	0.0353880559435109	0.0903705971158308
CDC6	0.153623286664513	0.701720919716479	0.783623237135342
CDC73	-0.694813535608381	6.37052327443488e-05	0.00035185852997096
CDCA2	-0.343367576342328	0.466584877879955	0.644734598062697
CDCA3	-1.04051571330205	0.00445570255854588	0.0154346357912128
CDCA4	-0.456627859231869	0.402620735052393	0.579328650788912
CDCA5	-0.017044609848778	0.945813724492298	0.962012586380012
CDCA7	-0.18474437301355	0.254234847248453	0.415689898622082
CDCA7L	-0.809768055662833	0.0310956686141151	0.0812404474005591
CDCA8	-0.84801776609865	0.0530799506079518	0.125772801505937
CDCP1	-0.0512514660370343	0.914568309452895	0.940162832067598
CDH1	3.87594529109544	6.88338275267597e-14	1.29061033225069e-12
CDH10	1.45103130349995	3.27592226390117e-06	2.30374063847948e-05
CDH11	-0.328075247110256	0.239121445924827	0.397974841050938
CDH12	0.311962943911235	0.618178736339465	0.719971278150525
CDH13	-0.867025856378181	0.046534713135385	0.112931497349798
CDH15	0.190446382850471	0.116443177396407	0.231803082469132
CDH16	0.00422776104330407	0.557215890457543	0.665647090762795
CDH17	-0.238099926481945	0.219058290275761	0.373199142070963
CDH18	0.338383895940681	0.415672328288151	0.593643280605701
CDH19	-0.485523698970422	0.000152547722290342	0.000777503154705518
CDH2	-0.74828821073283	0.0201010218721234	0.0564192954108047
CDH20	-0.0735972698384655	0.735346341668571	0.807820462532795
CDH22	-1.02147350055924	0.0109275236394786	0.0336794572893943
CDH24	0.641475297497166	0.0975340835083058	0.203443753640023
CDH26	0.160039740119611	0.602068654567905	0.705965689504212
CDH3	-2.12080865505285	3.71698130052778e-08	3.54876946971777e-07
CDH4	1.12241849338409	0.00944332119836089	0.029557792680544
CDH5	1.10361579724497	0.149811377043132	0.279956636251519
CDH6	0.0779690357885588	0.86021389396241	0.902033564445181
CDH7	-1.59945740648004	0.000317843247184202	0.00150187340178417
CDH8	2.98271840647148	5.85673021191724e-09	6.30627635677766e-08
CDH9	-0.083890548798215	0.761975824059593	0.829473198009316
CDHR1	3.49304361941955	0	0
CDHR2	0.00422776104330407	0.557215890457543	0.665647090762795
CDHR5	-0.145892620793367	0.119573382930857	0.236185901141521
CDIP1	-0.8180510476074	0.000407502682902017	0.0018762102691947
CDIPT	-1.09865742863875	0.00704161061033104	0.0229738510740253
CDK1	-0.327688783264879	0.26039579014533	0.422990197246559
CDK11A	-0.179515022572153	0.830645405125215	0.880340464346936
CDK11B	-0.503631799549364	0.221672957824988	0.375612511870118
CDK12	-0.268379987357214	0.00835666518815237	0.0265761272473418
CDK14	0.249661646423807	0.351462265879091	0.526685505370835
CDK15	-0.814765775511476	0.0305133517605323	0.0799981515137564
CDK17	0.523444073210925	0.000690363999211518	0.003005100766345
CDK18	0.70976492464192	4.86686024814276e-10	6.09193528367804e-09
CDK19	-0.792885813003137	0.00178502060969543	0.00700141484995755
CDK2	-3.3311222166276	0	0
CDK20	0.853745480814449	0.0501695982286572	0.119875284246815
CDK3	2.84545581730374	6.65234689556371e-09	7.0949595331562e-08
CDK4	-0.275628238736853	0.368276118281727	0.543543940284208
CDK5R1	-1.00201542000778	1.75275723426349e-05	0.000108389542546358
CDK5R2	0.967786888355777	0.099278224754175	0.205655004229756
CDK5RAP1	-0.2290626184359	0.0663038901453228	0.150326731087975
CDK5RAP2	-0.167336057999745	0.581812813668014	0.687416173624758
CDK5RAP3	1.5921713395533	3.10862446895044e-15	6.6414209930144e-14
CDK6	-0.453727098154053	0.00547953333492557	0.0184535570542422
CDK7	-1.32723465882502	0.000319525088380734	0.00150818283951109
CDK8	-2.07964310577331	0	0
CDKAL1	-0.650247557288203	0.164724271715893	0.300392576080788
CDKL1	2.5924154503503	4.74135724015667e-07	3.87618174375695e-06
CDKL2	-1.33245544212918	0.00128438346439119	0.00522631255160207
CDKL3	-1.80061584661363	6.66133814775094e-16	1.52205931474289e-14
CDKL4	-1.17608983668331	0.0111277513294952	0.0341949431668394
CDKN1B	0.15831827084984	0.646079458720624	0.741428915620883
CDKN2AIP	-0.567515235963046	0.404772948085725	0.581928560642387
CDKN2AIPNL	-0.777482176553322	0.284429179572631	0.450680508911453
CDKN2B	0.513139965168387	0.372832221794426	0.546994911217675
CDKN2C	0.197559766046961	0.558798460941927	0.666946618145916
CDKN2D	-0.285687474970927	0.480294757916878	0.657946715931047
CDKN3	-0.719810371707015	0.0462546683798235	0.112454316398269
CDNF	1.40862816300309	0.00214814967386245	0.00819445550462358
CDON	-2.05560667388021	0	0
CDPF1	0.705124706973013	0.0500920522085826	0.119754248568143
CDR2	4.40643783748709	0	0
CDR2L	-0.670121303849886	0.0427937235232181	0.105597541945553
CDRT1	0.951764399093488	0.0116572329713298	0.0354944182556782
CDS1	-0.0581726610339355	0.885587020659336	0.920052298513294
CDS2	0.605357965470732	6.90412613191249e-06	4.59400416506971e-05
CDSN	0.00422776104330407	0.557215890457543	0.665647090762795
CDT1	-0.361747353878144	0.155679661069184	0.287732041523672
CDX1	0.00422776104330407	0.557215890457543	0.665647090762795
CDYL	0.239703345565094	0.467707159933155	0.645755860616434
CDYL2	1.17501101401304	0.00726242691317491	0.0236028874678185
CEACAM1	0.905192342066224	0.0608137864297578	0.140165952275528
CEACAM3	-0.137994823172092	0.1483493768711	0.277686468980742
CEACAM4	0.00422776104330407	0.557215890457543	0.665647090762795
CEACAM6	0.00422776104330407	0.557215890457543	0.665647090762795
CEACAM8	0.174565249612943	0.00191014793687394	0.00741881427167894
CEBPB	-0.318252034359356	0.672913950942151	0.76124380830184
CEBPD	0.665491167297638	0.129266111340572	0.250518207508349
CEBPE	0.00500668159094398	0.640681638689048	0.737451261199373
CEBPG	-0.828971585653962	0.291912350139697	0.459898526714755
CEBPZ	0.758114802823139	0.0104527817271014	0.0323493917500124
CECR2	0.0899283061245859	0.768563534840346	0.834958901860159
CELA1	-0.13206163726561	0.174879730908875	0.313921924418448
CELF1	-0.0665432329609411	0.729141806163913	0.803791044966531
CELF2	0.200457784967432	0.610317937657808	0.713095520676453
CELF3	-0.561941730150646	0.144334923354144	0.272249587697109
CELF4	0.199998385007175	0.715774755841352	0.794316717442976
CELF6	0.394987703775302	0.148700695377382	0.278266806549485
CELSR1	-1.01306532563924	0.0226112385412636	0.0622212914420849
CELSR2	-0.246752016383002	0.0582978912233241	0.135444292491482
CELSR3	2.4595483621211	0	0
CEND1	1.0108866800594	1.84493744059822e-05	0.000113568957245226
CENPA	-2.48838036708585	1.26823946100529e-06	9.56215669676307e-06
CENPB	-0.478936366744824	0.429512844768272	0.608156985644478
CENPC	-0.080630719625017	0.785424100990984	0.846723347440153
CENPE	-0.0197898578311163	0.963763140034859	0.975998414273583
CENPF	-2.72111097164355	2.80850499811969e-06	2.00113403169405e-05
CENPH	-0.507806982376464	0.0929681446760255	0.196781843048752
CENPJ	-0.719065665270778	0.0797797851360202	0.174019032906026
CENPK	-2.04394014093119	8.35758963746436e-06	5.47732940703243e-05
CENPL	0.478362159439453	0.368045972623862	0.543323232253864
CENPM	0.00500668159094398	0.640681638689048	0.737451261199373
CENPN	0.502115631580213	0.3489190938654	0.523987216575297
CENPO	0.270539047105393	0.658709349254863	0.750448807344275
CENPQ	0.0456321174517086	0.887289851888452	0.921111542685063
CENPT	-0.710174220495175	0.243785319324383	0.403148906993622
CENPV	-0.0577643027523762	0.89200614072074	0.924228328572462
CENPW	0.00422776104330407	0.557215890457543	0.665647090762795
CEP104	-2.92579277881114	3.77475828372553e-15	8.01378211384313e-14
CEP112	-0.790673879423989	0.256440795288391	0.41822869117866
CEP120	-1.65791080576384	5.74395596197874e-07	4.60370215953837e-06
CEP128	0.973052654690041	0.00200650145473014	0.00773731296087442
CEP135	0.64535092366386	0.110092449569948	0.222278914580271
CEP152	-0.0935317759597968	0.826906724386139	0.877827352661591
CEP164	2.10059345334542	0	0
CEP170	-0.9400822674744	4.5852210917019e-13	7.94516266545415e-12
CEP19	-2.32889841780971	9.27301568864891e-09	9.61611726912892e-08
CEP250	-1.48317789222107	0.000310555983752403	0.00147156598135893
CEP290	0.740220714412715	1.18895500111904e-08	1.22260124867168e-07
CEP350	0.3776875198174	0.0194425416398754	0.0548451357704875
CEP41	-0.422217292372982	0.135547454963413	0.259417103200768
CEP44	-1.13650967644538	0.000883528276847789	0.00373732183877786
CEP55	-0.243085746725789	0.123500023124095	0.241851221925614
CEP57	0.764442969899124	0.000130693869147214	0.000674534475487591
CEP57L1	-2.02123619098174	9.72795843878771e-10	1.15748109190907e-08
CEP63	0.123865551867903	0.432352468080398	0.610894415909428
CEP68	0.376212119178418	0.0326605613306867	0.0845749188050303
CEP70	-0.203420802533695	0.518076820582018	0.665647090762795
CEP72	-0.0893237636709825	0.786997756339954	0.847879545530162
CEP78	0.167443320693024	0.539428659834181	0.665647090762795
CEP85	-2.86642073042496	0	0
CEP85L	2.03548207951695	0	0
CEP89	-2.80784780248491	0	0
CEP95	1.14470919338931	3.06208578293443e-06	2.16717910782039e-05
CEP97	0.962750520456326	8.91794393886869e-09	9.27645079011488e-08
CEPT1	-0.897765948170898	1.40716255159212e-06	1.05154979811604e-05
CER1	0.184388057424037	0.110399836090448	0.222832787892698
CERCAM	1.34316266512403	2.37458539498192e-08	2.33807728332891e-07
CERK	0.326971440238629	0.395906414729059	0.572355429164874
CERKL	0.0299255603480934	0.903448869068338	0.932715132785286
CERS2	0.344958650898786	0.00179070538994908	0.00701962761323161
CERS3	0.812915416039051	0.0012018709007342	0.00491876794559739
CERS4	0.459745072024901	0.254304156955472	0.415749980586553
CERS5	-0.925206715581367	0.0123124896858671	0.0371912779420063
CERS6	-0.780198988118089	0.271811222042585	0.436551417435304
CES1	0.872163309111738	0.096264251343058	0.201418341200647
CES2	0.580263532757431	0.00511870680266013	0.0173904451629691
CES5A	0.73299831699457	0.0753536566978747	0.166395191800827
CETN1	0.00422776104330407	0.557215890457543	0.665647090762795
CETN3	-0.64327689421546	0.277781554424454	0.442958733758701
CETP	0.29622237079118	0.21782202253624	0.371766865082966
CFC1	0.00422776104330407	0.557215890457543	0.665647090762795
CFC1B	-0.0323271102673051	0.543891608208504	0.665647090762795
CFD	0.0113067099152054	0.912779215706738	0.939183071816711
CFDP1	0.386485371740144	0.350308412805901	0.525423644085042
CFHR5	0.00422776104330407	0.557215890457543	0.665647090762795
CFI	-2.5183421538576	3.33066907387547e-15	7.10454901660051e-14
CFL2	-0.792814759758324	0.00112073799193535	0.00462463081398239
CFLAR	-0.234986304661558	0.105004649152839	0.214058320766585
CFTR	-3.06854117498296	0.000158158647686424	0.000803064681529446
CGA	0.00422776104330407	0.557215890457543	0.665647090762795
CGGBP1	0.0291900824803567	0.878436858699449	0.915162851014472
CGNL1	2.91497914474498	0.00013381756230646	0.000687236021887003
CHAC1	-0.0972985612462864	0.359022482322295	0.53450934115813
CHAC2	-0.206164246527286	0.670431184020538	0.759502755611838
CHAD	-0.884625219433424	0.0335940727701836	0.0866427577988989
CHADL	0.171492032014413	0.627419974733531	0.727995279346358
CHAF1A	1.3511677896589	1.14243550028981e-05	7.31994913469909e-05
CHAF1B	0.367876655807451	0.383573419275141	0.559082415963691
CHAT	0.00422776104330407	0.557215890457543	0.665647090762795
CHCHD2	0.881018104610879	0.112848938930309	0.226923766847436
CHCHD4	0.0247057874322772	0.959368451314426	0.972570769451781
CHCHD6	-0.545565902502541	0.374113637325228	0.54825806552684
CHCHD7	0.2340730694194	0.591346572749762	0.696482888977769
CHD1	0.200105234215146	0.101105650219554	0.208028887455709
