Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac
CKAP2	1.53780624026279	9.83787862529617e-06	5.87465904785874e-05
CKAP4	0.0549265398512773	0.733440520133583	0.811251689068352
CKAP5	0.48463828884124	3.27869625271759e-06	2.17505903547953e-05
CKB	1.41549800167184	7.12985226414276e-13	1.45588105257081e-11
CKMT1A	4.99869390907175	0	0
CKMT1B	-3.96074690539511	0	0
CLASP1	0.296389524399255	0.00122702737531211	0.00424315290628375
CLASP2	0.117156582338763	0.327194048738602	0.448049976824683
CLASRP	-0.160722830003654	0.258495562880013	0.374271197318627
CLCC1	-0.923735905986105	0.00165538312749014	0.00548431640021664
CLCN2	-0.628179102245481	0.033768107371253	0.0716245234525643
CLCN3	0.289438838812551	0.0792397155326496	0.146025731551693
CLCN6	0.13502785135037	0.259283192983881	0.375037818186084
CLCN7	1.01486926037407	3.25234945832698e-05	0.000170605699656099
CLDN11	0.0556325963904286	0.916356249936566	0.94511225105252
CLDN12	-0.0874439037261063	0.776333881908535	0.842991862430383
CLDN15	0.343879726504558	0.423060211728036	0.544733942261938
CLDND1	0.287071296340639	0.365509807274061	0.487734795425317
CLEC16A	0.0363701077270671	0.771249236431893	0.839867144563971
CLEC2L	-1.57590440142635	4.32438771458266e-08	4.14705314392738e-07
CLGN	-3.26773001738584	0	0
CLHC1	1.90773886515849	0.000576493638023923	0.00220082295373291
CLINT1	-0.612074434638074	0.00143290884480307	0.00484503749947145
CLIP1	-0.0585396163543628	0.572216451647744	0.678858555636803
CLIP2	-0.136242797510858	0.243870576241032	0.357526691784052
CLIP4	-0.18138851657129	0.078989186310473	0.145660235196317
CLK1	-0.475153587946439	0.0943169375834183	0.168362772163833
CLK2	-0.042484565074112	0.832467236151361	0.883882777559822
CLK3	-0.142054751424444	0.286777575803977	0.406243970326716
CLK4	0.274822703381994	0.0461364815070862	0.0928496690330109
CLMN	-0.00933960703750888	0.976383136907999	0.984260038795155
CLN3	1.22315140114172	0.00246384063873073	0.00771978810907697
CLN8	0.52178828146445	0.175178687767391	0.275883366062565
CLNS1A	-1.5377735685515	3.64016154885682e-06	2.39210616067734e-05
CLOCK	-0.312750962450047	0.0684077505251397	0.129192349965366
CLP1	-2.52619214573715	2.46818121496517e-11	4.13272262633768e-10
CLPB	0.404571491892015	0.27712432772232	0.395648852607651
CLPTM1	-0.236532890870276	0.228372424593103	0.339838951065315
CLPX	-0.0348908509003335	0.859164337439875	0.903661380812178
CLSPN	1.16709646795776	0.000975001786137186	0.00349132376113795
CLSTN1	0.180199877218813	0.364459030623131	0.486953559587751
CLSTN2	-0.114626468451227	0.51348957201097	0.627581707573116
CLSTN3	-0.242768208458483	0.0381008870356898	0.079178012349547
CLTA	0.500508689147475	0.0669982636526754	0.126960041489407
CLTB	0.272118595770339	0.277215118133568	0.395710992159289
CLTC	-0.204643298849673	0.0856615706307882	0.1557347816115
CLTCL1	0.123811238787178	0.853983566531429	0.900787503968895
CLU	-0.926999219955622	6.37404545811293e-07	4.89573473168087e-06
CLUAP1	-0.350296432764754	0.0646929335613458	0.123289150870837
CLUH	0.207220465232274	0.167811453039947	0.266790255383676
CLUL1	-0.164641054864996	0.334439876166254	0.456089044349874
CLVS1	-0.33248137115679	0.163065987151755	0.260780982699998
CLVS2	-0.282691279065905	0.124950224810705	0.210691496901354
CLYBL	1.4851026022748	0.00149835245066599	0.00502975409662214
CMAS	-0.489989490455067	0.0966748335041807	0.171729621493104
CMBL	0.304587611769717	0.544927985484115	0.655145357635253
CMIP	0.0758801330895436	0.51944104342393	0.633007338507299
CMKLR1	-1.98359912459372	0.000146582123373262	0.000653342978017483
CMPK1	1.07766625204186	0.0301910600309789	0.0651106529055527
CMSS1	0.178934603640038	0.644940329036751	0.739165590402657
CMTM4	0.369467165613801	0.000914093658815229	0.00330501290728111
CMTR1	-0.331669892632618	0.000231584370625759	0.000982180522228397
CMYA5	-0.274676661832276	0.23205153217952	0.34390784694759
CNBP	0.140040539494788	0.648352278967501	0.741664751530969
CNDP2	1.27156440144364	8.23206836031432e-10	1.08192898449845e-08
CNGA3	-3.15570513249704	1.54765089632747e-11	2.70499651441619e-10
CNIH2	-0.395493140786911	0.150149814709469	0.243946099116567
CNIH3	-0.806209139939551	0.0668380935352835	0.126736468356568
CNIH4	-1.37681106521394	4.0354830588285e-11	6.45985930564287e-10
CNKSR1	1.69107281681974	2.71684569608244e-05	0.000144323808170065
CNN3	0.709810914186707	0.0401915441994092	0.0826537971106494
CNNM2	0.303671310653741	0.0642621229876754	0.122663587244145
CNNM4	-0.218755683379359	0.460501828482279	0.578616435247433
CNOT1	-0.176912083475215	0.488372486562633	0.604204885104532
CNOT10	-0.78779407852351	1.53972439573824e-05	8.70396532148585e-05
CNOT11	-0.266080061004447	0.436402908388198	0.556705595204918
CNOT2	-0.322396949959897	0.0582390262825265	0.112838955805904
CNOT3	-0.0309476048155718	0.857949685092127	0.902923288949251
CNOT4	-0.491993163041323	0.0169796595036018	0.040444585072632
CNOT6	-1.08209002988569	0.000403318749947257	0.0016078974164564
CNOT6L	-0.667069351996771	0.00187948754359146	0.00610596418895915
CNOT7	-0.897436444025964	0.012661107251603	0.0316887264306188
CNP	0.305497834598342	0.363020846985142	0.48549688992965
CNPPD1	-0.61525170160206	0.0772944672274858	0.142909080714638
CNPY3	1.56955216559127	2.51641374404699e-10	3.59499249222441e-09
CNPY4	0.818775565892653	0.0150928713461569	0.036710493582227
CNRIP1	0.224420186069876	0.336798518754384	0.458707857330682
CNST	0.117934929567543	0.57914132917293	0.684536383994885
CNTFR	-0.703543072269387	0.0387457096235106	0.0802918517247602
CNTLN	-0.194504893814615	0.438045810640813	0.558191708780044
CNTN1	-0.204062061770954	0.161251628805052	0.258422403590332
CNTN2	-0.363563978848964	0.0357228640403053	0.0751625578651511
CNTN3	1.02536271940295	2.14190221115018e-08	2.16570112460741e-07
CNTN4	0.282225220019427	0.319027820980939	0.440016625577005
CNTN5	-0.432247478200969	0.13030593975935	0.218009857646937
CNTN6	-0.668240488983964	0.105187349056714	0.183215191924554
CNTNAP1	0.626271236550271	3.28603583445997e-05	0.000172157021314761
CNTNAP2	-0.0964626986669909	0.610486489463141	0.711936605346903
CNTNAP3	-0.761534114796368	0.00446845042593291	0.013142853917113
CNTNAP3B	-3.49703265678802	0	0
CNTNAP4	-1.29089590478429	0.00390655625721203	0.0116889524608217
CNTNAP5	0.15175095227741	0.131330322702553	0.21939059108281
CNTRL	0.708068387900544	2.06304340231167e-05	0.000113035336152836
CNTROB	-0.297382142608492	0.26684579628082	0.38365670727512
COA1	0.454909605469696	0.0599942053730778	0.115837520153
COA3	-0.306852330281585	0.417742317565345	0.539796061530647
COA6	-0.831482954918496	0.0359355510530304	0.0755096130488346
COASY	0.748537448821443	0.0263847337351566	0.0583292819727307
COBL	0.422081750707973	0.0142352204232128	0.0349903891318666
COBLL1	0.40515986372201	0.356540109735501	0.478511349584099
COCH	-1.92961855607493	2.07318958000968e-07	1.73741172811222e-06
COG1	0.875817085202492	7.39025871610011e-08	6.80651770860177e-07
COG2	-1.3544150147837	6.2706613679353e-08	5.84609988556285e-07
COG3	2.30953537807456	0	0
COG4	1.41255093532351	3.08075164934252e-07	2.48239199309871e-06
COG5	0.45208322941069	0.0190230717750217	0.0445620624849292
COG6	0.315476709052022	0.425801062256171	0.5474211445345
COG7	1.66131967436899	1.3482298832912e-08	1.42697605346573e-07
COG8	0.529179953367152	0.00411818683668441	0.0122521180514292
COIL	1.0258690040267	0.00117064610043616	0.00407331091698503
COL11A1	0.221881108557019	0.121956643607415	0.206684417060988
COL11A2	-1.61862159161553	1.20136318670916e-08	1.28616529400628e-07
COL12A1	-1.04141419174817	0.00119147745502723	0.0041338786794397
COL14A1	2.50550280010354	5.9817040209964e-11	9.37805731531496e-10
COL16A1	0.65430287793764	0.000545472741561248	0.00209673911494526
COL18A1	4.17640350299907	0	0
COL19A1	0.08913041992851	0.850981204079671	0.898752950744923
COL25A1	-0.691614353154662	0.139902059237613	0.230653808573709
COL26A1	1.11340951872768	0.00584190576417654	0.0165566807913629
COL28A1	3.11585480598924	1.86449966577129e-10	2.70062131519676e-09
COL4A1	0.294903481705219	0.160871431234055	0.2580106556114
COL4A2	-0.885954135860367	8.79456627147501e-05	0.000412482402379769
COL4A3	-1.66299300090773	2.66345385082634e-05	0.000141847554956222
COL4A3BP	-0.47117501530619	0.00171535370904752	0.00565391387879757
COL5A1	0.742566781912817	0.000183583584986824	0.000798007151354979
COL5A2	2.80119471818131	0	0
COL5A3	1.24567453695471	0.0332198230991614	0.0706776007588765
COL6A3	0.180086849855064	0.597908497368824	0.701371716403502
COL9A1	-0.16183259589113	0.746688058046646	0.821670928229038
COLGALT1	0.215748739471957	0.436157267313273	0.556632414930903
COLGALT2	0.436750339079659	0.0339817915965985	0.0719695318104536
COLQ	0.586993956031184	0.0113737029476457	0.0290275819056681
COMMD1	0.651531137255409	0.0642999102463762	0.122707738450572
COMMD10	0.614713590846346	0.21460766059102	0.324196198929632
COMMD2	1.24067549679626	3.82776871732382e-06	2.49385834252413e-05
COMMD4	0.0894781521401301	0.628809177773136	0.725794170566165
COMMD7	-0.745453461943415	0.00239121103679185	0.0075260221052712
COMMD9	-0.846537022290019	0.00652867361206999	0.0181467647676793
COMT	-1.18665579871452	1.04796793465312e-09	1.35186248827672e-08
COPA	0.114773641331823	0.398464778050544	0.520266238590011
COPB1	-0.226237296815882	0.280168536398452	0.398838800667887
COPB2	-0.246868264968654	0.293666437529144	0.413901585015824
COPE	0.930770602577748	0.00402930464904161	0.0120047468049026
COPS2	0.460585192142627	0.150896001669003	0.244804084366965
COPS3	-1.12219189535193	0.000849218678100394	0.00309924096471513
COPS5	0.227310695347466	0.109510090181723	0.189268884186908
COPS6	-0.744853777368628	0.0271539345018368	0.0597440648965155
COPS7A	0.664890516730237	0.0152988471185922	0.0371252023411171
COPS7B	0.215708077037814	0.164869832324133	0.263263443871379
COPS8	-0.475641570906503	0.132341909982775	0.22062255483389
COPZ1	-0.704979213140243	0.0119186688719226	0.0301894630474668
COQ10A	-1.14241064380486	0.000209220236623731	0.000895522202179949
COQ6	-1.25080690548215	4.85045492659708e-09	5.5099061934153e-08
COQ7	0.00552960740534196	0.989284640965205	0.99248544208037
COQ9	0.370254938043338	0.0900029731161403	0.162078918246575
CORO1A	0.362963798117208	0.0538120356295764	0.105729725954192
CORO1B	-0.476439648003506	0.258667893157287	0.374406570109406
CORO1C	0.791409501679773	1.0837129009067e-05	6.41190417412782e-05
CORO2A	-0.736674191073016	0.000568225186548865	0.00217322122511973
CORO2B	-0.0539612434682559	0.644171459480748	0.739071325033963
CORO6	-0.513269947700616	0.0033280639597244	0.0101134488097324
CORO7	-0.701222875811894	0.0114119775936126	0.0290928978117309
COTL1	-0.674445411532756	0.0213672332170227	0.0489563427731019
COX10	-0.386255384479335	0.179598593679993	0.281520207131417
COX11	0.788199007912437	0.00591686225328369	0.0167344678181777
COX15	1.48012807581246	7.11555927770391e-05	0.000341971654838904
COX18	-2.69817399877579	0	0
COX20	0.620742065553884	0.201340567374635	0.308270524883037
COX4I1	0.993407937721278	0.000233670957681786	0.000990026952283358
COX6C	-0.349007251142279	0.326386403780035	0.447362067818274
COX7A2L	1.76916303432484	0.000174274888659509	0.000763090673565591
CPD	-1.34334709023427	1.04032782388686e-09	1.34407786135505e-08
CPE	-0.234429840237846	0.392779904032861	0.514528768043047
CPEB1	-0.817623495554137	7.23504907096384e-08	6.67826139163277e-07
CPEB2	-0.0994620453557388	0.612846012816368	0.713594828831521
CPEB3	0.346571634407577	0.00852815168510213	0.0227381165311067
CPEB4	-0.283240269308637	0.0374316935550525	0.0780177604282121
CPLX1	0.201184697292856	0.372896759060034	0.495302501483516
CPLX2	0.358288790841462	0.0996867856937507	0.175663601310899
CPM	0.089973743341528	0.884680882865229	0.92242298851275
CPNE3	-0.338326501925524	0.0337822764261588	0.0716245234525643
CPNE4	0.314399741425256	0.282170925490704	0.401242481651294
CPNE5	0.707899167349069	0.000670045099891103	0.00250877351354576
CPNE6	0.273035490409456	0.211453259873813	0.320413880844083
CPNE8	1.1689037997689	0.00013891633450891	0.000622928523036203
CPNE9	0.537110658023778	0.0801507712254419	0.147412622297759
CPPED1	-0.340180594896901	0.323070462836174	0.444201989631212
CPSF1	-1.10727719542392	5.13963982484711e-10	6.96263181450162e-09
CPSF2	-0.0688114346026011	0.753876959676461	0.826972996123078
CPSF3	-2.27784049251704	1.10800257857591e-13	2.48691624338807e-12
CPSF4	0.0274626032587029	0.91391410773906	0.944063420532625
CPSF6	0.68227049094355	0.00092155064618038	0.00332409392926417
CPSF7	-0.230858090287367	0.068427116175878	0.129199778219317
CPT1A	-0.190270140539855	0.641278418810078	0.737065200752056
CPT1C	0.160892833491179	0.449911547452558	0.569098691292651
CRABP2	-3.71609321100004	0	0
CRADD	-0.826728161833733	0.0612390050033107	0.117833360121286
CRAT	-0.178667935798123	0.301074287201173	0.421927340550422
CRB1	0.487153636858665	0.164967238831239	0.26336874971303
CRBN	0.30595341893125	0.0230428098054574	0.0521249402029962
CRCP	0.405157943362244	0.00114796307838239	0.00401787077433835
CREB1	-0.0387337973025936	0.886323473953486	0.92361216379619
CREB3	-0.806773980990192	0.00800415350768602	0.0215676772340996
CREB3L2	0.180299286689263	0.476788344720916	0.592858551713985
CREB5	-0.938203619985482	0.00632141013810994	0.0176586071659181
CREBBP	0.0165671113193265	0.908093581332244	0.939863946459828
CREBRF	0.0550496992691968	0.760391404280079	0.832426532197682
CREBZF	0.901912424565876	4.5191088648977e-08	4.31402273853176e-07
CREG1	1.05669603853725	0.000630753227649716	0.0023765373635839
CREG2	0.851999769500981	0.00128748762961917	0.00441394202914482
CRELD1	0.215117721147576	0.308628417892368	0.429066276086832
CRELD2	2.84149518596027	0	0
CRHR1	0.520630516019199	0.137181597189153	0.226755828972056
CRIM1	-0.465045910442173	0.0119577561790192	0.0302630999790655
CRIP2	0.0172560058917506	0.95934258298503	0.974147399567285
CRIP3	0.53842282434931	0.169111335452444	0.26844901410843
CRIPT	-1.03805140270059	0.063204030089413	0.121041976246253
CRISPLD2	2.6675559654738	0	0
CRK	0.102776728903267	0.626415293211062	0.724157530345624
CRLF3	-1.55309189984625	0.000152970692639753	0.000678321312913144
CRMP1	-0.446646621360193	0.00816795333982134	0.0219314000516306
CRNKL1	-0.0214321944102977	0.940493603124516	0.961072529570017
CROCC	0.602746363082191	0.00011475968492114	0.00052272474546234
CRTAC1	0.611148662153639	0.0810028146122759	0.148498382548812
CRTAP	0.435291105352597	0.171418795215542	0.271391481381339
CRTC1	0.131404879154777	0.247832775598118	0.362293696055079
CRTC2	0.258625227814128	0.319701317434462	0.440365157874517
CRTC3	-0.300393289320831	0.0507904788938049	0.100738661288542
CRY1	-0.490953347473794	0.188150926242676	0.292353295193705
CRY2	0.172339001267647	0.385292353563529	0.507020997176024
CRYL1	0.44647584337371	0.136776774456994	0.226348123295899
CRYZL1	-0.254484510000921	0.215355609103898	0.325032839267682
CS	-0.32594331330355	0.0470258435455089	0.0943672967792426
CSAD	-0.0500320968720725	0.897310096027713	0.931697894573237
CSDC2	-0.138871230424043	0.761172161365068	0.832902017376598
CSDE1	-0.011440959910608	0.949905046896661	0.968176899515321
CSE1L	-0.711464080560335	0.0953045098809215	0.169799820541195
CSGALNACT1	0.0143738950931068	0.916664056204785	0.94511225105252
CSGALNACT2	0.444809490450144	0.117464500275543	0.200614605529753
CSK	0.0725376469123767	0.753711277036057	0.826899595249098
CSMD1	0.422567586696383	3.42354490090457e-07	2.73491583114247e-06
CSMD2	0.00642545690695658	0.962142885450445	0.976321180212723
CSMD3	0.278609912634969	0.0987592793044136	0.174433056189146
CSNK1A1	-0.402863322978056	0.132617809979404	0.220950508487079
CSNK1D	-0.124198261685415	0.454687716354804	0.573462723911181
CSNK1E	1.20618134128556	5.95057336738591e-12	1.09490549959901e-10
CSNK1G1	-1.13009344619238	0.000816101854613116	0.00298749660114605
CSNK1G2	0.509939797404169	0.0199611514916616	0.0463178382173477
CSNK1G3	0.142592835230404	0.498307253510374	0.613143493002477
CSNK2A2	0.329971561088577	0.0233331282462927	0.052682025263744
CSPG4	-1.18646886670805	0.00484239342296999	0.0140814580538745
CSPG5	-0.502780213176878	0.00522405679951898	0.0150716627176762
CSPP1	-0.735850099961719	4.87897701373363e-06	3.10150307964905e-05
CSRNP2	0.166501046662476	0.233288044139185	0.345030322585929
CSRNP3	0.383288837535417	0.000378875074385832	0.00152864680614852
CSRP1	-0.883155612491762	0.00236748891714544	0.00747102043510805
CST3	-1.41100427044306	0.000779678372642367	0.00287047815996565
CSTB	1.03943427466826	0.00846787907279145	0.0226206393099585
CSTF3	-0.554887785640112	0.0106070643357947	0.0273827760158105
CTBP1	-0.745604551377152	2.44331099796824e-08	2.45858169170554e-07
CTBP2	-1.09072657381301	0.000182150404489878	0.000792827703524921
CTC1	0.769075178432206	4.17889250177161e-05	0.000213327366005073
CTCF	-0.57896533857397	5.79696735059088e-10	7.77759786204276e-09
CTDP1	-1.02770725453812	2.86846280062036e-09	3.37760486171501e-08
CTDSP2	0.345881181763428	0.0883808509263828	0.159698009421519
CTDSPL	0.1685435063429	0.431366934133124	0.552033624665625
CTDSPL2	-0.0277784250260792	0.884581689357137	0.92242298851275
CTGF	-0.937208574608806	0.0153181325269403	0.0371504650972027
CTIF	0.63256439736282	0.00045038298298139	0.00176940700775232
CTNNA1	0.730646536793713	0.00992016022682352	0.025848609218477
CTNNA2	-0.0691999916424187	0.619790509954486	0.719095791866839
CTNNAL1	-0.0370558605437953	0.897265281095809	0.931697894573237
CTNNB1	0.00169532038790476	0.994807380830355	0.995877961534346
CTNNBL1	-0.345666084554233	0.124399912498008	0.210017355804259
CTNND1	0.429005489619002	0.0145131925364095	0.0356004828346968
CTNND2	0.140818297085905	0.347238207282281	0.469792868676028
CTNS	-0.606796117618442	0.215013424470393	0.324633433663865
CTPS1	1.17265544575422	2.61726134755946e-05	0.000139653996187175
CTR9	-0.420482037657534	0.103195442773097	0.180428127079793
CTSA	0.751005758048302	0.00496640235624635	0.0144020507538948
CTSB	-0.264561249240302	0.142205312009684	0.233577177191499
CTSC	-0.0179445122898126	0.968149552113481	0.978905573732194
CTSF	0.0432377798783515	0.837857696826937	0.887692310533424
CTSH	1.43833125794937	0.00179988042632884	0.00588847164096328
CTSK	-2.37974780317678	5.04745134577433e-11	7.98814039070373e-10
CTSL	-0.147507480730894	0.549848658459103	0.658842560271877
CTSO	-0.242946798445066	0.380910352146974	0.502993922424995
CTSS	-2.54567159269736	2.9942048951348e-07	2.41964125309542e-06
CTSZ	2.48138474453401	6.21724893790088e-15	1.57253196701227e-13
CTTN	-0.288400427333957	0.0185363935234686	0.0436162694149744
CTTNBP2	0.0535039288207425	0.748906575267472	0.823246566194757
CTTNBP2NL	-0.305687732926301	0.137212736451557	0.226755828972056
CTU2	0.0296195115581833	0.884018583287676	0.92242298851275
CUEDC1	1.58518163711474	9.37256408040099e-08	8.42826063169894e-07
CUEDC2	-0.80741565125166	0.104374244807922	0.182084012821822
CUL2	-0.170905687675781	0.614158348872296	0.714427358171303
CUL3	-0.225439779721536	0.219011544426909	0.329067596902743
CUL4A	-0.0598989422277454	0.77311699680526	0.840807417154278
CUL5	0.246499513727673	0.318199629513605	0.439192224542757
CUL7	-0.920093694217874	0	0
CUL9	0.881562972076443	8.55567343882591e-05	0.00040331136278069
CUX1	0.556351082677248	1.02141084878937e-06	7.51428086648913e-06
CUX2	0.463400698115663	0.0247636939858389	0.0553152737591897
CWC15	-0.377361948084248	0.0741892511217213	0.138240020118195
CWC22	-0.0142904554050497	0.934003821740871	0.95710333384658
CWC25	-0.0187332689516679	0.942901968913179	0.962914769912312
CWC27	0.629472060968028	0.1872076526714	0.291266022703022
CWF19L1	-0.792924606706394	0.0189702801197416	0.0444747088105506
CWF19L2	-0.665943076643893	1.39353797132813e-05	8.00734378583329e-05
CXADR	-1.30049980565652	1.57502011433053e-10	2.30929393996063e-09
CXCL14	-0.809587438631904	0.134522604378258	0.223512760649712
CXXC1	-0.218221752400926	0.10943984836962	0.189225611431322
CXXC4	-0.162440047252313	0.45219350983222	0.571263628235302
CXXC5	-0.402745142021736	0.0689240264052182	0.1299621506902
CYB561D1	-0.211860451504213	0.450457215057244	0.569327869030684
CYB5B	0.649638019840103	0.00751676619721775	0.0204784792069987
CYB5D1	-0.113550479709811	0.637469823026664	0.733191009531423
CYB5D2	0.467276990644056	0.135305977447826	0.224224394931353
CYB5R1	0.821257750246697	0.0335155100555578	0.0711981350380943
CYB5R3	0.575994386687938	0.0042367675211521	0.0125513863011625
CYB5R4	0.309124622386958	0.0339097137770368	0.0718532330400789
CYC1	-0.360881909592732	0.297500934170388	0.417969092276302
CYCS	0.751929616448964	0.000577841650277744	0.00220496367188937
CYFIP1	0.52610295970222	0.0122450977864417	0.0308783008036415
CYFIP2	0.326282608045428	0.0283882026527269	0.0618277920417871
CYGB	-0.644887454613049	0.127445892317585	0.213865907092167
CYHR1	0.275696262700578	0.133066924899604	0.221610562017005
CYLD	0.474792398714298	0.0389966000254049	0.0806719879942402
CYP26B1	0.860850531103897	0.0302572892712401	0.0652366793146592
CYP2C8	1.06944851777562	0.00654827078265319	0.0181891582589159
CYP46A1	0.806994667705903	0.00427602102337965	0.0126497696140404
CYP4V2	1.21893700493865	1.4141798323708e-05	8.10019473668647e-05
CYP4X1	0.733938928425705	0.00432680435589683	0.012771172396345
CYTH1	1.83817039473422	3.39042451891203e-08	3.32762415853828e-07
CYTH2	0.764430090548281	0.000100539906068953	0.000465553149120173
CYTH3	0.0876728610885757	0.710626869204823	0.792826245866575
D2HGDH	0.180484758818911	0.430594843682868	0.55146703859767
DAAM1	0.146644234035712	0.461556963546676	0.579507333355245
DAAM2	-1.04972734127781	0.0197504183207653	0.04591794006705
DAB1	0.0756307784446066	0.75780243329505	0.830191307451735
DAB2	-1.13435846500961	0.0058254081571889	0.0165211101260114
DAB2IP	0.396183329445041	8.6248099411268e-06	5.22103462235094e-05
DACT1	0.824627622026294	0.00451114142468723	0.0132377413275434
DACT2	-3.11720441722291	0	0
DAG1	-0.668606016431715	8.96205835299035e-06	5.40564499504577e-05
DALRD3	-0.0847375076196051	0.732421582352811	0.81035481037729
DAP3	-0.738554196791597	0.0181584290393737	0.042835268503138
DAPK1	0.890852948198901	0	0
DAPK3	-0.435991615400147	0.0993059327324408	0.175103047353832
DAXX	0.326912568630191	0.377288722900198	0.499333866358656
DAZAP1	0.342161005066878	0.127238219060355	0.213688740215305
DBF4	-0.833159153963612	0.00627114412044838	0.0175474661017359
DBF4B	0.396975307575035	0.344206975724227	0.466370092371456
DBN1	0.0516649311890968	0.765464185834737	0.835901564096413
DBNDD2	-0.91748282214699	0.00990309968565262	0.0258200948496223
DBT	-0.835940318281457	2.08430428472184e-09	2.5737624831117e-08
DCAF10	-0.532857170133956	0.00429659559545947	0.0126971755471891
DCAF11	-0.0763292934412781	0.665756921637103	0.755553334410441
DCAF12	-1.04268704632931	3.50621798261841e-09	4.08718292651941e-08
DCAF15	0.609782737449667	0.206484450620473	0.314421211457729
DCAF16	0.478848573327732	0.0112808312734665	0.0288112017759186
DCAF17	-0.39582846158361	0.0123748814379758	0.0310838606056807
DCAF4	2.2434859913928	5.49445034581098e-07	4.27505002742839e-06
DCAF5	0.0348577696304465	0.726588524586547	0.805268616340822
DCAF6	-0.237547131156959	0.0686221445177251	0.129451237923027
DCAF7	-0.177593074789883	0.209751428386816	0.318411415857556
DCAF8	-0.306471692157432	0.0795678609595849	0.146533684987603
DCBLD2	-0.150538783693971	0.4636210933511	0.581498623380944
DCC	-0.450243709640247	0.00707039241030771	0.0194252388623296
DCDC2B	-3.76794186144531	0	0
DCHS1	-1.75915606359161	2.24575913421177e-12	4.3724408073537e-11
DCLK1	-0.0661010718285583	0.578128749058393	0.68391887623525
DCLK2	0.740974963446975	0.00901412361520881	0.0238364633311839
DCLRE1A	-1.02839388406195	0.0093797000837732	0.024639739285017
DCLRE1B	-0.944187110822064	0.0159593594428453	0.0384604943164943
DCP1A	-0.676276455513707	5.59761858405228e-05	0.000275342319539869
DCP1B	-0.862776094531165	0.000444489346493659	0.0017503597407549
DCP2	-1.60308872098528	1.77635683940025e-15	4.70622134793003e-14
DCPS	-0.64251904072065	0.0730780656504164	0.136473246849272
DCT	3.4877809278812	2.06215045039926e-11	3.52333134096788e-10
DCTD	-0.278664551793126	0.311564040169585	0.432071251333405
DCTN1	0.279321513841572	0.0466411257010459	0.0937075844418423
DCTN2	-0.131238136957604	0.254220881284758	0.369695539016153
DCTN4	0.85210032900926	0.000753077655019307	0.00278356120433627
DCTN5	0.325195651340977	0.326218850032352	0.447208811604855
DCTN6	0.105061112040655	0.725194299376951	0.803936265146164
DCUN1D1	-0.757853648763316	0.00355630906007853	0.0107407718077119
DCUN1D2	-0.930208178058786	0.000344122285683257	0.0014046766337105
DCUN1D4	0.068815067694243	0.612606487212207	0.713514400520395
DCUN1D5	0.972660492314168	0.0458749451839719	0.0925680985973037
DCXR	-0.912409822578172	0.000231195731602796	0.000981029227054539
DDAH1	1.27454215583593	0.00177263277987283	0.0058129579448082
DDB1	-0.351352715794662	0.0682644560465151	0.128950818145628
DDHD1	0.430254665058445	0.00447769243824592	0.0131534179273666
DDHD2	-0.160176954013545	0.368593566642151	0.490910808133644
DDIT3	1.23863451279847	0.00231325157502282	0.00732748474691301
DDOST	0.732401628604618	0.0569820070101106	0.110891065246082
DDR1	-1.25342838857457	1.17461596005342e-13	2.61539489828915e-12
DDR2	0.229404342217492	0.624615904711773	0.722875912945392
DDRGK1	2.90362959988201	0	0
DDX1	0.621976417142227	0.115744352163402	0.198080890497138
DDX10	-0.0259781392192204	0.89929495767713	0.933330188371573
DDX17	-0.0834230188882606	0.604143051613609	0.705678560677611
DDX18	-0.47827951833609	0.0250002942363288	0.0557545187390902
DDX21	0.524334563561857	0.0542279363021461	0.106397066492048
DDX23	-0.270815463532385	0.123649308168677	0.208930029744198
DDX24	0.0664338316961099	0.772934605192926	0.840807417154278
DDX25	0.845659640225101	0.00476940332116338	0.0138981707639331
DDX27	0.870882738051352	3.71421101896807e-06	2.43122553954658e-05
DDX28	-0.128054479617584	0.835201908817789	0.88577532057544
DDX31	0.00620552992382104	0.982445196827453	0.987565548431208
DDX39A	0.169991515762089	0.593212435605412	0.697524509956252
DDX39B	0.329436304851342	0.0511188450577278	0.101293957591313
DDX41	0.698774424773752	0.024908759715389	0.0556096363565964
DDX42	0.477770249201746	0.0103597409607974	0.0268642839911876
DDX46	0.119851719756388	0.381251053501063	0.503053325683756
DDX5	0.246059401924398	0.253380605402747	0.36866569837188
DDX50	-0.726948896178017	0.00100373752925331	0.00358961580303662
DDX52	0.0654068072327243	0.707562651444473	0.790460971162681
DDX54	-0.275114839337929	0.2798820126301	0.398612663610487
DDX55	0.118993187818996	0.626662191411175	0.724342933383178
DDX56	0.929881742393812	5.39437087780925e-05	0.000267070804192898
DDX58	-0.580971568096767	0.185673247674328	0.289294996110239
DDX6	-0.2293745439579	0.279602028417894	0.398303246880144
DEAF1	-0.0174792627067244	0.929455399715865	0.954070697207114
DECR1	-0.946318630576656	0.0370433927951137	0.0773577661463437
DEDD	0.147078433926287	0.752534535882415	0.826149899607603
DEF8	0.518954185668504	0.000520927300275309	0.0020127850694487
DEGS1	-0.531729064647967	0.19448064535427	0.299980052209269
DEK	1.34358543041093	2.67553980970447e-07	2.18960110330849e-06
DENND1A	-0.0965608028198855	0.492470299947988	0.608036236441765
DENND1B	-0.712147317182381	0.00201896103502008	0.00650105453276467
DENND2A	-0.306154508538783	0.53809623297712	0.649403485521156
