Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac
C22orf39	0.209773294158794	0.383150280297745	0.484991555284657
C2CD2	-0.376994747525769	0.144220945413834	0.216732679053064
C2CD2L	0.375293113204114	0.0788229436765528	0.130184589556145
C2CD3	-0.629941991767286	0.00183141786062246	0.00494920281766665
C2CD4C	0.859960402868953	0.0154482106813831	0.0320288310610549
C2CD5	0.242254037017647	0.12872699836615	0.196876585736465
C2orf42	-0.0193103973235816	0.953469541829331	0.965229383820454
C2orf49	1.14400178643675	0.000336447145516283	0.00108169566139106
C2orf68	-0.264216032388567	0.538197859114006	0.627985014146684
C2orf69	0.295698198979828	0.467887075717041	0.565490197474096
C2orf80	-3.04897040624599	1.93178806284777e-14	2.94588882735183e-13
C2orf81	-1.36585689045304	0.000936707246455448	0.00272959034713714
C3orf14	-0.165545436231733	0.59494387883264	0.676518859786143
C3orf18	-0.801266248921507	0.00612934175182245	0.0143137654522336
C3orf20	-1.40408121607166	0.00373433723570704	0.00922510219455277
C3orf33	-0.332276895887171	0.468486960519229	0.566051787193966
C3orf38	0.212486652636491	0.516912418497904	0.609605686387442
C3orf58	-0.15515106004018	0.601552379927341	0.681672512825081
C3orf70	-0.344761055274509	0.258838326531733	0.353333518624437
C3orf80	-0.399730139820527	0.327097699056321	0.426020836418718
C4A	-5.15685540048649	0	0
C4orf3	0.823154651206605	0.0163378381075809	0.0336317631267931
C4orf33	-0.80872787952716	0.0490097800156837	0.0870591721390418
C5orf22	0.314328086744008	0.0478676089683368	0.0852675745514634
C5orf30	0.616157685700453	0.0163204678475561	0.0336042687702263
C6orf120	0.461930350836088	0.221573051259323	0.310930202001852
C6orf136	-0.37825879483793	0.297970086650408	0.395529659971018
C6orf163	4.05986444214812	0	0
C6orf203	-1.08342569289359	0.00591068864582245	0.0138650281151094
C6orf62	0.0671526098713992	0.674867297460065	0.745381136455892
C6orf89	-1.16677678174721	9.22120158008966e-11	8.97673251494309e-10
C7orf25	0.552278101202479	0.0460517738322599	0.0824519782984773
C7orf43	-0.841708759326529	0.00691772694678039	0.0159064020869117
C7orf55-LUC7L2	0.391290703404064	0.255129899235972	0.349082467414477
C8orf33	-0.932716665298948	0.00053954817412305	0.00165219360415442
C8orf34	-0.348650870015622	0.230957057419757	0.321725871001366
C8orf37	-2.20050201705986	1.23250163408528e-08	8.81923391501023e-08
C8orf59	-0.129183790499779	0.737616298119854	0.799084322963175
C9orf3	0.287580733632266	0.103920309442391	0.164062008420083
C9orf72	0.742358193561638	0.00198597639896958	0.00530353888745561
C9orf78	-1.08888383648153	3.51211485427605e-06	1.69082378148356e-05
CA10	0.667394016468717	0.000969565181293097	0.00281553926388686
CA11	0.834130009709937	6.4494703223561e-05	0.000240941390177444
CA13	3.97118491922566	0	0
CAAP1	0.911412579915289	0.00046351826903579	0.0014431293969385
CAB39	0.269145347839022	0.0941037879930675	0.150839922090362
CAB39L	0.583655806416221	0.040499059265612	0.0739678043794864
CABIN1	0.116174879176899	0.461661021424046	0.560067536786279
CABLES1	-0.0934249954349834	0.733281622614675	0.795005664922308
CABLES2	1.14464588327326	0.00242467369096144	0.00632576134020854
CABP5	-4.4450870849256	0	0
CABYR	-0.541471694208939	0.0570766919279746	0.0990970686065955
CACFD1	-0.810252227256192	0.0838298758832234	0.136807742864395
CACNA1A	0.548446249055865	8.64813829126732e-06	3.83892968051378e-05
CACNA1B	0.975104762800911	7.38098471231297e-12	8.395870110256e-11
CACNA1C	1.1041319681023	0	0
CACNA1D	0.689751707200053	4.64073224293315e-14	6.79234446465671e-13
CACNA1E	0.0617894489371135	0.514225147825121	0.607035101183293
CACNA1G	0.038165766340707	0.887419024752715	0.914734311158548
CACNA1H	-2.06927578838559	4.67752503396923e-11	4.661933283856e-10
CACNA1I	0.784736022530459	2.07033259869149e-07	1.20954811697454e-06
CACNA2D1	1.10017461526558	9.94893056827095e-12	1.10908717333641e-10
CACNA2D2	0.148383016774801	0.483704380339341	0.580833773981778
CACNA2D3	2.9031028853574	0	0
CACNA2D4	-1.86096850648329	2.89337442893611e-11	2.98316880776516e-10
CACNB1	0.668329151871466	8.75383176039968e-05	0.000317535006490754
CACNB2	0.0716006156510525	0.614574576516079	0.692772095676938
CACNB3	-0.771122208499152	9.25958617346012e-05	0.000334575983790281
CACNB4	0.224542070750429	0.00163484158853211	0.00446846026091767
CACNG2	0.319261049879415	0.193095559842968	0.276766996576842
CACNG3	0.447200851650298	0.0919797125657644	0.148087337230881
CACNG4	-0.546366586820671	0.176840047094327	0.257467766128982
CACNG7	0.304173467394151	0.199648762797403	0.284794588880535
CACNG8	0.272661429887111	0.297755649903942	0.395307691245766
CACUL1	0.88516564126344	6.78546441212902e-06	3.06903879299536e-05
CACYBP	-0.26842690278514	0.499288000983843	0.595108078621403
CAD	-0.425008025445583	0.126559961262222	0.19402169640686
CADM1	-0.11110407580485	0.527966195323226	0.618286891487767
CADM2	-0.455276895835118	0.00242129427589677	0.00631891386465329
CADM3	0.263697770535678	0.118286726427464	0.183098971127232
CADM4	0.400625942646825	0.208578831105125	0.295649698001739
CADPS2	-0.143417443595915	0.573953345311475	0.659460123433428
CALB1	1.11903846337462	0.0033099838034234	0.0083166819934756
CALCOCO1	1.3303413171539	0	0
CALCOCO2	-1.04855165061552	1.57773794029481e-11	1.70771899635967e-10
CALCRL	0.560058451101357	0.135803441160717	0.205893953168692
CALD1	0.809331901830456	0.000308987890138779	0.00100304250338963
CALHM2	-1.99602372837279	8.39599589852469e-09	6.1659015493376e-08
CALM3	0.677131042775633	0.00590962759809366	0.0138650281151094
CALML6	-0.972931159247495	0.0157854395523596	0.0326229819630595
CALR	0.134962770011332	0.561372978571001	0.647803525375109
CALU	-0.363873048714212	0.081088076057827	0.133252173767477
CALY	2.29800764648838	1.33057544315918e-07	7.99108867297606e-07
CAMK1	0.114075688342292	0.726847159189981	0.789874149311795
CAMK1D	1.17904493208503	2.44249065417534e-15	4.13937889812874e-14
CAMK1G	0.929612122940485	0.000427785297156591	0.00134488115200713
CAMK2A	0.938355480682058	5.1160418124141e-09	3.89731592843774e-08
CAMK2B	0.760566845142813	4.45602443832627e-10	3.95608023305064e-09
CAMK2G	0.709472003246422	5.85110404571765e-09	4.40120782306812e-08
CAMK4	-0.0702606514223529	0.614716182564643	0.692792394532394
CAMKK1	0.63757590629662	0.000472318936103999	0.001467255708001
CAMKK2	0.543248286484844	9.84490533539883e-08	6.08726347621559e-07
CAMKV	0.162542934800565	0.311392930371866	0.409838329362248
CAMSAP1	-0.335706875189391	0.0522664443568042	0.0920628386608804
CAMSAP2	-0.488286649788238	3.8020438898112e-05	0.000150215721781498
CAMSAP3	0.744440465356448	0.000185434308110466	0.000629544212287437
CAMTA2	-0.404573452248586	0.0099898525258264	0.0219626339461159
CAND1	0.371720252943506	0.092358626098108	0.148554547107274
CAND2	0.0789585888610969	0.690262756014137	0.757985282443645
CANT1	0.936894982965893	0.049130979790645	0.0872559530774882
CANX	0.116347087569684	0.53766400290013	0.62760110035043
CAP1	0.0119940990821526	0.96481141356049	0.973884875130024
CAP2	-0.158472178764537	0.432071326773239	0.532661043696887
CAPN1	1.20882268538394	2.49025547531811e-05	0.000101749237869025
CAPN10	0.984077757463143	0.000189903256109014	0.000643672089127395
CAPN12	-3.25761600711087	0	0
CAPN14	-3.44467916844602	0	0
CAPN15	0.802375885116214	0.00847733860744326	0.0190427364694164
CAPN2	1.8717679589838	1.55431223447522e-15	2.71097958896386e-14
CAPN3	0.386872811250237	0.226809981157004	0.316898057784786
CAPN5	0.701691986958763	0.0130694086251917	0.0277567450558358
CAPN7	-0.111139245858955	0.668253457215907	0.739148889392466
CAPRIN1	0.621295262192824	6.83852386973438e-05	0.000254340834462089
CAPRIN2	0.747590452851388	7.73510766549634e-08	4.87271041200417e-07
CAPS	0.486340057218007	0.258246558758952	0.352583201227975
CAPS2	1.54989329825446	1.20205734255308e-09	9.97385933781402e-09
CAPZA2	-0.625463053734831	0.000574554987349929	0.00175106456282985
CAPZB	0.992816677836005	9.99247999899922e-08	6.16485206717918e-07
CARD8	-2.87693038767301	3.73612252246858e-12	4.41168092497982e-11
CARF	-0.31079341753127	0.348421994925047	0.448443603538803
CARHSP1	-0.190532076405131	0.607918122902544	0.686886422168467
CARM1	0.523445797074635	0.16181292547564	0.239050257999304
CARNS1	-1.31402013537549	0.0092901833318435	0.0205597184388564
CARS	0.187674833992761	0.282770967863253	0.379404987836829
CARS2	1.17899541257078	2.16592943580451e-09	1.74022660619534e-08
CASC1	-2.75559903572746	0	0
CASC10	-0.360899318828956	0.385832803371928	0.487502600336521
CASC4	0.675522735189981	3.00436942657356e-07	1.71572857020968e-06
CASD1	0.443143097487632	0.192583522148226	0.276174931042301
CASKIN1	-0.51953766229755	0.00518482703873446	0.0123421586489295
CASKIN2	-0.204023729787523	0.639082373439914	0.714269614187347
CASP2	-0.064545966989833	0.652538029173837	0.725215502488168
CASP6	-0.968348249225938	0.0221220596945144	0.0437786929476003
CASP9	-0.17584306253541	0.290141867340421	0.38704074464213
CAST	0.171183036554312	0.346373049416082	0.446334488180921
CATSPER2	-0.795248184190761	2.93560589414987e-05	0.00011817792766014
CATSPERG	-0.686751186298387	0.109230846041943	0.171475837814204
CBFA2T2	0.858595508166811	1.33226762955019e-15	2.34322365432651e-14
CBFB	0.647635340493619	0.0842505144248622	0.13725341637769
CBL	0.133434109588175	0.493923759050031	0.5903111649917
CBLB	0.212560060549683	0.404360174118524	0.505948793561542
CBLN2	0.401669888630042	0.073377871119336	0.12259420016186
CBLN4	-0.660270973778779	0.10775179852359	0.169503580841694
CBR1	-1.49667684744294	0.00242557791254816	0.00632614899808511
CBR4	0.694870044875411	0.00859798386947097	0.0192462763929815
CBS	3.31157605070422	0	0
CBX2	-2.26964339917953	6.66133814775094e-15	1.07454186845801e-13
CBX4	0.115573053712246	0.731437272012945	0.793439412649034
CBX5	-0.173407820855989	0.223870305231998	0.313470847198911
CBX6	-0.533923890120942	0.000124492605997562	0.000436395611549569
CBX7	-0.534679002207767	0.00291813514067485	0.00745063354612072
CBY1	0.276055723481719	0.411511271914864	0.513209052356806
CC2D1A	2.67266763064997	0	0
CC2D1B	0.407739325667192	0.0403001989063616	0.073666651800013
CC2D2A	-1.63295372857382	2.22044604925031e-15	3.78606401717385e-14
CCAR1	0.292619402091446	0.0859003131029081	0.139696468783517
CCAR2	0.108599710138665	0.637046338999805	0.713205663293176
CCBE1	0.273512358644943	0.394737578112945	0.496431275944355
CCDC102B	3.82130890806973	0	0
CCDC106	0.728245245870052	0.0913316035801923	0.147242092272939
CCDC107	-2.08919784566631	4.34282239059058e-07	2.42064640839044e-06
CCDC112	-0.176747925186605	0.579830003399126	0.664067960117303
CCDC117	-0.298326702259012	0.223343387884128	0.313047186232366
CCDC12	0.0192038654308903	0.944250972125635	0.958795529246309
CCDC122	-2.61947829478928	1.50492951433989e-11	1.63626881740956e-10
CCDC124	0.398428380261227	0.214107519817349	0.302481970285327
CCDC125	0.900832701595089	0.00310788127683836	0.00786791111269755
CCDC126	-0.41127855221589	0.289181877694156	0.386252501604255
CCDC127	0.672945935392063	0.00279856980184268	0.00717160281023168
CCDC13	0.215245215117695	0.595414520401503	0.676916127756842
CCDC130	0.997102277232424	2.47812320288698e-05	0.000101352454589985
CCDC136	-0.69082280032239	1.75096272876374e-05	7.37748362617515e-05
CCDC137	-0.0670745448264925	0.852382056881912	0.888242790666588
CCDC14	1.94776574331851	0	0
CCDC142	-0.630786941608953	0.129339595174949	0.197705147125191
CCDC146	1.83731034023123	1.95399252334028e-14	2.96355532706608e-13
CCDC148	-0.585277609323489	0.0425897983123802	0.0772113017477798
CCDC149	0.19846344771904	0.328904545819885	0.427708738366585
CCDC15	-2.46638331875129	2.12552013345579e-06	1.06111237670196e-05
CCDC150	-0.326492982275138	0.518157231447489	0.610471762127551
CCDC151	-0.309491505644113	0.501002672268001	0.596302867817416
CCDC157	-2.14763834456118	1.55717487793083e-07	9.25899721451487e-07
CCDC158	4.39986282782971	0	0
CCDC159	1.14491230437815	1.01753716563735e-08	7.3501476710232e-08
CCDC171	1.75435102048289	5.91526827520283e-13	7.63060493066227e-12
CCDC173	-3.66560527023614	0	0
CCDC174	-1.09302094624455	6.23945339839338e-14	9.03749201580439e-13
CCDC175	2.51132848186047	1.70888003747649e-08	1.19421900448691e-07
CCDC18	1.18483499036745	0.00127989064128275	0.00359571961369773
CCDC180	6.10939736251443	0	0
CCDC181	-1.79048228546125	4.9036108507039e-11	4.87565677459537e-10
CCDC24	1.51995198953599	1.96809035957202e-07	1.15222744687671e-06
CCDC30	0.168548202075843	0.289276918986452	0.386256198684941
CCDC34	-0.00311716083013899	0.991729656584969	0.994082524340829
CCDC39	-0.975263138124	0.00869548518582186	0.0194388790322298
CCDC40	0.722677804573648	0.00310103044005627	0.0078576957760748
CCDC43	-0.26181071253368	0.337507977730342	0.436523526889916
CCDC47	-0.294595062974701	0.18629192573001	0.268902759002008
CCDC50	0.192466946841842	0.227770196045896	0.318000712035936
CCDC51	-1.45572583841952	0.00217491329935382	0.00573672783307819
CCDC57	1.40703224284371	0	0
CCDC6	-0.555834058280903	4.83900834677975e-05	0.000186520155981768
CCDC61	0.913212079097872	0.00465475589859143	0.0111724817611833
CCDC62	2.73616309311053	2.62012633811537e-14	3.92409619010767e-13
CCDC66	-0.370406365281446	0.0034840092634949	0.00869911290008331
CCDC68	3.47990736520669	0	0
CCDC71	-1.67287759049545	2.36623523774959e-06	1.17428105574627e-05
CCDC77	-1.48717413919399	1.38850593578432e-06	7.10114336859276e-06
CCDC82	1.04383578641987	1.30073729565083e-11	1.43286482094589e-10
CCDC84	2.1408400603783	0	0
CCDC85A	0.242692741064548	0.194866707407049	0.278923589401917
CCDC85C	0.0663269892820158	0.855307046648942	0.890736483958818
CCDC86	0.479040481603758	0.275130817857611	0.371695208504748
CCDC88A	1.38697568560164	0	0
CCDC88B	-2.00643088364711	1.96460625545569e-10	1.81541761265729e-09
CCDC88C	1.79168547893383	3.2704865686739e-06	1.5828353891664e-05
CCDC9	0.171229969172443	0.6273932061746	0.704849157554181
CCDC90B	-0.0204227268021058	0.965807440174624	0.974772741307047
CCDC91	-0.00522123549433961	0.984512865709817	0.988408887363303
CCDC92	0.969583403816085	1.09417142013513e-10	1.04451575021337e-09
CCDC93	3.06935893957784	0	0
CCDC97	-1.13473835499219	1.02599779561174e-07	6.31128107631265e-07
CCHCR1	0.456510489514261	0.0599083801211746	0.103009438976068
CCK	1.42625615841653	8.69552481796987e-07	4.63392321935352e-06
CCL25	-4.63943268669302	0	0
CCL27	-2.1847366973876	1.53239201616806e-06	7.79889723973192e-06
CCM2	0.0145930286921121	0.968569405780085	0.976500850817783
CCNA2	-1.60463709102118	0.000581976778366355	0.00177110490312
CCNB1IP1	2.17492984530027	1.56967481235171e-08	1.10431239739567e-07
CCNC	1.00090605240661	0.00947742173320099	0.0209408748351435
CCND1	-1.88032387302087	6.42360214775373e-06	2.92273897722795e-05
CCND2	-0.426856365094967	0.0126511549494903	0.0269779595611648
CCND3	0.076338851307238	0.83753040419269	0.877309736174706
CCNDBP1	-1.50938200129283	2.17398186119766e-08	1.50045969842925e-07
CCNF	-1.13883869464933	0.00127322977047006	0.00357940887789636
CCNG2	0.026893511729137	0.891551547453573	0.917412678869384
CCNH	-0.602520645803815	6.05748051696331e-06	2.77424654748451e-05
CCNI	0.911643273004815	0.000638802869711075	0.00192376173569105
CCNJ	-0.986437396795306	0.0430837558790891	0.0779548744801672
CCNJL	-2.86643744579816	8.65973959207622e-15	1.38093980694975e-13
CCNK	0.341525264202917	0.0743183351343388	0.12382376643657
CCNL1	0.0187576238748585	0.896444809900056	0.921202399470144
CCNL2	0.596527024363387	5.37002065037484e-09	4.06858035157811e-08
CCNT2	-0.522266996035669	0.00212578962256793	0.00562487696590983
CCNYL1	0.877225297461932	0.0019059778475583	0.00512587424984199
CCP110	0.0304628757270162	0.850108992924486	0.886315378426375
CCPG1	0.170724895550811	0.399071505336789	0.500978653873084
CCR10	0.926256343028222	0.0443142096458227	0.0798361444275505
CCS	0.457426717420756	0.133219590768178	0.202747575697361
CCSAP	0.299964526772049	0.0252402906299509	0.0491530806247986
CCSER1	-0.234801570211946	0.1107183447433	0.173291079115892
CCSER2	0.360397314388314	0.0160637785232669	0.0331246191617711
CCT2	0.889227153838854	0.0594112776427858	0.102280735436028
CCT3	0.699879438474369	0.0167790376342261	0.034429927223956
CCT4	-0.203994634066283	0.619296666827149	0.696913060602419
CCT5	-0.493616102545821	0.0767946053982513	0.127261369040808
CCT6A	-0.555951860662637	0.0105170270828541	0.0229412586601496
CCT6B	-0.992210119828575	0.0367431057253669	0.0681012355839653
CCT7	-0.955050617162485	0.000839287917329345	0.00246285259161629
CCT8	-0.140859055602632	0.58315011425854	0.666957407424416
CD109	-2.81873077613718	3.19250281766159e-08	2.1433547385295e-07
CD151	0.549481035948769	0.17710305874688	0.257548516211374
CD163	-3.12052352100464	5.39887934358774e-09	4.08674664236135e-08
CD163L1	-1.28239625942302	0.0017888469706191	0.00484667535211103
CD164	0.592060623770096	0.0506665941536339	0.0897167356713671
CD200	0.30460734516223	0.147861865285275	0.221171973587337
CD22	-0.0711401593390159	0.874778263210329	0.905118166598235
CD274	0.788246570255544	0.0495584603938115	0.0879218966766243
CD276	-1.37095197925273	1.34781075189494e-13	1.87128882501898e-12
CD2AP	0.935055899550312	3.9670864463659e-05	0.000156073532560974
CD2BP2	0.227712138225913	0.372339363293578	0.47336185820583
CD300A	-0.635039913617888	0.000120169486848454	0.000423425481437397
CD300E	-6.34964565937395	0	0
CD46	-0.696345908858392	5.95257807223248e-06	2.73218111955759e-05
CD47	0.290378711671003	0.0821006072903574	0.134641779477938
CD83	1.04694028211474	0.028504276684993	0.0545333191057499
CDADC1	-0.834195640907514	0.00195993682541618	0.00524403678567728
CDAN1	-0.556224643263865	0.00911366628592192	0.0202547422738886
CDC123	1.08883699748666	0.0177129257699882	0.0360370873745665
CDC16	0.949513701982712	3.83183648833274e-06	1.83105793837453e-05
CDC23	-1.04300592916223	7.10029975381499e-05	0.000263137035717562
CDC25A	-2.47837634518644	1.57651669496772e-14	2.4217610587651e-13
CDC25B	2.59553110093355	0	0
CDC27	0.241181043831971	0.327236963738338	0.426135924781049
CDC34	0.803146514892616	0.00239807648806911	0.00627004883139119
CDC37	0.411142051689335	0.0495318503211291	0.0878933130327453
CDC37L1	-1.22014381944814	0.00353494257007991	0.00880789857044912
CDC40	0.204260829073334	0.21955099943519	0.308532106499513
CDC42BPA	0.455111018389307	1.29645638669018e-07	7.80805672811246e-07
CDC42BPB	0.87193393680952	9.21441523082933e-09	6.6964482910159e-08
CDC42EP2	0.26471222046742	0.496406272538836	0.592432403947988
CDC42EP3	-1.17691674177251	7.92692034745635e-06	3.54698969261916e-05
CDC42SE1	1.30051625029849	4.55835369450597e-12	5.33741778047608e-11
CDC42SE2	1.05944979285666	0.000296215796133481	0.000964573568739597
CDC5L	-0.110441008591724	0.400130617014096	0.502157626389149
CDC6	1.15271089938179	0.0222543106423556	0.0440144315373969
CDC73	0.284905995921514	0.0832928552236536	0.136071767042443
CDH10	0.317453002084959	0.0841177466889531	0.137143870551103
CDH11	-0.524313566066747	0.00365015179476869	0.00905722312560861
CDH12	-0.414843288651771	0.0131434731425206	0.0278928155004265
CDH13	0.141878565827899	0.484522004987071	0.581648727523911
CDH18	0.700973467230119	5.33293287552361e-06	2.46943108594489e-05
CDH2	-0.544327088476548	9.91181268892305e-05	0.000356144617303278
CDH20	-1.06605122057842	0.000549328315696318	0.00168029837742403
CDH22	0.466043810834152	0.0925929768946843	0.148874285108949
CDH24	-2.79297245035699	0	0
CDH26	-2.77337238437776	1.99840144432528e-13	2.71600923569663e-12
CDH3	0.95565181729441	0.00759436625145105	0.0172771832220511
CDH4	0.683388278985731	0.0269577754018628	0.0520263936524656
CDH6	0.442265480594448	0.0831195218097658	0.13591340558425
CDH7	-1.140607597834	0.00351484164121252	0.00876564022050378
CDH8	-0.434728821719492	0.00294897709113506	0.00751746554585678
CDH9	0.491087823706578	0.0205221380750193	0.0409635309671681
CDHR1	3.68322201668788	0	0
CDIP1	-1.13367671814877	0.000168775206136784	0.000577672128281749
CDIPT	-1.37096567340871	0.000508241158029721	0.00156721730203493
CDK11A	2.01146816580359	2.08391082168191e-10	1.91719795594736e-09
CDK11B	-1.48022139140567	7.35927745409981e-08	4.65698192333512e-07
CDK12	0.103730819556297	0.359906783529085	0.460513463503821
CDK14	0.00792966094484126	0.960082386937298	0.970116571678566
CDK17	0.52159796502285	0.0120160942609713	0.0257681201723493
CDK18	0.279734805610391	0.349822970478018	0.449879863109365
CDK19	0.0624131507798397	0.76679283979543	0.822901203697177
CDK20	0.7715353622889	2.99624394721754e-05	0.000120185352276343
CDK3	0.370183309230376	0.416814045444095	0.518740476952277
CDK4	-0.986647101263341	0.00203952732453616	0.00542750246694747
CDK5R1	-0.571527276370492	0.00157251475578324	0.00431642410997288
CDK5R2	1.54689142756794	5.17344245940521e-05	0.000197681699087816
CDK5RAP1	0.68070472224855	0.000121188140389084	0.000426655639755007
CDK5RAP2	1.05814265837604	3.83604259468484e-12	4.52328853559176e-11
CDK5RAP3	2.85043819770781	0	0
CDK6	0.211210591972783	0.411859617870113	0.513490501981919
CDK8	-0.860820704096313	0.000941437288183522	0.002740512161569
CDKAL1	0.863802093152792	2.10070739938839e-05	8.67215105901361e-05
CDKL1	0.672751258466218	0.0102180630758708	0.0223936014154318
CDKL2	0.803856885818412	0.0484065055668279	0.086122120831782
CDKL3	-0.917752807927576	0.00917261196698926	0.0203533282235977
CDKN1B	1.01715604377046	0.00113817731872334	0.00324551107368932
CDKN2AIP	-1.51845610205826	1.22507326942856e-05	5.30042036778081e-05
CDON	-0.533409074218659	0.010973439943716	0.0238189367925306
CDR2	3.19280399430021	0	0
CDR2L	-0.669691767301848	0.0586478242315494	0.101174445593763
CDRT1	-2.4933588696298	0	0
CDS1	0.185492091772748	0.559860743267717	0.646609357375525
CDS2	0.323303955084596	0.0725133271883203	0.12134350893876
CDYL	-0.249873489248077	0.153003676070776	0.227642931591352
CDYL2	-0.0706310171998492	0.670631242072274	0.741289247244399
CEACAM1	-3.30864945852924	0	0
CEBPG	0.397193083860665	0.199815797676775	0.284984302921628
CEBPZ	-0.464706180793793	0.0650846423473725	0.111156390398246
CECR2	-0.180843802250924	0.729975580877646	0.792242100480639
CELF1	0.0628352300441848	0.649020656152745	0.722457244157796
CELF2	0.613409684302734	8.1873552160161e-08	5.13057918177296e-07
CELF3	0.263664394747328	0.101299483133747	0.160412039975623
CELF4	0.42865435865937	0.00169337053870233	0.00460587984081089
CELF6	-0.00156995471396734	0.993271046786957	0.994815791805288
CELSR2	-0.457737784014111	0.00925378439973468	0.0205008422848846
CELSR3	-0.649133912789956	7.60311625791488e-06	3.41121593307949e-05
CEND1	1.57381786010071	3.41376236807633e-05	0.000135450324860356
CENPB	-0.229440407963565	0.508690739042141	0.602114925386795
CENPC	0.0498225465973104	0.818155150260136	0.86233351699532
CENPJ	0.205441447776932	0.499099610504903	0.594968238523003
CENPK	-2.82823773155694	2.34193688886108e-08	1.6071061994709e-07
CENPO	0.0285768442191848	0.904375246836224	0.926962483657305
CENPT	4.31732971696641	0	0
CENPV	-0.492886185277929	0.0931118782740066	0.149593675860676
CEP104	-0.827183101242081	2.61643906540598e-09	2.07825691229401e-08
CEP112	0.129549201691899	0.491880215389498	0.58862509480287
CEP120	-0.738946053157365	0.00691624345481112	0.0159064020869117
CEP128	2.21243300715066	0	0
CEP135	0.160741797610193	0.700208770850952	0.766968793598203
CEP152	1.9435453851204	2.89005296583156e-07	1.65382935269595e-06
CEP164	0.528657612969873	0.000782272063048595	0.00231174786863496
CEP170	-1.90638918014364	0	0
CEP250	-0.838054034310679	0.000109919031834327	0.000391259410934092
CEP290	1.2393981931922	3.62185836877416e-11	3.68457560398659e-10
CEP350	0.0417075740519041	0.751141657810009	0.80975161368088
CEP41	0.130842676221869	0.63629975315256	0.712751074845228
CEP44	-0.793490701596975	0.000354518346383337	0.00113370038041302
CEP57	0.250103050066393	0.385074414666485	0.486805112500658
CEP57L1	-2.47243358529571	0	0
CEP63	0.595304034986486	0.000149414494661659	0.000516047091298437
CEP68	0.337498553527616	0.0807766328910953	0.132827468108353
CEP70	-1.67525050229445	2.22044604925031e-16	4.14021699873577e-15
CEP78	0.79478438816317	4.7035443873078e-07	2.61127809088468e-06
CEP85	-0.388023454797255	0.112763540590283	0.176031393216828
CEP85L	1.46597854724745	7.92477194977437e-13	1.00677072478772e-11
CEP89	0.529703075476433	0.00447444401790387	0.0108016278309951
CEP95	0.428041654780252	0.0131482318646898	0.0278958431756673
CEP97	0.699125902548395	0.000549156862269973	0.00168029837742403
CEPT1	-0.327181808170768	0.154467647025206	0.229698604066612
CERCAM	-0.617483086621583	0.0674197905827274	0.114420937919845
CERK	0.0778816044229881	0.680263136745004	0.750054389678542
CERS2	0.535860363711065	0.0342596363680912	0.0639655833348928
CERS4	1.41680836393646	1.52678181208898e-09	1.25193117833584e-08
CERS5	1.69648980956275	1.18461371823031e-08	8.50564841254215e-08
CERS6	0.392851484055467	0.00645075536396322	0.0149683270252495
CES2	0.28385123117033	0.135979045432961	0.206048247667828
CETN3	-0.479611314053244	0.160499680214193	0.237319555413851
CFDP1	-0.471636558076813	0.0266924432611495	0.0515618677854969
CFI	-4.62322030944099	0	0
CFL2	-1.24108693859524	0.000371022316181024	0.00118106419432226
CFLAR	-0.901877485433021	3.92930222137267e-07	2.20631242101489e-06
CGGBP1	0.0888236352672917	0.548934317165729	0.637153119316456
CGNL1	-0.646085131918327	0.146073692688045	0.219005901716389
CHAF1A	1.44065214551066	5.00853252871636e-07	2.76068817516075e-06
CHAF1B	-0.466162861610464	0.0691715229169658	0.116896243411554
CHCHD6	-0.293233476425938	0.305612976817241	0.403851918779584
CHCHD7	-0.548152199496122	0.0857185710121398	0.139427992328275
CHD1	-0.0425961750325906	0.797707230129287	0.846546448300468
CHD1L	-0.859010109610844	8.86828090274072e-06	3.92831998506589e-05
CHD2	0.243367962667017	0.026398112181961	0.0510876086887141
CHD3	0.339754912511475	0.0498012145489513	0.0883338491957246
CHD4	-0.603086672446015	3.59709502482097e-05	0.000142454491711453
CHD5	1.40331198430829	7.54951656745106e-15	1.21081518587548e-13
CHD6	-0.244161291483382	0.0100820564049153	0.0221308275359075
CHD7	-1.65417426246246	1.09881215237806e-10	1.04775117764341e-09
CHD8	-0.642548295298197	1.24035142157197e-08	8.86782416857434e-08
CHD9	-0.19471639634595	0.0409572138380168	0.0746882583863812
CHERP	0.251768143856202	0.436543970681619	0.536988851387968
CHFR	0.341640156747024	0.0146586964049042	0.0306041412224086
CHGA	-0.542583520364124	0.0006815129368547	0.00203990929830088
CHGB	-0.743812869073377	0.00153033170977412	0.00421168214142964
CHIC2	1.08243672643721	0.0135190598135644	0.028514408724027
CHID1	0.157079659499754	0.605093812861942	0.684873421633934
CHKA	-0.602945687764113	0.00653756229129354	0.0151487604491308
CHL1	1.01026312386931	0	0
CHMP2A	-0.271419238626774	0.569983745770271	0.655875224428941
CHMP2B	-0.539193808925218	0.104937454620705	0.165449410562061
CHMP5	0.0650029161846377	0.840930061786286	0.879772710658384
CHMP7	0.14413023167082	0.491409900380927	0.588314555411
CHN1	-0.0210878546467842	0.927409877160448	0.945144713758185
CHN2	-0.479839026762368	0.0324062301662695	0.0609347393253636
CHORDC1	0.21776639894657	0.421341680433464	0.522605373299119
CHP1	-0.795351650796285	0.0292974779241153	0.0557918464077188
CHPF	-1.06771747508039	0.0180133554295998	0.0365417522792851
